tab 	er_ages
age	age_description	age_unit	er_citation_names	er_location_name	er_site_name	magic_method_codes
28.9847		Ma	This study	DSDP Site 522	25-1-066	GM-PMAG-POL:GM-INT-L
28.9881		Ma	This study	DSDP Site 522	25-1-069	GM-PMAG-POL:GM-INT-L
28.9915		Ma	This study	DSDP Site 522	25-1-072	GM-PMAG-POL:GM-INT-L
28.996		Ma	This study	DSDP Site 522	25-1-076	GM-PMAG-POL:GM-INT-L
29.0016		Ma	This study	DSDP Site 522	25-1-082	GM-PMAG-POL:GM-INT-L
29.0128		Ma	This study	DSDP Site 522	25-1-092	GM-PMAG-POL:GM-INT-L
29.0218		Ma	This study	DSDP Site 522	25-1-100	GM-PMAG-POL:GM-INT-L
29.0251		Ma	This study	DSDP Site 522	25-1-103	GM-PMAG-POL:GM-INT-L
29.0308		Ma	This study	DSDP Site 522	25-1-107	GM-PMAG-POL:GM-INT-L
29.033		Ma	This study	DSDP Site 522	25-1-109	GM-PMAG-POL:GM-INT-L
29.0364		Ma	This study	DSDP Site 522	25-1-113	GM-PMAG-POL:GM-INT-L
29.0397		Ma	This study	DSDP Site 522	25-1-115	GM-PMAG-POL:GM-INT-L
29.0431		Ma	This study	DSDP Site 522	25-1-118	GM-PMAG-POL:GM-INT-L
29.0465		Ma	This study	DSDP Site 522	25-1-121	GM-PMAG-POL:GM-INT-L
29.0521		Ma	This study	DSDP Site 522	25-1-126	GM-PMAG-POL:GM-INT-L
29.0566		Ma	This study	DSDP Site 522	25-1-130	GM-PMAG-POL:GM-INT-L
29.0599		Ma	This study	DSDP Site 522	25-1-133	GM-PMAG-POL:GM-INT-L
29.0633		Ma	This study	DSDP Site 522	25-1-136	GM-PMAG-POL:GM-INT-L
29.07		Ma	This study	DSDP Site 522	25-1-143	GM-PMAG-POL:GM-INT-L
29.0734		Ma	This study	DSDP Site 522	25-1-146	GM-PMAG-POL:GM-INT-L
29.0779		Ma	This study	DSDP Site 522	25-1-149	GM-PMAG-POL:GM-INT-L
29.0801		Ma	This study	DSDP Site 522	25-2-001	GM-PMAG-POL:GM-INT-L
29.0846		Ma	This study	DSDP Site 522	25-2-005	GM-PMAG-POL:GM-INT-L
29.088		Ma	This study	DSDP Site 522	25-2-008	GM-PMAG-POL:GM-INT-L
29.0914		Ma	This study	DSDP Site 522	25-2-011	GM-PMAG-POL:GM-INT-L
29.0947		Ma	This study	DSDP Site 522	25-2-015	GM-PMAG-POL:GM-INT-L
29.0992		Ma	This study	DSDP Site 522	25-2-019	GM-PMAG-POL:GM-INT-L
29.1048		Ma	This study	DSDP Site 522	25-2-023	GM-PMAG-POL:GM-INT-L
29.1082		Ma	This study	DSDP Site 522	25-2-026	GM-PMAG-POL:GM-INT-L
29.1149		Ma	This study	DSDP Site 522	25-2-032	GM-PMAG-POL:GM-INT-L
29.1172		Ma	This study	DSDP Site 522	25-2-035	GM-PMAG-POL:GM-INT-L
29.1228		Ma	This study	DSDP Site 522	25-2-039	GM-PMAG-POL:GM-INT-L
29.125		Ma	This study	DSDP Site 522	25-2-042	GM-PMAG-POL:GM-INT-L
29.1306		Ma	This study	DSDP Site 522	25-2-047	GM-PMAG-POL:GM-INT-L
29.1351		Ma	This study	DSDP Site 522	25-2-050	GM-PMAG-POL:GM-INT-L
29.1385		Ma	This study	DSDP Site 522	25-2-054	GM-PMAG-POL:GM-INT-L
29.143		Ma	This study	DSDP Site 522	25-2-058	GM-PMAG-POL:GM-INT-L
29.1452		Ma	This study	DSDP Site 522	25-2-060	GM-PMAG-POL:GM-INT-L
29.1508		Ma	This study	DSDP Site 522	25-2-064	GM-PMAG-POL:GM-INT-L
29.1542		Ma	This study	DSDP Site 522	25-2-067	GM-PMAG-POL:GM-INT-L
29.1576		Ma	This study	DSDP Site 522	25-2-071	GM-PMAG-POL:GM-INT-L
29.1609		Ma	This study	DSDP Site 522	25-2-074	GM-PMAG-POL:GM-INT-L
29.1643		Ma	This study	DSDP Site 522	25-2-076	GM-PMAG-POL:GM-INT-L
29.1677		Ma	This study	DSDP Site 522	25-2-079	GM-PMAG-POL:GM-INT-L
29.171		Ma	This study	DSDP Site 522	25-2-082	GM-PMAG-POL:GM-INT-L
29.1755		Ma	This study	DSDP Site 522	25-2-086	GM-PMAG-POL:GM-INT-L
29.18		Ma	This study	DSDP Site 522	25-2-090	GM-PMAG-POL:GM-INT-L
29.1834		Ma	This study	DSDP Site 522	25-2-094	GM-PMAG-POL:GM-INT-L
29.1879		Ma	This study	DSDP Site 522	25-2-098	GM-PMAG-POL:GM-INT-L
29.1924		Ma	This study	DSDP Site 522	25-2-101	GM-PMAG-POL:GM-INT-L
29.1946		Ma	This study	DSDP Site 522	25-2-104	GM-PMAG-POL:GM-INT-L
29.1991		Ma	This study	DSDP Site 522	25-2-107	GM-PMAG-POL:GM-INT-L
29.2013		Ma	This study	DSDP Site 522	25-2-110	GM-PMAG-POL:GM-INT-L
29.2047		Ma	This study	DSDP Site 522	25-2-113	GM-PMAG-POL:GM-INT-L
29.2103		Ma	This study	DSDP Site 522	25-2-117	GM-PMAG-POL:GM-INT-L
29.2137		Ma	This study	DSDP Site 522	25-2-121	GM-PMAG-POL:GM-INT-L
29.2227		Ma	This study	DSDP Site 522	25-2-128	GM-PMAG-POL:GM-INT-L
29.226		Ma	This study	DSDP Site 522	25-2-132	GM-PMAG-POL:GM-INT-L
29.2294		Ma	This study	DSDP Site 522	25-2-135	GM-PMAG-POL:GM-INT-L
29.2339		Ma	This study	DSDP Site 522	25-2-138	GM-PMAG-POL:GM-INT-L
29.2361		Ma	This study	DSDP Site 522	25-2-141	GM-PMAG-POL:GM-INT-L
29.2406		Ma	This study	DSDP Site 522	25-2-145	GM-PMAG-POL:GM-INT-L
29.244		Ma	This study	DSDP Site 522	25-2-147	GM-PMAG-POL:GM-INT-L
29.2462		Ma	This study	DSDP Site 522	25-2-150	GM-PMAG-POL:GM-INT-L
29.2485		Ma	This study	DSDP Site 522	25-3-001	GM-PMAG-POL:GM-INT-L
29.2519		Ma	This study	DSDP Site 522	25-3-004	GM-PMAG-POL:GM-INT-L
29.2541		Ma	This study	DSDP Site 522	25-3-007	GM-PMAG-POL:GM-INT-L
29.2586		Ma	This study	DSDP Site 522	25-3-011	GM-PMAG-POL:GM-INT-L
29.262		Ma	This study	DSDP Site 522	25-3-013	GM-PMAG-POL:GM-INT-L
29.2653		Ma	This study	DSDP Site 522	25-3-017	GM-PMAG-POL:GM-INT-L
29.2687		Ma	This study	DSDP Site 522	25-3-020	GM-PMAG-POL:GM-INT-L
29.2721		Ma	This study	DSDP Site 522	25-3-023	GM-PMAG-POL:GM-INT-L
29.2765		Ma	This study	DSDP Site 522	25-3-027	GM-PMAG-POL:GM-INT-L
29.2788		Ma	This study	DSDP Site 522	25-3-029	GM-PMAG-POL:GM-INT-L
29.2833		Ma	This study	DSDP Site 522	25-3-032	GM-PMAG-POL:GM-INT-L
29.2866		Ma	This study	DSDP Site 522	25-3-035	GM-PMAG-POL:GM-INT-L
29.29		Ma	This study	DSDP Site 522	25-3-039	GM-PMAG-POL:GM-INT-L
29.2934		Ma	This study	DSDP Site 522	25-3-042	GM-PMAG-POL:GM-INT-L
29.2979		Ma	This study	DSDP Site 522	25-3-045	GM-PMAG-POL:GM-INT-L
29.3046		Ma	This study	DSDP Site 522	25-3-051	GM-PMAG-POL:GM-INT-L
29.308		Ma	This study	DSDP Site 522	25-3-054	GM-PMAG-POL:GM-INT-L
29.3102		Ma	This study	DSDP Site 522	25-3-056	GM-PMAG-POL:GM-INT-L
29.3147		Ma	This study	DSDP Site 522	25-3-061	GM-PMAG-POL:GM-INT-L
29.3192		Ma	This study	DSDP Site 522	25-3-065	GM-PMAG-POL:GM-INT-L
29.3226		Ma	This study	DSDP Site 522	25-3-067	GM-PMAG-POL:GM-INT-L
29.3248		Ma	This study	DSDP Site 522	25-3-070	GM-PMAG-POL:GM-INT-L
29.3293		Ma	This study	DSDP Site 522	25-3-073	GM-PMAG-POL:GM-INT-L
29.3327		Ma	This study	DSDP Site 522	25-3-076	GM-PMAG-POL:GM-INT-L
29.3349		Ma	This study	DSDP Site 522	25-3-079	GM-PMAG-POL:GM-INT-L
29.3383		Ma	This study	DSDP Site 522	25-3-082	GM-PMAG-POL:GM-INT-L
29.3416		Ma	This study	DSDP Site 522	25-3-085	GM-PMAG-POL:GM-INT-L
29.3439		Ma	This study	DSDP Site 522	25-3-086	GM-PMAG-POL:GM-INT-L
29.4		Ma	This study	DSDP Site 522	26-1-036	GM-PMAG-POL:GM-INT-L
29.4055		Ma	This study	DSDP Site 522	26-1-041	GM-PMAG-POL:GM-INT-L
29.4096		Ma	This study	DSDP Site 522	26-1-044	GM-PMAG-POL:GM-INT-L
29.4137		Ma	This study	DSDP Site 522	26-1-046	GM-PMAG-POL:GM-INT-L
29.4178		Ma	This study	DSDP Site 522	26-1-050	GM-PMAG-POL:GM-INT-L
29.422		Ma	This study	DSDP Site 522	26-1-053	GM-PMAG-POL:GM-INT-L
29.4247		Ma	This study	DSDP Site 522	26-1-055	GM-PMAG-POL:GM-INT-L
29.4288		Ma	This study	DSDP Site 522	26-1-058	GM-PMAG-POL:GM-INT-L
29.4343		Ma	This study	DSDP Site 522	26-1-061	GM-PMAG-POL:GM-INT-L
29.4371		Ma	This study	DSDP Site 522	26-1-063	GM-PMAG-POL:GM-INT-L
29.4425		Ma	This study	DSDP Site 522	26-1-067	GM-PMAG-POL:GM-INT-L
29.4467		Ma	This study	DSDP Site 522	26-1-071	GM-PMAG-POL:GM-INT-L
29.4522		Ma	This study	DSDP Site 522	26-1-075	GM-PMAG-POL:GM-INT-L
29.4576		Ma	This study	DSDP Site 522	26-1-078	GM-PMAG-POL:GM-INT-L
29.4645		Ma	This study	DSDP Site 522	26-1-083	GM-PMAG-POL:GM-INT-L
29.4673		Ma	This study	DSDP Site 522	26-1-086	GM-PMAG-POL:GM-INT-L
29.4727		Ma	This study	DSDP Site 522	26-1-089	GM-PMAG-POL:GM-INT-L
29.4796		Ma	This study	DSDP Site 522	26-1-094	GM-PMAG-POL:GM-INT-L
29.4851		Ma	This study	DSDP Site 522	26-1-098	GM-PMAG-POL:GM-INT-L
29.4892		Ma	This study	DSDP Site 522	26-1-101	GM-PMAG-POL:GM-INT-L
29.492		Ma	This study	DSDP Site 522	26-1-104	GM-PMAG-POL:GM-INT-L
29.4961		Ma	This study	DSDP Site 522	26-1-107	GM-PMAG-POL:GM-INT-L
29.5002		Ma	This study	DSDP Site 522	26-1-110	GM-PMAG-POL:GM-INT-L
29.5043		Ma	This study	DSDP Site 522	26-1-113	GM-PMAG-POL:GM-INT-L
29.5084		Ma	This study	DSDP Site 522	26-1-116	GM-PMAG-POL:GM-INT-L
29.5125		Ma	This study	DSDP Site 522	26-1-119	GM-PMAG-POL:GM-INT-L
29.5194		Ma	This study	DSDP Site 522	26-1-123	GM-PMAG-POL:GM-INT-L
29.5235		Ma	This study	DSDP Site 522	26-1-127	GM-PMAG-POL:GM-INT-L
29.5276		Ma	This study	DSDP Site 522	26-1-130	GM-PMAG-POL:GM-INT-L
29.5318		Ma	This study	DSDP Site 522	26-1-133	GM-PMAG-POL:GM-INT-L
29.5359		Ma	This study	DSDP Site 522	26-1-136	GM-PMAG-POL:GM-INT-L
29.54		Ma	This study	DSDP Site 522	26-1-138	GM-PMAG-POL:GM-INT-L
29.5455		Ma	This study	DSDP Site 522	26-1-143	GM-PMAG-POL:GM-INT-L
29.5537		Ma	This study	DSDP Site 522	26-1-148	GM-PMAG-POL:GM-INT-L
29.5578		Ma	This study	DSDP Site 522	26-2-001	GM-PMAG-POL:GM-INT-L
29.562		Ma	This study	DSDP Site 522	26-2-004	GM-PMAG-POL:GM-INT-L
29.5661		Ma	This study	DSDP Site 522	26-2-007	GM-PMAG-POL:GM-INT-L
29.5688		Ma	This study	DSDP Site 522	26-2-010	GM-PMAG-POL:GM-INT-L
29.5716		Ma	This study	DSDP Site 522	26-2-012	GM-PMAG-POL:GM-INT-L
29.5771		Ma	This study	DSDP Site 522	26-2-015	GM-PMAG-POL:GM-INT-L
29.5798		Ma	This study	DSDP Site 522	26-2-018	GM-PMAG-POL:GM-INT-L
29.5826		Ma	This study	DSDP Site 522	26-2-020	GM-PMAG-POL:GM-INT-L
29.5867		Ma	This study	DSDP Site 522	26-2-023	GM-PMAG-POL:GM-INT-L
29.5908		Ma	This study	DSDP Site 522	26-2-025	GM-PMAG-POL:GM-INT-L
29.5949		Ma	This study	DSDP Site 522	26-2-028	GM-PMAG-POL:GM-INT-L
29.599		Ma	This study	DSDP Site 522	26-2-031	GM-PMAG-POL:GM-INT-L
29.6031		Ma	This study	DSDP Site 522	26-2-034	GM-PMAG-POL:GM-INT-L
29.6073		Ma	This study	DSDP Site 522	26-2-037	GM-PMAG-POL:GM-INT-L
29.61		Ma	This study	DSDP Site 522	26-2-040	GM-PMAG-POL:GM-INT-L
29.6182		Ma	This study	DSDP Site 522	26-2-045	GM-PMAG-POL:GM-INT-L
29.6223		Ma	This study	DSDP Site 522	26-2-048	GM-PMAG-POL:GM-INT-L
29.6264		Ma	This study	DSDP Site 522	26-2-051	GM-PMAG-POL:GM-INT-L
29.6305		Ma	This study	DSDP Site 522	26-2-054	GM-PMAG-POL:GM-INT-L
29.636		Ma	This study	DSDP Site 522	26-2-058	GM-PMAG-POL:GM-INT-L
29.6401		Ma	This study	DSDP Site 522	26-2-061	GM-PMAG-POL:GM-INT-L
29.6483		Ma	This study	DSDP Site 522	26-2-067	GM-PMAG-POL:GM-INT-L
29.6511		Ma	This study	DSDP Site 522	26-2-070	GM-PMAG-POL:GM-INT-L
29.6552		Ma	This study	DSDP Site 522	26-2-073	GM-PMAG-POL:GM-INT-L
29.6593		Ma	This study	DSDP Site 522	26-2-076	GM-PMAG-POL:GM-INT-L
29.6647		Ma	This study	DSDP Site 522	26-2-079	GM-PMAG-POL:GM-INT-L
29.6688		Ma	This study	DSDP Site 522	26-2-082	GM-PMAG-POL:GM-INT-L
29.6716		Ma	This study	DSDP Site 522	26-2-084	GM-PMAG-POL:GM-INT-L
29.6757		Ma	This study	DSDP Site 522	26-2-087	GM-PMAG-POL:GM-INT-L
29.6798		Ma	This study	DSDP Site 522	26-2-090	GM-PMAG-POL:GM-INT-L
29.6839		Ma	This study	DSDP Site 522	26-2-093	GM-PMAG-POL:GM-INT-L
29.688		Ma	This study	DSDP Site 522	26-2-096	GM-PMAG-POL:GM-INT-L
29.6921		Ma	This study	DSDP Site 522	26-2-099	GM-PMAG-POL:GM-INT-L
29.6962		Ma	This study	DSDP Site 522	26-2-102	GM-PMAG-POL:GM-INT-L
29.7017		Ma	This study	DSDP Site 522	26-2-106	GM-PMAG-POL:GM-INT-L
29.7058		Ma	This study	DSDP Site 522	26-2-109	GM-PMAG-POL:GM-INT-L
29.7099		Ma	This study	DSDP Site 522	26-2-112	GM-PMAG-POL:GM-INT-L
29.7126		Ma	This study	DSDP Site 522	26-2-115	GM-PMAG-POL:GM-INT-L
29.7167		Ma	This study	DSDP Site 522	26-2-117	GM-PMAG-POL:GM-INT-L
29.7195		Ma	This study	DSDP Site 522	26-2-120	GM-PMAG-POL:GM-INT-L
29.7236		Ma	This study	DSDP Site 522	26-2-122	GM-PMAG-POL:GM-INT-L
29.7277		Ma	This study	DSDP Site 522	26-2-125	GM-PMAG-POL:GM-INT-L
29.7318		Ma	This study	DSDP Site 522	26-2-128	GM-PMAG-POL:GM-INT-L
29.7359		Ma	This study	DSDP Site 522	26-2-131	GM-PMAG-POL:GM-INT-L
29.7414		Ma	This study	DSDP Site 522	26-2-136	GM-PMAG-POL:GM-INT-L
29.7455		Ma	This study	DSDP Site 522	26-2-139	GM-PMAG-POL:GM-INT-L
29.7496		Ma	This study	DSDP Site 522	26-2-142	GM-PMAG-POL:GM-INT-L
29.7564		Ma	This study	DSDP Site 522	26-2-146	GM-PMAG-POL:GM-INT-L
29.7605		Ma	This study	DSDP Site 522	26-2-149	GM-PMAG-POL:GM-INT-L
29.7619		Ma	This study	DSDP Site 522	26-3-001	GM-PMAG-POL:GM-INT-L
29.7674		Ma	This study	DSDP Site 522	26-3-004	GM-PMAG-POL:GM-INT-L
29.7715		Ma	This study	DSDP Site 522	26-3-007	GM-PMAG-POL:GM-INT-L
29.7769		Ma	This study	DSDP Site 522	26-3-011	GM-PMAG-POL:GM-INT-L
29.7811		Ma	This study	DSDP Site 522	26-3-014	GM-PMAG-POL:GM-INT-L
29.7852		Ma	This study	DSDP Site 522	26-3-017	GM-PMAG-POL:GM-INT-L
29.7893		Ma	This study	DSDP Site 522	26-3-021	GM-PMAG-POL:GM-INT-L
29.7934		Ma	This study	DSDP Site 522	26-3-024	GM-PMAG-POL:GM-INT-L
29.8029		Ma	This study	DSDP Site 522	26-3-030	GM-PMAG-POL:GM-INT-L
29.8057		Ma	This study	DSDP Site 522	26-3-033	GM-PMAG-POL:GM-INT-L
29.8098		Ma	This study	DSDP Site 522	26-3-036	GM-PMAG-POL:GM-INT-L
29.8139		Ma	This study	DSDP Site 522	26-3-039	GM-PMAG-POL:GM-INT-L
29.8194		Ma	This study	DSDP Site 522	26-3-043	GM-PMAG-POL:GM-INT-L
29.8235		Ma	This study	DSDP Site 522	26-3-046	GM-PMAG-POL:GM-INT-L
29.8276		Ma	This study	DSDP Site 522	26-3-049	GM-PMAG-POL:GM-INT-L
29.8317		Ma	This study	DSDP Site 522	26-3-052	GM-PMAG-POL:GM-INT-L
29.8358		Ma	This study	DSDP Site 522	26-3-055	GM-PMAG-POL:GM-INT-L
29.8385		Ma	This study	DSDP Site 522	26-3-057	GM-PMAG-POL:GM-INT-L
29.844		Ma	This study	DSDP Site 522	26-3-060	GM-PMAG-POL:GM-INT-L
29.8481		Ma	This study	DSDP Site 522	26-3-063	GM-PMAG-POL:GM-INT-L
29.8508		Ma	This study	DSDP Site 522	26-3-065	GM-PMAG-POL:GM-INT-L
29.8549		Ma	This study	DSDP Site 522	26-3-068	GM-PMAG-POL:GM-INT-L
29.8591		Ma	This study	DSDP Site 522	26-3-072	GM-PMAG-POL:GM-INT-L
29.8632		Ma	This study	DSDP Site 522	26-3-075	GM-PMAG-POL:GM-INT-L
29.8673		Ma	This study	DSDP Site 522	26-3-078	GM-PMAG-POL:GM-INT-L
29.8714		Ma	This study	DSDP Site 522	26-3-080	GM-PMAG-POL:GM-INT-L
29.8755		Ma	This study	DSDP Site 522	26-3-084	GM-PMAG-POL:GM-INT-L
29.8796		Ma	This study	DSDP Site 522	26-3-086	GM-PMAG-POL:GM-INT-L
29.8837		Ma	This study	DSDP Site 522	26-3-090	GM-PMAG-POL:GM-INT-L
29.8878		Ma	This study	DSDP Site 522	26-3-093	GM-PMAG-POL:GM-INT-L
29.8919		Ma	This study	DSDP Site 522	26-3-096	GM-PMAG-POL:GM-INT-L
29.896		Ma	This study	DSDP Site 522	26-3-099	GM-PMAG-POL:GM-INT-L
29.9001		Ma	This study	DSDP Site 522	26-3-101	GM-PMAG-POL:GM-INT-L
29.9042		Ma	This study	DSDP Site 522	26-3-105	GM-PMAG-POL:GM-INT-L
29.9083		Ma	This study	DSDP Site 522	26-3-108	GM-PMAG-POL:GM-INT-L
29.9124		Ma	This study	DSDP Site 522	26-3-110	GM-PMAG-POL:GM-INT-L
29.9165		Ma	This study	DSDP Site 522	26-3-114	GM-PMAG-POL:GM-INT-L
29.9206		Ma	This study	DSDP Site 522	26-3-117	GM-PMAG-POL:GM-INT-L
29.9247		Ma	This study	DSDP Site 522	26-3-120	GM-PMAG-POL:GM-INT-L
29.9288		Ma	This study	DSDP Site 522	26-3-122	GM-PMAG-POL:GM-INT-L
29.9576		Ma	This study	DSDP Site 522	27-1-023	GM-PMAG-POL:GM-INT-L
29.9631		Ma	This study	DSDP Site 522	27-1-027	GM-PMAG-POL:GM-INT-L
29.9672		Ma	This study	DSDP Site 522	27-1-030	GM-PMAG-POL:GM-INT-L
29.9713		Ma	This study	DSDP Site 522	27-1-033	GM-PMAG-POL:GM-INT-L
29.9754		Ma	This study	DSDP Site 522	27-1-036	GM-PMAG-POL:GM-INT-L
29.9795		Ma	This study	DSDP Site 522	27-1-039	GM-PMAG-POL:GM-INT-L
29.9822		Ma	This study	DSDP Site 522	27-1-041	GM-PMAG-POL:GM-INT-L
29.9891		Ma	This study	DSDP Site 522	27-1-046	GM-PMAG-POL:GM-INT-L
29.9945		Ma	This study	DSDP Site 522	27-1-050	GM-PMAG-POL:GM-INT-L
29.9986		Ma	This study	DSDP Site 522	27-1-053	GM-PMAG-POL:GM-INT-L
30.0027		Ma	This study	DSDP Site 522	27-1-056	GM-PMAG-POL:GM-INT-L
30.0068		Ma	This study	DSDP Site 522	27-1-059	GM-PMAG-POL:GM-INT-L
30.0109		Ma	This study	DSDP Site 522	27-1-062	GM-PMAG-POL:GM-INT-L
30.0151		Ma	This study	DSDP Site 522	27-1-065	GM-PMAG-POL:GM-INT-L
30.0192		Ma	This study	DSDP Site 522	27-1-068	GM-PMAG-POL:GM-INT-L
30.026		Ma	This study	DSDP Site 522	27-1-073	GM-PMAG-POL:GM-INT-L
30.0301		Ma	This study	DSDP Site 522	27-1-076	GM-PMAG-POL:GM-INT-L
30.0342		Ma	This study	DSDP Site 522	27-1-079	GM-PMAG-POL:GM-INT-L
30.0397		Ma	This study	DSDP Site 522	27-1-083	GM-PMAG-POL:GM-INT-L
30.0438		Ma	This study	DSDP Site 522	27-1-086	GM-PMAG-POL:GM-INT-L
30.0479		Ma	This study	DSDP Site 522	27-1-089	GM-PMAG-POL:GM-INT-L
30.0534		Ma	This study	DSDP Site 522	27-1-093	GM-PMAG-POL:GM-INT-L
30.0575		Ma	This study	DSDP Site 522	27-1-096	GM-PMAG-POL:GM-INT-L
30.0629		Ma	This study	DSDP Site 522	27-1-100	GM-PMAG-POL:GM-INT-L
30.0712		Ma	This study	DSDP Site 522	27-1-106	GM-PMAG-POL:GM-INT-L
30.0725		Ma	This study	DSDP Site 522	27-1-107	GM-PMAG-POL:GM-INT-L
30.0753		Ma	This study	DSDP Site 522	27-1-109	GM-PMAG-POL:GM-INT-L
30.0807		Ma	This study	DSDP Site 522	27-1-113	GM-PMAG-POL:GM-INT-L
30.0862		Ma	This study	DSDP Site 522	27-1-117	GM-PMAG-POL:GM-INT-L
30.0889		Ma	This study	DSDP Site 522	27-1-119	GM-PMAG-POL:GM-INT-L
30.0944		Ma	This study	DSDP Site 522	27-1-123	GM-PMAG-POL:GM-INT-L
30.0999		Ma	This study	DSDP Site 522	27-1-127	GM-PMAG-POL:GM-INT-L
30.1026		Ma	This study	DSDP Site 522	27-1-129	GM-PMAG-POL:GM-INT-L
30.1081		Ma	This study	DSDP Site 522	27-1-133	GM-PMAG-POL:GM-INT-L
30.1163		Ma	This study	DSDP Site 522	27-1-139	GM-PMAG-POL:GM-INT-L
30.1191		Ma	This study	DSDP Site 522	27-1-141	GM-PMAG-POL:GM-INT-L
30.1232		Ma	This study	DSDP Site 522	27-1-144	GM-PMAG-POL:GM-INT-L
30.13		Ma	This study	DSDP Site 522	27-1-149	GM-PMAG-POL:GM-INT-L
30.1384		Ma	This study	DSDP Site 522	27-2-006	GM-PMAG-POL:GM-INT-L
30.1433		Ma	This study	DSDP Site 522	27-2-010	GM-PMAG-POL:GM-INT-L
30.1457		Ma	This study	DSDP Site 522	27-2-012	GM-PMAG-POL:GM-INT-L
30.1493		Ma	This study	DSDP Site 522	27-2-015	GM-PMAG-POL:GM-INT-L
30.1566		Ma	This study	DSDP Site 522	27-2-021	GM-PMAG-POL:GM-INT-L
30.1602		Ma	This study	DSDP Site 522	27-2-024	GM-PMAG-POL:GM-INT-L
30.1638		Ma	This study	DSDP Site 522	27-2-027	GM-PMAG-POL:GM-INT-L
30.1674		Ma	This study	DSDP Site 522	27-2-030	GM-PMAG-POL:GM-INT-L
30.171		Ma	This study	DSDP Site 522	27-2-033	GM-PMAG-POL:GM-INT-L
30.1747		Ma	This study	DSDP Site 522	27-2-036	GM-PMAG-POL:GM-INT-L
30.1819		Ma	This study	DSDP Site 522	27-2-042	GM-PMAG-POL:GM-INT-L
30.1855		Ma	This study	DSDP Site 522	27-2-045	GM-PMAG-POL:GM-INT-L
30.1891		Ma	This study	DSDP Site 522	27-2-048	GM-PMAG-POL:GM-INT-L
30.1928		Ma	This study	DSDP Site 522	27-2-051	GM-PMAG-POL:GM-INT-L
30.1976		Ma	This study	DSDP Site 522	27-2-055	GM-PMAG-POL:GM-INT-L
30.2024		Ma	This study	DSDP Site 522	27-2-059	GM-PMAG-POL:GM-INT-L
30.2097		Ma	This study	DSDP Site 522	27-2-065	GM-PMAG-POL:GM-INT-L
30.2133		Ma	This study	DSDP Site 522	27-2-068	GM-PMAG-POL:GM-INT-L
30.2169		Ma	This study	DSDP Site 522	27-2-071	GM-PMAG-POL:GM-INT-L
30.2205		Ma	This study	DSDP Site 522	27-2-074	GM-PMAG-POL:GM-INT-L
30.2253		Ma	This study	DSDP Site 522	27-2-078	GM-PMAG-POL:GM-INT-L
30.2302		Ma	This study	DSDP Site 522	27-2-082	GM-PMAG-POL:GM-INT-L
30.2338		Ma	This study	DSDP Site 522	27-2-085	GM-PMAG-POL:GM-INT-L
30.2386		Ma	This study	DSDP Site 522	27-2-089	GM-PMAG-POL:GM-INT-L
30.2447		Ma	This study	DSDP Site 522	27-2-094	GM-PMAG-POL:GM-INT-L
30.2519		Ma	This study	DSDP Site 522	27-2-100	GM-PMAG-POL:GM-INT-L
30.2555		Ma	This study	DSDP Site 522	27-2-103	GM-PMAG-POL:GM-INT-L
30.2591		Ma	This study	DSDP Site 522	27-2-106	GM-PMAG-POL:GM-INT-L
30.2628		Ma	This study	DSDP Site 522	27-2-109	GM-PMAG-POL:GM-INT-L
30.2664		Ma	This study	DSDP Site 522	27-2-112	GM-PMAG-POL:GM-INT-L
30.27		Ma	This study	DSDP Site 522	27-2-115	GM-PMAG-POL:GM-INT-L
30.2736		Ma	This study	DSDP Site 522	27-2-118	GM-PMAG-POL:GM-INT-L
30.2784		Ma	This study	DSDP Site 522	27-2-122	GM-PMAG-POL:GM-INT-L
30.2821		Ma	This study	DSDP Site 522	27-2-125	GM-PMAG-POL:GM-INT-L
30.2857		Ma	This study	DSDP Site 522	27-2-128	GM-PMAG-POL:GM-INT-L
30.2905		Ma	This study	DSDP Site 522	27-2-132	GM-PMAG-POL:GM-INT-L
30.2941		Ma	This study	DSDP Site 522	27-2-135	GM-PMAG-POL:GM-INT-L
30.299		Ma	This study	DSDP Site 522	27-2-139	GM-PMAG-POL:GM-INT-L
30.3026		Ma	This study	DSDP Site 522	27-2-142	GM-PMAG-POL:GM-INT-L
30.3062		Ma	This study	DSDP Site 522	27-2-145	GM-PMAG-POL:GM-INT-L
30.311		Ma	This study	DSDP Site 522	27-2-149	GM-PMAG-POL:GM-INT-L
30.3328		Ma	This study	DSDP Site 522	27-3-017	GM-PMAG-POL:GM-INT-L
30.34		Ma	This study	DSDP Site 522	27-3-024	GM-PMAG-POL:GM-INT-L
30.3436		Ma	This study	DSDP Site 522	27-3-026	GM-PMAG-POL:GM-INT-L
30.3484		Ma	This study	DSDP Site 522	27-3-031	GM-PMAG-POL:GM-INT-L
30.3533		Ma	This study	DSDP Site 522	27-3-034	GM-PMAG-POL:GM-INT-L
30.3569		Ma	This study	DSDP Site 522	27-3-038	GM-PMAG-POL:GM-INT-L
30.3617		Ma	This study	DSDP Site 522	27-3-042	GM-PMAG-POL:GM-INT-L
30.3678		Ma	This study	DSDP Site 522	27-3-046	GM-PMAG-POL:GM-INT-L
30.3714		Ma	This study	DSDP Site 522	27-3-050	GM-PMAG-POL:GM-INT-L
30.375		Ma	This study	DSDP Site 522	27-3-053	GM-PMAG-POL:GM-INT-L
