tab 	pmag_results
er_location_names	vgp_lon	data_type	average_int_rel	magic_method_codes	average_dec	average_lon	vgp_lat	average_inc	er_sample_names	er_site_names	pmag_result_name	er_citation_names	average_lat	er_specimen_names	average_age	average_age_unit	average_height
DSDP Site 522	293.8	i	0.0003111	LP-PI-IRM:LP-PI-REL:LT-AF-Z	336.8	355	64	-24.3	34-3-087	34-3-087	34-3-087	This study : Tauxe & Yamazaki 2007	-27	34-3-087	33.5257	Ma	-133.57
DSDP Site 522	2.6	i	0.0003652	LP-PI-IRM:LP-PI-REL:LT-AF-Z	2.2	355	73.5	-20.6	34-3-095	34-3-095	34-3-095	This study : Tauxe & Yamazaki 2007	-27	34-3-095	33.5331	Ma	-133.65
DSDP Site 522	173.3	i	0.0001504	LP-PI-IRM:LP-PI-REL:LT-AF-Z	179.4	355	-68.8	11.5	35-1-038	35-1-038	35-1-038	This study : Tauxe & Yamazaki 2007	-27	35-1-038	33.5727	Ma	-134.08
DSDP Site 522	210	i	0.0003133	LP-PI-IRM:LP-PI-REL:LT-AF-Z	191.6	355	-69.8	19.5	35-1-047	35-1-047	35-1-047	This study : Tauxe & Yamazaki 2007	-27	35-1-047	33.5807	Ma	-134.17
DSDP Site 522	241	i	0.0004686	LP-PI-IRM:LP-PI-REL:LT-AF-Z	197.7	355	-71.6	33.7	35-1-053	35-1-053	35-1-053	This study : Tauxe & Yamazaki 2007	-27	35-1-053	33.5861	Ma	-134.23
DSDP Site 522	176.8	i	0.0006631	LP-PI-IRM:LP-PI-REL:LT-AF-Z	180.4	355	-77.3	27.1	35-1-060	35-1-060	35-1-060	This study : Tauxe & Yamazaki 2007	-27	35-1-060	33.5924	Ma	-134.3
DSDP Site 522	217.4	i	0.0006483	LP-PI-IRM:LP-PI-REL:LT-AF-Z	194.9	355	-67.9	19.4	35-1-066	35-1-066	35-1-066	This study : Tauxe & Yamazaki 2007	-27	35-1-066	33.5977	Ma	-134.36
DSDP Site 522	213.6	i	0.0004653	LP-PI-IRM:LP-PI-REL:LT-AF-Z	193	355	-69.2	19.8	35-1-073	35-1-073	35-1-073	This study : Tauxe & Yamazaki 2007	-27	35-1-073	33.604	Ma	-134.43
DSDP Site 522	233.5	i	0.0007252	LP-PI-IRM:LP-PI-REL:LT-AF-Z	200.6	355	-66.3	25.2	35-1-079	35-1-079	35-1-079	This study : Tauxe & Yamazaki 2007	-27	35-1-079	33.6094	Ma	-134.49
DSDP Site 522	226.4	i	0.0004825	LP-PI-IRM:LP-PI-REL:LT-AF-Z	192	355	-75.3	32	35-1-086	35-1-086	35-1-086	This study : Tauxe & Yamazaki 2007	-27	35-1-086	33.6156	Ma	-134.56
DSDP Site 522	56.2	i	0.00054	LP-PI-IRM:LP-PI-REL:LT-AF-Z	177.3	355	-87.3	47.1	35-1-092	35-1-092	35-1-092	This study : Tauxe & Yamazaki 2007	-27	35-1-092	33.621	Ma	-134.62
DSDP Site 522	197.7	i	0.000656	LP-PI-IRM:LP-PI-REL:LT-AF-Z	183.2	355	-82.2	35.7	35-1-099	35-1-099	35-1-099	This study : Tauxe & Yamazaki 2007	-27	35-1-099	33.6272	Ma	-134.69
DSDP Site 522	196.4	i	0.0004906	LP-PI-IRM:LP-PI-REL:LT-AF-Z	181.4	355	-86.5	41.3	35-1-106	35-1-106	35-1-106	This study : Tauxe & Yamazaki 2007	-27	35-1-106	33.6335	Ma	-134.76
DSDP Site 522	124.3	i	0.0005813	LP-PI-IRM:LP-PI-REL:LT-AF-Z	174	355	-82.8	39.4	35-1-112	35-1-112	35-1-112	This study : Tauxe & Yamazaki 2007	-27	35-1-112	33.6389	Ma	-134.82
DSDP Site 522	77.4	i	0.0003821	LP-PI-IRM:LP-PI-REL:LT-AF-Z	156.3	355	-69	46.5	35-1-119	35-1-119	35-1-119	This study : Tauxe & Yamazaki 2007	-27	35-1-119	33.6451	Ma	-134.89
DSDP Site 522	81.9	i	0.0005422	LP-PI-IRM:LP-PI-REL:LT-AF-Z	160.2	355	-72.3	45	35-1-127	35-1-127	35-1-127	This study : Tauxe & Yamazaki 2007	-27	35-1-127	33.6523	Ma	-134.97
DSDP Site 522	66.5	i	0.0008529	LP-PI-IRM:LP-PI-REL:LT-AF-Z	172.3	355	-82.9	48	35-1-133	35-1-133	35-1-133	This study : Tauxe & Yamazaki 2007	-27	35-1-133	33.6577	Ma	-135.03
DSDP Site 522	59.4	i	0.001067	LP-PI-IRM:LP-PI-REL:LT-AF-Z	155.7	355	-67.9	53.9	35-1-139	35-1-139	35-1-139	This study : Tauxe & Yamazaki 2007	-27	35-1-139	33.663	Ma	-135.09
DSDP Site 522	128	i	0.0006505	LP-PI-IRM:LP-PI-REL:LT-AF-Z	172.1	355	-79.8	35.8	35-1-145	35-1-145	35-1-145	This study : Tauxe & Yamazaki 2007	-27	35-1-145	33.6684	Ma	-135.15
DSDP Site 522	12.6	i	0.0006368	LP-PI-IRM:LP-PI-REL:LT-AF-Z	169.5	355	-66.7	66.4	35-2-005	35-2-005	35-2-005	This study : Tauxe & Yamazaki 2007	-27	35-2-005	33.6773	Ma	-135.25
DSDP Site 522	281.8	i	0.0002176	LP-PI-IRM:LP-PI-REL:LT-AF-Z	232	355	-44.6	49.3	35-2-013	35-2-013	35-2-013	This study : Tauxe & Yamazaki 2007	-27	35-2-013	33.6845	Ma	-135.33
DSDP Site 522	46.8	i	0.0004339	LP-PI-IRM:LP-PI-REL:LT-AF-Z	158.3	355	-68.4	58	35-2-018	35-2-018	35-2-018	This study : Tauxe & Yamazaki 2007	-27	35-2-018	33.689	Ma	-135.38
DSDP Site 522	89.7	i	0.0002642	LP-PI-IRM:LP-PI-REL:LT-AF-Z	161.7	355	-73.3	42.3	35-2-026	35-2-026	35-2-026	This study : Tauxe & Yamazaki 2007	-27	35-2-026	33.6961	Ma	-135.46
DSDP Site 522	73.1	i	0.0003054	LP-PI-IRM:LP-PI-REL:LT-AF-Z	158.3	355	-70.8	48.3	35-2-035	35-2-035	35-2-035	This study : Tauxe & Yamazaki 2007	-27	35-2-035	33.7042	Ma	-135.55
DSDP Site 522	75.3	i	0.0004051	LP-PI-IRM:LP-PI-REL:LT-AF-Z	176.1	355	-86.5	46.2	35-2-041	35-2-041	35-2-041	This study : Tauxe & Yamazaki 2007	-27	35-2-041	33.7095	Ma	-135.61
DSDP Site 522	29.6	i	0.0005515	LP-PI-IRM:LP-PI-REL:LT-AF-Z	160.4	355	-65.7	64	35-2-048	35-2-048	35-2-048	This study : Tauxe & Yamazaki 2007	-27	35-2-048	33.7158	Ma	-135.68
DSDP Site 522	212.6	i	0.0004186	LP-PI-IRM:LP-PI-REL:LT-AF-Z	184.5	355	-83.1	38.2	35-2-054	35-2-054	35-2-054	This study : Tauxe & Yamazaki 2007	-27	35-2-054	33.7212	Ma	-135.74
DSDP Site 522	328.5	i	0.000525	LP-PI-IRM:LP-PI-REL:LT-AF-Z	192.4	355	-69.9	63	35-2-060	35-2-060	35-2-060	This study : Tauxe & Yamazaki 2007	-27	35-2-060	33.7265	Ma	-135.8
DSDP Site 522	239.5	i	0.0005532	LP-PI-IRM:LP-PI-REL:LT-AF-Z	197.5	355	-71.5	33	35-2-066	35-2-066	35-2-066	This study : Tauxe & Yamazaki 2007	-27	35-2-066	33.7319	Ma	-135.86
DSDP Site 522	185	i	0.0004478	LP-PI-IRM:LP-PI-REL:LT-AF-Z	182.9	355	-73.4	20.5	35-2-073	35-2-073	35-2-073	This study : Tauxe & Yamazaki 2007	-27	35-2-073	33.7382	Ma	-135.93
DSDP Site 522	198.7	i	0.0007187	LP-PI-IRM:LP-PI-REL:LT-AF-Z	187.8	355	-70.6	17.6	35-2-080	35-2-080	35-2-080	This study : Tauxe & Yamazaki 2007	-27	35-2-080	33.7444	Ma	-136
DSDP Site 522	204.2	i	0.0008571	LP-PI-IRM:LP-PI-REL:LT-AF-Z	188.5	355	-72.7	22.5	35-2-086	35-2-086	35-2-086	This study : Tauxe & Yamazaki 2007	-27	35-2-086	33.7498	Ma	-136.06
DSDP Site 522	222.7	i	0.0002757	LP-PI-IRM:LP-PI-REL:LT-AF-Z	197.4	355	-66.6	19.9	35-2-092	35-2-092	35-2-092	This study : Tauxe & Yamazaki 2007	-27	35-2-092	33.7552	Ma	-136.12
DSDP Site 522	163.3	i	0.0003956	LP-PI-IRM:LP-PI-REL:LT-AF-Z	177.1	355	-76	25.2	35-2-099	35-2-099	35-2-099	This study : Tauxe & Yamazaki 2007	-27	35-2-099	33.7614	Ma	-136.19
DSDP Site 522	317.9	i	0.0005898	LP-PI-IRM:LP-PI-REL:LT-AF-Z	237	355	-40.2	71.8	36-1-022	36-1-022	36-1-022	This study : Tauxe & Yamazaki 2007	-27	36-1-022	33.782	Ma	-136.42
DSDP Site 522	217.2	i	0.0008669	LP-PI-IRM:LP-PI-REL:LT-AF-Z	197.6	355	-63.4	12.5	36-1-028	36-1-028	36-1-028	This study : Tauxe & Yamazaki 2007	-27	36-1-028	33.7874	Ma	-136.48
DSDP Site 522	336.2	i	0.0004091	LP-PI-IRM:LP-PI-REL:LT-AF-Z	194.6	355	-61.9	69.3	36-1-034	36-1-034	36-1-034	This study : Tauxe & Yamazaki 2007	-27	36-1-034	33.7927	Ma	-136.54
DSDP Site 522	8	i	0.0006368	LP-PI-IRM:LP-PI-REL:LT-AF-Z	161.1	355	-51	76.3	36-1-041	36-1-041	36-1-041	This study : Tauxe & Yamazaki 2007	-27	36-1-041	33.799	Ma	-136.61
DSDP Site 522	7.3	i	0.0006603	LP-PI-IRM:LP-PI-REL:LT-AF-Z	160.2	355	-49.3	77.3	36-1-047	36-1-047	36-1-047	This study : Tauxe & Yamazaki 2007	-27	36-1-047	33.8044	Ma	-136.67
DSDP Site 522	8.4	i	0.0006941	LP-PI-IRM:LP-PI-REL:LT-AF-Z	173.2	355	-69.5	64.8	36-1-053	36-1-053	36-1-053	This study : Tauxe & Yamazaki 2007	-27	36-1-053	33.8097	Ma	-136.73
DSDP Site 522	34.1	i	0.0005422	LP-PI-IRM:LP-PI-REL:LT-AF-Z	164.9	355	-71.7	59.6	36-1-058	36-1-058	36-1-058	This study : Tauxe & Yamazaki 2007	-27	36-1-058	33.8142	Ma	-136.78
DSDP Site 522	342.8	i	0.0005987	LP-PI-IRM:LP-PI-REL:LT-AF-Z	331.3	355	-3.6	76.2	36-1-065	36-1-065	36-1-065	This study : Tauxe & Yamazaki 2007	-27	36-1-065	33.8204	Ma	-136.85
DSDP Site 522	260.9	i	0.000482	LP-PI-IRM:LP-PI-REL:LT-AF-Z	192.1	355	-79.1	43.9	36-1-072	36-1-072	36-1-072	This study : Tauxe & Yamazaki 2007	-27	36-1-072	33.8267	Ma	-136.92
DSDP Site 522	346.6	i	0.000432	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.7	355	-65	68.4	36-1-078	36-1-078	36-1-078	This study : Tauxe & Yamazaki 2007	-27	36-1-078	33.8321	Ma	-136.98
DSDP Site 522	306.8	i	0.0002788	LP-PI-IRM:LP-PI-REL:LT-AF-Z	208	355	-62.4	61.5	36-1-084	36-1-084	36-1-084	This study : Tauxe & Yamazaki 2007	-27	36-1-084	33.8374	Ma	-137.04
DSDP Site 522	206.2	i	0.0006437	LP-PI-IRM:LP-PI-REL:LT-AF-Z	186.9	355	-77.1	29.5	36-1-093	36-1-093	36-1-093	This study : Tauxe & Yamazaki 2007	-27	36-1-093	33.8455	Ma	-137.13
DSDP Site 522	248.1	i	0.0002946	LP-PI-IRM:LP-PI-REL:LT-AF-Z	206.2	355	-63.8	31.5	36-1-100	36-1-100	36-1-100	This study : Tauxe & Yamazaki 2007	-27	36-1-100	33.8518	Ma	-137.2
DSDP Site 522	276.7	i	0.0003449	LP-PI-IRM:LP-PI-REL:LT-AF-Z	191.5	355	-79.7	47.5	36-1-106	36-1-106	36-1-106	This study : Tauxe & Yamazaki 2007	-27	36-1-106	33.8571	Ma	-137.26
DSDP Site 522	66.1	i	0.0003718	LP-PI-IRM:LP-PI-REL:LT-AF-Z	154.1	355	-67	51.4	36-1-112	36-1-112	36-1-112	This study : Tauxe & Yamazaki 2007	-27	36-1-112	33.8625	Ma	-137.32
DSDP Site 522	344.9	i	0.0006217	LP-PI-IRM:LP-PI-REL:LT-AF-Z	181.7	355	-82	54.3	36-1-118	36-1-118	36-1-118	This study : Tauxe & Yamazaki 2007	-27	36-1-118	33.8679	Ma	-137.38
DSDP Site 522	356.7	i	0.0006076	LP-PI-IRM:LP-PI-REL:LT-AF-Z	179.7	355	-81.9	54.6	36-1-124	36-1-124	36-1-124	This study : Tauxe & Yamazaki 2007	-27	36-1-124	33.8732	Ma	-137.44
DSDP Site 522	282.4	i	0.0003953	LP-PI-IRM:LP-PI-REL:LT-AF-Z	194.5	355	-76.9	49.3	36-1-131	36-1-131	36-1-131	This study : Tauxe & Yamazaki 2007	-27	36-1-131	33.8795	Ma	-137.51
DSDP Site 522	36.5	i	0.0004474	LP-PI-IRM:LP-PI-REL:LT-AF-Z	161.2	355	-68.7	60.7	36-1-137	36-1-137	36-1-137	This study : Tauxe & Yamazaki 2007	-27	36-1-137	33.8849	Ma	-137.57
DSDP Site 522	353.4	i	0.0004039	LP-PI-IRM:LP-PI-REL:LT-AF-Z	182.4	355	-51.9	76.9	36-1-143	36-1-143	36-1-143	This study : Tauxe & Yamazaki 2007	-27	36-1-143	33.8902	Ma	-137.63
DSDP Site 522	335.7	i	0.000375	LP-PI-IRM:LP-PI-REL:LT-AF-Z	195.6	355	-61.1	69.7	36-1-149	36-1-149	36-1-149	This study : Tauxe & Yamazaki 2007	-27	36-1-149	33.8956	Ma	-137.69
DSDP Site 522	349.7	i	0.0003978	LP-PI-IRM:LP-PI-REL:LT-AF-Z	188.2	355	-50.9	77.3	36-2-010	36-2-010	36-2-010	This study : Tauxe & Yamazaki 2007	-27	36-2-010	33.9054	Ma	-137.8
DSDP Site 522	356.7	i	0.0004846	LP-PI-IRM:LP-PI-REL:LT-AF-Z	177.6	355	-53	76.3	36-2-016	36-2-016	36-2-016	This study : Tauxe & Yamazaki 2007	-27	36-2-016	33.9108	Ma	-137.86
DSDP Site 522	42.1	i	0.0004577	LP-PI-IRM:LP-PI-REL:LT-AF-Z	143.6	355	-55.6	64.1	36-2-023	36-2-023	36-2-023	This study : Tauxe & Yamazaki 2007	-27	36-2-023	33.9171	Ma	-137.93
DSDP Site 522	13	i	0.0004615	LP-PI-IRM:LP-PI-REL:LT-AF-Z	150	355	-47.4	77	36-2-028	36-2-028	36-2-028	This study : Tauxe & Yamazaki 2007	-27	36-2-028	33.9215	Ma	-137.98
DSDP Site 522	3.6	i	0.0004708	LP-PI-IRM:LP-PI-REL:LT-AF-Z	172.7	355	-61.1	71	36-2-034	36-2-034	36-2-034	This study : Tauxe & Yamazaki 2007	-27	36-2-034	33.9269	Ma	-138.04
DSDP Site 522	2.3	i	0.000443	LP-PI-IRM:LP-PI-REL:LT-AF-Z	169.9	355	-52.6	76.2	36-2-041	36-2-041	36-2-041	This study : Tauxe & Yamazaki 2007	-27	36-2-041	33.9332	Ma	-138.11
DSDP Site 522	30.5	i	0.0005127	LP-PI-IRM:LP-PI-REL:LT-AF-Z	130.9	355	-44.4	71.8	36-2-049	36-2-049	36-2-049	This study : Tauxe & Yamazaki 2007	-27	36-2-049	33.9403	Ma	-138.19
DSDP Site 522	9.6	i	0.000458	LP-PI-IRM:LP-PI-REL:LT-AF-Z	164.1	355	-56.1	73.3	36-2-056	36-2-056	36-2-056	This study : Tauxe & Yamazaki 2007	-27	36-2-056	33.9466	Ma	-138.26
DSDP Site 522	289.4	i	0.0003998	LP-PI-IRM:LP-PI-REL:LT-AF-Z	257.9	355	-23.2	50.4	36-2-063	36-2-063	36-2-063	This study : Tauxe & Yamazaki 2007	-27	36-2-063	33.9528	Ma	-138.33
DSDP Site 522	296.8	i	0.000255	LP-PI-IRM:LP-PI-REL:LT-AF-Z	235	355	-43.1	59.9	36-2-070	36-2-070	36-2-070	This study : Tauxe & Yamazaki 2007	-27	36-2-070	33.9591	Ma	-138.4
DSDP Site 522	352.4	i	0.0002722	LP-PI-IRM:LP-PI-REL:LT-AF-Z	182	355	-62.9	70.1	36-2-076	36-2-076	36-2-076	This study : Tauxe & Yamazaki 2007	-27	36-2-076	33.9645	Ma	-138.46
DSDP Site 522	8.2	i	0.000265	LP-PI-IRM:LP-PI-REL:LT-AF-Z	169.2	355	-61.5	70.3	36-2-082	36-2-082	36-2-082	This study : Tauxe & Yamazaki 2007	-27	36-2-082	33.9698	Ma	-138.52
DSDP Site 522	322.7	i	0.000522	LP-PI-IRM:LP-PI-REL:LT-AF-Z	203.2	355	-61.4	66.8	36-2-088	36-2-088	36-2-088	This study : Tauxe & Yamazaki 2007	-27	36-2-088	33.9752	Ma	-138.58
DSDP Site 522	35.5	i	0.0005304	LP-PI-IRM:LP-PI-REL:LT-AF-Z	166.3	355	-73.5	58.2	36-2-095	36-2-095	36-2-095	This study : Tauxe & Yamazaki 2007	-27	36-2-095	33.9815	Ma	-138.65
DSDP Site 522	44.4	i	0.0005606	LP-PI-IRM:LP-PI-REL:LT-AF-Z	148.5	355	-59.9	61.9	36-2-103	36-2-103	36-2-103	This study : Tauxe & Yamazaki 2007	-27	36-2-103	33.9886	Ma	-138.73
DSDP Site 522	1.1	i	0.0004172	LP-PI-IRM:LP-PI-REL:LT-AF-Z	173.9	355	-58.5	72.8	36-2-109	36-2-109	36-2-109	This study : Tauxe & Yamazaki 2007	-27	36-2-109	33.994	Ma	-138.79
DSDP Site 522	308	i	0.0003886	LP-PI-IRM:LP-PI-REL:LT-AF-Z	233.4	355	-43.7	66.4	36-2-115	36-2-115	36-2-115	This study : Tauxe & Yamazaki 2007	-27	36-2-115	33.9993	Ma	-138.85
DSDP Site 522	312.5	i	0.0003983	LP-PI-IRM:LP-PI-REL:LT-AF-Z	214.9	355	-55.6	65.9	36-2-121	36-2-121	36-2-121	This study : Tauxe & Yamazaki 2007	-27	36-2-121	34.0047	Ma	-138.91
DSDP Site 522	3.2	i	0.0003685	LP-PI-IRM:LP-PI-REL:LT-AF-Z	70.8	355	-24.1	86	36-2-127	36-2-127	36-2-127	This study : Tauxe & Yamazaki 2007	-27	36-2-127	34.0101	Ma	-138.97
DSDP Site 522	308.3	i	0.0003898	LP-PI-IRM:LP-PI-REL:LT-AF-Z	226.3	355	-48.5	65.9	36-2-139	36-2-139	36-2-139	This study : Tauxe & Yamazaki 2007	-27	36-2-139	34.0208	Ma	-139.09
DSDP Site 522	333.6	i	0.0003595	LP-PI-IRM:LP-PI-REL:LT-AF-Z	203.9	355	-54.4	72.9	36-2-145	36-2-145	36-2-145	This study : Tauxe & Yamazaki 2007	-27	36-2-145	34.0262	Ma	-139.15
DSDP Site 522	24.2	i	0.0005249	LP-PI-IRM:LP-PI-REL:LT-AF-Z	147.4	355	-52.4	71.7	36-3-002	36-3-002	36-3-002	This study : Tauxe & Yamazaki 2007	-27	36-3-002	34.0315	Ma	-139.21
DSDP Site 522	296.4	i	0.000614	LP-PI-IRM:LP-PI-REL:LT-AF-Z	202.2	355	-69.1	55.6	36-3-009	36-3-009	36-3-009	This study : Tauxe & Yamazaki 2007	-27	36-3-009	34.0387	Ma	-139.29
DSDP Site 522	8.9	i	0.0005542	LP-PI-IRM:LP-PI-REL:LT-AF-Z	172.3	355	-68.1	65.8	36-3-017	36-3-017	36-3-017	This study : Tauxe & Yamazaki 2007	-27	36-3-017	34.045	Ma	-139.36
DSDP Site 522	0	i	0.0005202	LP-PI-IRM:LP-PI-REL:LT-AF-Z	176.9	355	-66.7	67.4	36-3-024	36-3-024	36-3-024	This study : Tauxe & Yamazaki 2007	-27	36-3-024	34.0521	Ma	-139.44
DSDP Site 522	336.8	i	0.0005237	LP-PI-IRM:LP-PI-REL:LT-AF-Z	201.4	355	-54	73.8	36-3-032	36-3-032	36-3-032	This study : Tauxe & Yamazaki 2007	-27	36-3-032	34.0584	Ma	-139.51
DSDP Site 522	310.9	i	0.0004016	LP-PI-IRM:LP-PI-REL:LT-AF-Z	186.4	355	-82.2	51.8	36-3-039	36-3-039	36-3-039	This study : Tauxe & Yamazaki 2007	-27	36-3-039	34.0646	Ma	-139.58
DSDP Site 522	351.9	i	0.0004096	LP-PI-IRM:LP-PI-REL:LT-AF-Z	185.8	355	-47.9	79.1	36-3-046	36-3-046	36-3-046	This study : Tauxe & Yamazaki 2007	-27	36-3-046	34.0718	Ma	-139.66
DSDP Site 522	154.8	i	0.0003011	LP-PI-IRM:LP-PI-REL:LT-AF-Z	176.8	355	-81.2	34.1	37-1-104	37-1-104	37-1-104	This study : Tauxe & Yamazaki 2007	-27	37-1-104	34.1675	Ma	-140.73
DSDP Site 522	127.9	i	0.0002976	LP-PI-IRM:LP-PI-REL:LT-AF-Z	173.2	355	-81.3	37.4	37-1-110	37-1-110	37-1-110	This study : Tauxe & Yamazaki 2007	-27	37-1-110	34.1729	Ma	-140.79
DSDP Site 522	274.2	i	0.0002662	LP-PI-IRM:LP-PI-REL:LT-AF-Z	193.6	355	-77.9	47.1	37-1-115	37-1-115	37-1-115	This study : Tauxe & Yamazaki 2007	-27	37-1-115	34.1782	Ma	-140.85
DSDP Site 522	274.4	i	0.0004816	LP-PI-IRM:LP-PI-REL:LT-AF-Z	194.6	355	-77	47.2	37-1-120	37-1-120	37-1-120	This study : Tauxe & Yamazaki 2007	-27	37-1-120	34.1827	Ma	-140.9
DSDP Site 522	312	i	0.0004532	LP-PI-IRM:LP-PI-REL:LT-AF-Z	189.5	355	-78.6	54.5	37-1-131	37-1-131	37-1-131	This study : Tauxe & Yamazaki 2007	-27	37-1-131	34.1917	Ma	-141
DSDP Site 522	261.9	i	0.000341	LP-PI-IRM:LP-PI-REL:LT-AF-Z	197.5	355	-74.2	43.1	37-1-136	37-1-136	37-1-136	This study : Tauxe & Yamazaki 2007	-27	37-1-136	34.197	Ma	-141.06
DSDP Site 522	327.1	i	0.001327	LP-PI-IRM:LP-PI-REL:LT-AF-Z	331	355	26.5	49.3	37-1-147	37-1-147	37-1-147	This study : Tauxe & Yamazaki 2007	-27	37-1-147	34.206	Ma	-141.16
DSDP Site 522	293.8	i	0.0005041	LP-PI-IRM:LP-PI-REL:LT-AF-Z	214	355	-59.6	56.9	37-2-018	37-2-018	37-2-018	This study : Tauxe & Yamazaki 2007	-27	37-2-018	34.2256	Ma	-141.38
DSDP Site 522	300.8	i	0.0005598	LP-PI-IRM:LP-PI-REL:LT-AF-Z	208.6	355	-63.1	59.1	37-2-025	37-2-025	37-2-025	This study : Tauxe & Yamazaki 2007	-27	37-2-025	34.2319	Ma	-141.45
DSDP Site 522	324.6	i	0.0005498	LP-PI-IRM:LP-PI-REL:LT-AF-Z	195.4	355	-68.2	63.4	37-2-032	37-2-032	37-2-032	This study : Tauxe & Yamazaki 2007	-27	37-2-032	34.2382	Ma	-141.52
DSDP Site 522	332	i	0.0006385	LP-PI-IRM:LP-PI-REL:LT-AF-Z	183.2	355	-83.1	52.7	37-2-038	37-2-038	37-2-038	This study : Tauxe & Yamazaki 2007	-27	37-2-038	34.2435	Ma	-141.58
DSDP Site 522	28.4	i	0.0005384	LP-PI-IRM:LP-PI-REL:LT-AF-Z	171.7	355	-77.9	56.3	37-2-043	37-2-043	37-2-043	This study : Tauxe & Yamazaki 2007	-27	37-2-043	34.248	Ma	-141.63
DSDP Site 522	341.7	i	0.000645	LP-PI-IRM:LP-PI-REL:LT-AF-Z	186.1	355	-71	63.7	37-2-048	37-2-048	37-2-048	This study : Tauxe & Yamazaki 2007	-27	37-2-048	34.2525	Ma	-141.68
DSDP Site 522	316.9	i	0.0005856	LP-PI-IRM:LP-PI-REL:LT-AF-Z	191.1	355	-75.7	57.2	37-2-056	37-2-056	37-2-056	This study : Tauxe & Yamazaki 2007	-27	37-2-056	34.2596	Ma	-141.76
DSDP Site 522	328.8	i	0.0005405	LP-PI-IRM:LP-PI-REL:LT-AF-Z	203.6	355	-57.8	70.1	37-2-064	37-2-064	37-2-064	This study : Tauxe & Yamazaki 2007	-27	37-2-064	34.2668	Ma	-141.84
DSDP Site 522	245.5	i	0.0003354	LP-PI-IRM:LP-PI-REL:LT-AF-Z	184.8	355	-85.4	43.5	37-2-070	37-2-070	37-2-070	This study : Tauxe & Yamazaki 2007	-27	37-2-070	34.2722	Ma	-141.9
DSDP Site 522	45.3	i	0.0004848	LP-PI-IRM:LP-PI-REL:LT-AF-Z	114.1	355	-35.4	64.7	37-2-076	37-2-076	37-2-076	This study : Tauxe & Yamazaki 2007	-27	37-2-076	34.2775	Ma	-141.96
DSDP Site 522	352.2	i	0.0006017	LP-PI-IRM:LP-PI-REL:LT-AF-Z	180.9	355	-76.1	60	37-2-089	37-2-089	37-2-089	This study : Tauxe & Yamazaki 2007	-27	37-2-089	34.2892	Ma	-142.09
DSDP Site 522	3.4	i	0.0005527	LP-PI-IRM:LP-PI-REL:LT-AF-Z	176.5	355	-72.6	62.8	37-2-096	37-2-096	37-2-096	This study : Tauxe & Yamazaki 2007	-27	37-2-096	34.2954	Ma	-142.16
DSDP Site 522	271.9	i	0.0005918	LP-PI-IRM:LP-PI-REL:LT-AF-Z	193	355	-78.4	46.5	37-2-103	37-2-103	37-2-103	This study : Tauxe & Yamazaki 2007	-27	37-2-103	34.3017	Ma	-142.23
DSDP Site 522	243.7	i	0.0005237	LP-PI-IRM:LP-PI-REL:LT-AF-Z	187.6	355	-82.6	41.8	37-2-109	37-2-109	37-2-109	This study : Tauxe & Yamazaki 2007	-27	37-2-109	34.307	Ma	-142.29
DSDP Site 522	19.4	i	0.0007164	LP-PI-IRM:LP-PI-REL:LT-AF-Z	176.3	355	-82.5	53.2	37-2-115	37-2-115	37-2-115	This study : Tauxe & Yamazaki 2007	-27	37-2-115	34.3124	Ma	-142.35
DSDP Site 522	36.4	i	0.0006111	LP-PI-IRM:LP-PI-REL:LT-AF-Z	173.1	355	-81.3	52.8	37-2-122	37-2-122	37-2-122	This study : Tauxe & Yamazaki 2007	-27	37-2-122	34.3187	Ma	-142.42
DSDP Site 522	172.7	i	0.0003647	LP-PI-IRM:LP-PI-REL:LT-AF-Z	179.5	355	-77.6	27.6	37-2-128	37-2-128	37-2-128	This study : Tauxe & Yamazaki 2007	-27	37-2-128	34.324	Ma	-142.48
DSDP Site 522	40.2	i	0.0004151	LP-PI-IRM:LP-PI-REL:LT-AF-Z	167	355	-75.3	56.2	37-2-135	37-2-135	37-2-135	This study : Tauxe & Yamazaki 2007	-27	37-2-135	34.3303	Ma	-142.55
DSDP Site 522	161.2	i	0.0003134	LP-PI-IRM:LP-PI-REL:LT-AF-Z	178.8	355	-85.3	39.6	37-2-142	37-2-142	37-2-142	This study : Tauxe & Yamazaki 2007	-27	37-2-142	34.3366	Ma	-142.62
DSDP Site 522	24.8	i	0.0005091	LP-PI-IRM:LP-PI-REL:LT-AF-Z	179.6	355	-89.3	46.3	37-2-148	37-2-148	37-2-148	This study : Tauxe & Yamazaki 2007	-27	37-2-148	34.3419	Ma	-142.68
DSDP Site 522	67.6	i	0.0005428	LP-PI-IRM:LP-PI-REL:LT-AF-Z	113.6	355	-31.8	46.5	37-3-008	37-3-008	37-3-008	This study : Tauxe & Yamazaki 2007	-27	37-3-008	34.35	Ma	-142.77
DSDP Site 522	41.4	i	0.0002139	LP-PI-IRM:LP-PI-REL:LT-AF-Z	70.8	355	-3.9	59.3	37-3-015	37-3-015	37-3-015	This study : Tauxe & Yamazaki 2007	-27	37-3-015	34.3571	Ma	-142.85
