tab	sites
site	location	age	age_unit	dir_dec	dir_inc	core_depth	lat	lon	geologic_classes	geologic_types	lithologies	citations	vgp_lat	vgp_lon	paleolatitude	vgp_lat_rev	vgp_lon_rev
34-3-035	DSDP Site 522	33.4778	Ma	7.4	-48.3	133.05	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	83.08332763164401	106.14433292930238	-29.300604356244026	-83.08332763164401	286.1443329293024
34-3-038	DSDP Site 522	33.4806	Ma	355.7	-45.8	133.08	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	86.16667190186786	260.87419881919493	-27.210473123637815	-86.16667190186786	80.87419881919493
34-3-040	DSDP Site 522	33.4824	Ma	347.6	-56.8	133.1	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	75.2644276164702	217.13022596454334	-37.38272494893819	-75.2644276164702	37.13022596454334
34-3-044	DSDP Site 522	33.4861	Ma	14.3	-68.1	133.14	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	63.48471070952116	154.71604623639837	-51.20089775698439	-63.48471070952116	334.71604623639837
34-3-047	DSDP Site 522	33.4889	Ma	348.0	-46.7	133.17	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	79.3155184950678	257.14414863931904	-27.9498453427012	-79.3155184950678	77.14414863931904
34-3-051	DSDP Site 522	33.4926	Ma	340.5	49.6	133.21	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	29.617251854531755	335.66641993744884	30.43415109961643	-29.617251854531755	155.66641993744884
34-3-053	DSDP Site 522	33.4944	Ma	345.2	-15.6	133.23	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	66.33984473704217	315.9192581993118	-7.9472723854425915	-66.33984473704217	135.9192581993118
34-3-056	DSDP Site 522	33.4972	Ma	329.6	4.6	133.26	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	48.558800788363705	305.1858395530172	2.3037122596029835	-48.558800788363705	125.18583955301722
34-3-059	DSDP Site 522	33.4999	Ma	358.5	-59.7	133.29	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	76.39152496257144	179.8492416563355	-40.55186587023148	-76.39152496257144	359.8492416563355
34-3-062	DSDP Site 522	33.5027	Ma	338.7	-16.7	133.32	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	62.66114554847615	303.53654745874314	-8.53116843994231	-62.66114554847615	123.53654745874314
34-3-065	DSDP Site 522	33.5055	Ma	327.2	-33.6	133.35	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	58.63651710168233	273.9813688994497	-18.376446287224198	-58.63651710168233	93.9813688994497
34-3-068	DSDP Site 522	33.5082	Ma	3.6	-40.8	133.38	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	85.10391646383499	37.49053711959323	-23.344468609572814	-85.10391646383499	217.49053711959323
34-3-071	DSDP Site 522	33.510999999999996	Ma	2.4	-39.4	133.41	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	84.8445739357785	20.536150128941244	-22.328183010556224	-84.8445739357785	200.53615012894124
34-3-077	DSDP Site 522	33.5165	Ma	348.3	-49.9	133.47	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	79.1116061390204	242.38023807289528	-30.700531159989076	-79.1116061390204	62.38023807289528
34-3-084	DSDP Site 522	33.523	Ma	340.6	-31.4	133.54	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	69.44538095583684	290.196414101978	-16.972257513620633	-69.44538095583684	110.19641410197801
34-3-087	DSDP Site 522	33.5257	Ma	336.8	-24.3	133.57	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	64.0043416624585	293.75026200936156	-12.72175005868302	-64.0043416624585	113.75026200936156
34-3-090	DSDP Site 522	33.5285	Ma	0.7	-42.8	133.6	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	87.75433876463177	11.43511607827378	-24.844376116052263	-87.75433876463177	191.43511607827378
34-3-095	DSDP Site 522	33.5331	Ma	2.2	-20.6	133.65	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	73.51306293855481	2.6393901678943053	-10.643876924100176	-73.51306293855481	182.6393901678943
35-1-035	DSDP Site 522	33.57	Ma	174.8	11.5	134.05	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-68.23758342033912	160.92471847982472	5.808498184192838	68.23758342033912	340.9247184798247
35-1-038	DSDP Site 522	33.5727	Ma	179.4	11.5	134.08	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-68.8007958183479	173.34908203572138	5.808498184192838	68.8007958183479	353.3490820357214
35-1-043	DSDP Site 522	33.5772	Ma	198.4	28.3	134.13	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-69.13273706326845	233.8348013656023	15.068033659709972	69.13273706326845	53.83480136560229
35-1-047	DSDP Site 522	33.5807	Ma	191.6	19.5	134.17	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-69.81647604620134	210.0198979462939	10.040687726449994	69.81647604620134	30.019897946293895
35-1-050	DSDP Site 522	33.5834	Ma	197.0	30.9	134.2	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-71.16634543353257	235.187868733914	16.65948777070727	71.16634543353257	55.187868733914
35-1-053	DSDP Site 522	33.5861	Ma	197.7	33.7	134.23	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-71.5955047799276	240.99665326093714	18.44140543474936	71.5955047799276	60.99665326093714
35-1-056	DSDP Site 522	33.5888	Ma	184.9	77.3	134.26	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-51.13966284272725	351.793148385691	65.73798336033876	51.13966284272725	171.79314838569098
35-1-060	DSDP Site 522	33.5924	Ma	180.4	27.1	134.3	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-77.34646241387982	176.7693039821104	14.35196562725537	77.34646241387982	356.7693039821104
35-1-063	DSDP Site 522	33.595	Ma	191.7	32.2	134.33	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-75.59528415921501	226.03490294481867	17.477484392541438	75.59528415921501	46.03490294481867
35-1-066	DSDP Site 522	33.5977	Ma	194.9	19.4	134.36	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-67.93050779676815	217.37541678821788	9.98615264176773	67.93050779676815	37.375416788217876
35-1-069	DSDP Site 522	33.6004	Ma	193.7	31.6	134.39	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-73.91956688582903	229.81168050739052	17.0980048423367	73.91956688582903	49.81168050739052
35-1-073	DSDP Site 522	33.604	Ma	193.0	19.8	134.43	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-69.20673977378605	213.58291610927245	10.20458844298252	69.20673977378605	33.582916109272446
35-1-077	DSDP Site 522	33.6076	Ma	191.5	32.1	134.47	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-75.68924845921228	225.31797192038243	17.414002157869533	75.68924845921228	45.31797192038243
35-1-079	DSDP Site 522	33.6094	Ma	200.6	25.2	134.49	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-66.32572521525874	233.5337083119132	13.239869678709619	66.32572521525874	53.53370831191319
35-1-082	DSDP Site 522	33.611999999999995	Ma	173.6	26.8	134.52	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-75.85197373532216	148.75851090202366	14.174649477269224	75.85197373532216	328.75851090202366
35-1-086	DSDP Site 522	33.6156	Ma	192.0	32.0	134.56	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-75.29988752505017	226.44805913130733	17.350614769372406	75.29988752505017	46.44805913130733
35-1-089	DSDP Site 522	33.6183	Ma	191.2	26.5	134.59	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-73.31486484684987	216.02749954747514	13.997993386249952	73.31486484684987	36.027499547475145
35-1-092	DSDP Site 522	33.621	Ma	177.3	47.1	134.62	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-87.28585433591563	56.1672230998617	28.28309886226625	87.28585433591563	236.1672230998617
35-1-095	DSDP Site 522	33.6237	Ma	177.3	27.2	134.65	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-77.16180677619346	163.1511280854852	14.411219427681216	77.16180677619346	343.1511280854852
35-1-099	DSDP Site 522	33.6272	Ma	183.2	35.7	134.69	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-82.19052421073316	197.74434160978785	19.762675199686548	82.19052421073316	17.744341609787853
35-1-103	DSDP Site 522	33.6308	Ma	181.6	32.9	134.73	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-80.80526898345224	184.57030795778144	17.924553259236955	80.80526898345224	4.570307957781438
35-1-106	DSDP Site 522	33.6335	Ma	181.4	41.3	134.76	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-86.47897926648574	196.36034730856602	23.71399816397893	86.47897926648574	16.36034730856602
35-1-109	DSDP Site 522	33.6362	Ma	148.4	41.0	134.79	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-61.27824205460462	84.9350330760231	23.491855821165487	61.27824205460462	264.9350330760231
35-1-112	DSDP Site 522	33.6389	Ma	174.0	39.4	134.82	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-82.82188811497019	124.30243917613262	22.328183010556224	82.82188811497019	304.3024391761326
35-1-116	DSDP Site 522	33.6425	Ma	181.8	29.6	134.86	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-78.73194855389818	183.89561460033292	15.856642402008013	78.73194855389818	3.8956146003329195
35-1-119	DSDP Site 522	33.6451	Ma	156.3	46.5	134.89	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-68.97511902501033	77.38192269535875	27.78430052787572	68.97511902501033	257.38192269535875
35-1-123	DSDP Site 522	33.6487	Ma	157.4	43.2	134.93	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-69.64353179265042	85.11528730058166	25.151522660394388	69.64353179265042	265.11528730058166
35-1-127	DSDP Site 522	33.6523	Ma	160.2	45.0	134.97	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-72.33682256847543	81.8988292977429	26.56505117707799	72.33682256847543	261.8988292977429
35-1-130	DSDP Site 522	33.655	Ma	171.1	41.7	135.0	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-81.43256525806659	103.4433933512874	24.012195289439173	81.43256525806659	283.4433933512874
35-1-133	DSDP Site 522	33.6577	Ma	172.3	48.0	135.03	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-82.90382097374592	66.47947037236844	29.043688017153904	82.90382097374592	246.47947037236844
35-1-136	DSDP Site 522	33.6603	Ma	164.2	35.8	135.06	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-73.84490699786119	107.99191057309713	19.829880493201447	73.84490699786119	287.99191057309713
35-1-139	DSDP Site 522	33.663000000000004	Ma	155.7	53.9	135.09	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-67.89281865013537	59.399502749752514	34.43730808915183	67.89281865013537	239.39950274975251
35-1-142	DSDP Site 522	33.6657	Ma	162.7	48.5	135.12	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-74.57441275966063	71.73630661268783	29.47284067701035	74.57441275966063	251.73630661268783
35-1-145	DSDP Site 522	33.6684	Ma	172.1	35.8	135.15	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-79.8095834733938	128.0458282693338	19.829880493201447	79.8095834733938	308.0458282693338
35-1-148	DSDP Site 522	33.6711	Ma	157.7	52.1	135.18	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-69.87853476866714	63.139355887373085	32.71175221554697	69.87853476866714	243.13935588737309
35-2-005	DSDP Site 522	33.6773	Ma	169.5	66.4	135.25	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-66.68170202718925	12.633142528449639	48.853736886033644	66.68170202718925	192.63314252844964
35-2-009	DSDP Site 522	33.6809	Ma	152.1	52.1	135.29	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-65.21607176511306	64.9199857298089	32.71175221554697	65.21607176511306	244.9199857298089
35-2-013	DSDP Site 522	33.6845	Ma	232.0	49.3	135.33	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-44.62064591007355	281.83506973246625	30.169592276763098	44.62064591007355	101.83506973246625
35-2-015	DSDP Site 522	33.6863	Ma	189.1	47.2	135.35	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-81.82874183919691	276.72442183032524	28.366867407560544	81.82874183919691	96.72442183032524
35-2-018	DSDP Site 522	33.689	Ma	158.3	58.0	135.38	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-68.44129469766582	46.783267549587094	38.665651406025184	68.44129469766582	226.7832675495871
35-2-023	DSDP Site 522	33.6934	Ma	158.0	63.5	135.43	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-64.79703122394923	33.40160797647172	45.08138325092736	64.79703122394923	213.40160797647172
35-2-026	DSDP Site 522	33.6961	Ma	161.7	42.3	135.46	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-73.3362002054737	89.67072510816803	24.46387340735721	73.3362002054737	269.670725108168
35-2-031	DSDP Site 522	33.7006	Ma	192.7	43.5	135.51	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-78.49509960797299	259.77181874079656	25.38351092505711	78.49509960797299	79.77181874079656
35-2-035	DSDP Site 522	33.7042	Ma	158.3	48.3	135.55	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-70.7569369795228	73.05747227807012	29.300604356244026	70.7569369795228	253.05747227807012
