tab 	measurements
citations	description	dir_csd	dir_dec	dir_inc	experiment	external_database_ids	instrument_codes	magn_moment	magn_volume	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
This study	IN-LINE AF DEMAG:: average of multiple measurements	36.8	21.3	45.2	999-U999A-1H-3-A-125.0_LP-DIR-AF	LORE[112708561]	IODP-SRM:IODP-SRM-AF	2.740e-10	1.7003999999999998e-06	8.0	2.730e+02	999-U999A-1H-3-A-125.0_LP-DIR-AF-452	LT-AF-Z:DE-VM:LP-DIR-AF	g	451	pmagpy-4.2.25-1	999-U999A-1H-3-A-125.0	u	2019-01-25T04:03:23Z	0.01	0	0	0	2	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	54.6	38.7	-14.6	999-U999A-1H-3-A-125.0_LP-DIR-AF	LORE[112720561]	IODP-SRM:IODP-SRM-AF	6.390e-10	1.1382e-05	2.0	2.730e+02	999-U999A-1H-3-A-125.0_LP-DIR-AF-453	LT-AF-Z:DE-VM:LP-DIR-AF	g	452	pmagpy-4.2.25-1	999-U999A-1H-3-A-125.0	u	2019-01-30T19:34:55Z	0.015	0	0	0	3	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	39.4	51.2	8.4	999-U999A-1H-3-A-125.0_LP-DIR-AF	LORE[112720641]	IODP-SRM:IODP-SRM-AF	2.410e-10	6.6333000000000005e-06	8.0	2.730e+02	999-U999A-1H-3-A-125.0_LP-DIR-AF-454	LT-AF-Z:DE-VM:LP-DIR-AF	g	453	pmagpy-4.2.25-1	999-U999A-1H-3-A-125.0	u	2019-01-30T19:59:23Z	0.02	0	0	0	4	2.730e+02
This study	NRM:: average of multiple measurements	42.1	64.9	15.8	999-U999A-1H-3-A-127.5_LP-DIR-AF	LORE[112708611]	IODP-SRM	2.711e-10	2.4724000000000002e-06	8.0	2.730e+02	999-U999A-1H-3-A-127.5_LP-DIR-AF-455	LT-NO:DE-VM:LP-DIR-AF	g	454	pmagpy-4.2.25-1	999-U999A-1H-3-A-127.5	u	2019-01-25T04:25:49Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	52.0	30.2	27.8	999-U999A-1H-3-A-127.5_LP-DIR-AF	LORE[112720541]	IODP-SRM:IODP-SRM-AF	5.056e-10	3.6244e-06	2.0	2.730e+02	999-U999A-1H-3-A-127.5_LP-DIR-AF-456	LT-AF-Z:DE-VM:LP-DIR-AF	g	455	pmagpy-4.2.25-1	999-U999A-1H-3-A-127.5	u	2019-01-30T19:27:30Z	0.005	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	37.3	47.8	35.7	999-U999A-1H-3-A-127.5_LP-DIR-AF	LORE[112708561]	IODP-SRM:IODP-SRM-AF	2.753e-10	3.0076e-06	8.0	2.730e+02	999-U999A-1H-3-A-127.5_LP-DIR-AF-457	LT-AF-Z:DE-VM:LP-DIR-AF	g	456	pmagpy-4.2.25-1	999-U999A-1H-3-A-127.5	u	2019-01-25T04:03:23Z	0.01	0	0	0	2	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	16.7	72.4	3.9	999-U999A-1H-3-A-127.5_LP-DIR-AF	LORE[112720561]	IODP-SRM:IODP-SRM-AF	5.974e-10	1.747e-05	2.0	2.730e+02	999-U999A-1H-3-A-127.5_LP-DIR-AF-458	LT-AF-Z:DE-VM:LP-DIR-AF	g	457	pmagpy-4.2.25-1	999-U999A-1H-3-A-127.5	u	2019-01-30T19:34:55Z	0.015	0	0	0	3	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	34.6	31.9	28.4	999-U999A-1H-3-A-127.5_LP-DIR-AF	LORE[112720641]	IODP-SRM:IODP-SRM-AF	1.651e-10	8.7188e-06	8.0	2.730e+02	999-U999A-1H-3-A-127.5_LP-DIR-AF-459	LT-AF-Z:DE-VM:LP-DIR-AF	g	458	pmagpy-4.2.25-1	999-U999A-1H-3-A-127.5	u	2019-01-30T19:59:23Z	0.02	0	0	0	4	2.730e+02
This study	NRM:: average of multiple measurements	39.5	65.5	9.8	999-U999A-1H-3-A-130.0_LP-DIR-AF	LORE[112708611]	IODP-SRM	2.363e-10	2.5115e-06	8.0	2.730e+02	999-U999A-1H-3-A-130.0_LP-DIR-AF-460	LT-NO:DE-VM:LP-DIR-AF	g	459	pmagpy-4.2.25-1	999-U999A-1H-3-A-130.0	u	2019-01-25T04:25:49Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	62.6	111.1	71.5	999-U999A-1H-3-A-130.0_LP-DIR-AF	LORE[112720541]	IODP-SRM:IODP-SRM-AF	4.397e-10	3.2694e-06	2.0	2.730e+02	999-U999A-1H-3-A-130.0_LP-DIR-AF-461	LT-AF-Z:DE-VM:LP-DIR-AF	g	460	pmagpy-4.2.25-1	999-U999A-1H-3-A-130.0	u	2019-01-30T19:27:30Z	0.005	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	45.0	66.9	37.8	999-U999A-1H-3-A-130.0_LP-DIR-AF	LORE[112708561]	IODP-SRM:IODP-SRM-AF	2.019e-10	2.9259e-06	8.0	2.730e+02	999-U999A-1H-3-A-130.0_LP-DIR-AF-462	LT-AF-Z:DE-VM:LP-DIR-AF	g	461	pmagpy-4.2.25-1	999-U999A-1H-3-A-130.0	u	2019-01-25T04:03:23Z	0.01	0	0	0	2	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	2.3	82.9	7.3	999-U999A-1H-3-A-130.0_LP-DIR-AF	LORE[112720561]	IODP-SRM:IODP-SRM-AF	3.584e-10	1.4499000000000001e-05	2.0	2.730e+02	999-U999A-1H-3-A-130.0_LP-DIR-AF-463	LT-AF-Z:DE-VM:LP-DIR-AF	g	462	pmagpy-4.2.25-1	999-U999A-1H-3-A-130.0	u	2019-01-30T19:34:55Z	0.015	0	0	0	3	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	37.3	30.2	35.9	999-U999A-1H-3-A-130.0_LP-DIR-AF	LORE[112720641]	IODP-SRM:IODP-SRM-AF	1.631e-10	9.9878e-06	8.0	2.730e+02	999-U999A-1H-3-A-130.0_LP-DIR-AF-464	LT-AF-Z:DE-VM:LP-DIR-AF	g	463	pmagpy-4.2.25-1	999-U999A-1H-3-A-130.0	u	2019-01-30T19:59:23Z	0.02	0	0	0	4	2.730e+02
This study	NRM:: average of multiple measurements	55.9	78.4	-14.7	999-U999A-1H-3-A-132.5_LP-DIR-AF	LORE[112708611]	IODP-SRM	1.924e-10	1.2098e-06	8.0	2.730e+02	999-U999A-1H-3-A-132.5_LP-DIR-AF-465	LT-NO:DE-VM:LP-DIR-AF	g	464	pmagpy-4.2.25-1	999-U999A-1H-3-A-132.5	u	2019-01-25T04:25:49Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	69.5	164.3	46.0	999-U999A-1H-3-A-132.5_LP-DIR-AF	LORE[112720541]	IODP-SRM:IODP-SRM-AF	2.360e-10	2.8002e-06	2.0	2.730e+02	999-U999A-1H-3-A-132.5_LP-DIR-AF-466	LT-AF-Z:DE-VM:LP-DIR-AF	g	465	pmagpy-4.2.25-1	999-U999A-1H-3-A-132.5	u	2019-01-30T19:27:30Z	0.005	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	58.6	107.1	17.6	999-U999A-1H-3-A-132.5_LP-DIR-AF	LORE[112708561]	IODP-SRM:IODP-SRM-AF	1.503e-10	7.4262e-07	8.0	2.730e+02	999-U999A-1H-3-A-132.5_LP-DIR-AF-467	LT-AF-Z:DE-VM:LP-DIR-AF	g	466	pmagpy-4.2.25-1	999-U999A-1H-3-A-132.5	u	2019-01-25T04:03:23Z	0.01	0	0	0	2	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	2.2	86.9	9.4	999-U999A-1H-3-A-132.5_LP-DIR-AF	LORE[112720561]	IODP-SRM:IODP-SRM-AF	1.489e-10	5.8535e-06	2.0	2.730e+02	999-U999A-1H-3-A-132.5_LP-DIR-AF-468	LT-AF-Z:DE-VM:LP-DIR-AF	g	467	pmagpy-4.2.25-1	999-U999A-1H-3-A-132.5	u	2019-01-30T19:34:55Z	0.015	0	0	0	3	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	50.2	116.2	0.3	999-U999A-1H-3-A-132.5_LP-DIR-AF	LORE[112720641]	IODP-SRM:IODP-SRM-AF	1.069e-10	5.434099999999999e-06	8.0	2.730e+02	999-U999A-1H-3-A-132.5_LP-DIR-AF-469	LT-AF-Z:DE-VM:LP-DIR-AF	g	468	pmagpy-4.2.25-1	999-U999A-1H-3-A-132.5	u	2019-01-30T19:59:23Z	0.02	0	0	0	4	2.730e+02
This study	NRM:: average of multiple measurements	47.1	85.6	-41.3	999-U999A-1H-3-A-135.0_LP-DIR-AF	LORE[112708611]	IODP-SRM	1.121e-10	5.387e-07	8.0	2.730e+02	999-U999A-1H-3-A-135.0_LP-DIR-AF-470	LT-NO:DE-VM:LP-DIR-AF	g	469	pmagpy-4.2.25-1	999-U999A-1H-3-A-135.0	u	2019-01-25T04:25:49Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	96.5	322.9	14.0	999-U999A-1H-3-A-135.0_LP-DIR-AF	LORE[112720541]	IODP-SRM:IODP-SRM-AF	2.438e-11	8.602200000000001e-07	2.0	2.730e+02	999-U999A-1H-3-A-135.0_LP-DIR-AF-471	LT-AF-Z:DE-VM:LP-DIR-AF	g	470	pmagpy-4.2.25-1	999-U999A-1H-3-A-135.0	u	2019-01-30T19:27:30Z	0.005	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	50.9	124.7	-10.6	999-U999A-1H-3-A-135.0_LP-DIR-AF	LORE[112708561]	IODP-SRM:IODP-SRM-AF	1.109e-10	8.712899999999999e-07	8.0	2.730e+02	999-U999A-1H-3-A-135.0_LP-DIR-AF-472	LT-AF-Z:DE-VM:LP-DIR-AF	g	471	pmagpy-4.2.25-1	999-U999A-1H-3-A-135.0	u	2019-01-25T04:03:23Z	0.01	0	0	0	2	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	26.6	23.3	10.9	999-U999A-1H-3-A-135.0_LP-DIR-AF	LORE[112720561]	IODP-SRM:IODP-SRM-AF	5.357e-11	6.840100000000001e-07	2.0	2.730e+02	999-U999A-1H-3-A-135.0_LP-DIR-AF-473	LT-AF-Z:DE-VM:LP-DIR-AF	g	472	pmagpy-4.2.25-1	999-U999A-1H-3-A-135.0	u	2019-01-30T19:34:55Z	0.015	0	0	0	3	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	51.9	145.3	-32.5	999-U999A-1H-3-A-135.0_LP-DIR-AF	LORE[112720641]	IODP-SRM:IODP-SRM-AF	8.125e-11	6.1678e-07	8.0	2.730e+02	999-U999A-1H-3-A-135.0_LP-DIR-AF-474	LT-AF-Z:DE-VM:LP-DIR-AF	g	473	pmagpy-4.2.25-1	999-U999A-1H-3-A-135.0	u	2019-01-30T19:59:23Z	0.02	0	0	0	4	2.730e+02
This study	NRM:: average of multiple measurements	40.4	34.1	-25.2	999-U999A-1H-3-A-137.5_LP-DIR-AF	LORE[112708611]	IODP-SRM	1.388e-10	9.6585e-07	8.0	2.730e+02	999-U999A-1H-3-A-137.5_LP-DIR-AF-475	LT-NO:DE-VM:LP-DIR-AF	g	474	pmagpy-4.2.25-1	999-U999A-1H-3-A-137.5	u	2019-01-25T04:25:49Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	12.0	327.8	-44.6	999-U999A-1H-3-A-137.5_LP-DIR-AF	LORE[112720541]	IODP-SRM:IODP-SRM-AF	1.261e-10	5.449899999999999e-07	2.0	2.730e+02	999-U999A-1H-3-A-137.5_LP-DIR-AF-476	LT-AF-Z:DE-VM:LP-DIR-AF	g	475	pmagpy-4.2.25-1	999-U999A-1H-3-A-137.5	u	2019-01-30T19:27:30Z	0.005	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	53.2	44.5	-14.1	999-U999A-1H-3-A-137.5_LP-DIR-AF	LORE[112708561]	IODP-SRM:IODP-SRM-AF	8.932e-11	5.5588e-07	8.0	2.730e+02	999-U999A-1H-3-A-137.5_LP-DIR-AF-477	LT-AF-Z:DE-VM:LP-DIR-AF	g	476	pmagpy-4.2.25-1	999-U999A-1H-3-A-137.5	u	2019-01-25T04:03:23Z	0.01	0	0	0	2	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	39.3	293.7	-28.9	999-U999A-1H-3-A-137.5_LP-DIR-AF	LORE[112720561]	IODP-SRM:IODP-SRM-AF	1.026e-10	1.4454e-06	2.0	2.730e+02	999-U999A-1H-3-A-137.5_LP-DIR-AF-478	LT-AF-Z:DE-VM:LP-DIR-AF	g	477	pmagpy-4.2.25-1	999-U999A-1H-3-A-137.5	u	2019-01-30T19:34:55Z	0.015	0	0	0	3	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	63.4	133.8	-66.3	999-U999A-1H-3-A-137.5_LP-DIR-AF	LORE[112720641]	IODP-SRM:IODP-SRM-AF	5.937e-11	1.4688999999999998e-06	8.0	2.730e+02	999-U999A-1H-3-A-137.5_LP-DIR-AF-479	LT-AF-Z:DE-VM:LP-DIR-AF	g	478	pmagpy-4.2.25-1	999-U999A-1H-3-A-137.5	u	2019-01-30T19:59:23Z	0.02	0	0	0	4	2.730e+02
This study	NRM:: average of multiple measurements	44.0	39.1	-22.8	999-U999A-1H-3-A-140.0_LP-DIR-AF	LORE[112708611]	IODP-SRM	1.334e-10	2.3368000000000002e-06	8.0	2.730e+02	999-U999A-1H-3-A-140.0_LP-DIR-AF-480	LT-NO:DE-VM:LP-DIR-AF	g	479	pmagpy-4.2.25-1	999-U999A-1H-3-A-140.0	u	2019-01-25T04:25:49Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	8.7	340.1	-38.2	999-U999A-1H-3-A-140.0_LP-DIR-AF	LORE[112720541]	IODP-SRM:IODP-SRM-AF	1.510e-10	9.7821e-07	2.0	2.730e+02	999-U999A-1H-3-A-140.0_LP-DIR-AF-481	LT-AF-Z:DE-VM:LP-DIR-AF	g	480	pmagpy-4.2.25-1	999-U999A-1H-3-A-140.0	u	2019-01-30T19:27:30Z	0.005	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	35.2	29.9	1.5	999-U999A-1H-3-A-140.0_LP-DIR-AF	LORE[112708561]	IODP-SRM:IODP-SRM-AF	1.411e-10	9.752799999999999e-07	8.0	2.730e+02	999-U999A-1H-3-A-140.0_LP-DIR-AF-482	LT-AF-Z:DE-VM:LP-DIR-AF	g	481	pmagpy-4.2.25-1	999-U999A-1H-3-A-140.0	u	2019-01-25T04:03:23Z	0.01	0	0	0	2	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	25.9	319.5	-22.0	999-U999A-1H-3-A-140.0_LP-DIR-AF	LORE[112720561]	IODP-SRM:IODP-SRM-AF	1.167e-10	1.6829e-06	2.0	2.730e+02	999-U999A-1H-3-A-140.0_LP-DIR-AF-483	LT-AF-Z:DE-VM:LP-DIR-AF	g	482	pmagpy-4.2.25-1	999-U999A-1H-3-A-140.0	u	2019-01-30T19:34:55Z	0.015	0	0	0	3	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	52.4	59.1	-25.2	999-U999A-1H-3-A-140.0_LP-DIR-AF	LORE[112720641]	IODP-SRM:IODP-SRM-AF	8.776e-11	1.4621000000000002e-06	8.0	2.730e+02	999-U999A-1H-3-A-140.0_LP-DIR-AF-484	LT-AF-Z:DE-VM:LP-DIR-AF	g	483	pmagpy-4.2.25-1	999-U999A-1H-3-A-140.0	u	2019-01-30T19:59:23Z	0.02	0	0	0	4	2.730e+02
This study	NRM:: average of multiple measurements	39.3	46.4	-10.9	999-U999A-1H-3-A-142.5_LP-DIR-AF	LORE[112708611]	IODP-SRM	1.309e-10	2.2358000000000003e-06	8.0	2.730e+02	999-U999A-1H-3-A-142.5_LP-DIR-AF-485	LT-NO:DE-VM:LP-DIR-AF	g	484	pmagpy-4.2.25-1	999-U999A-1H-3-A-142.5	u	2019-01-25T04:25:49Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	7.6	355.9	-19.5	999-U999A-1H-3-A-142.5_LP-DIR-AF	LORE[112720541]	IODP-SRM:IODP-SRM-AF	7.810e-11	1.2293e-06	2.0	2.730e+02	999-U999A-1H-3-A-142.5_LP-DIR-AF-486	LT-AF-Z:DE-VM:LP-DIR-AF	g	485	pmagpy-4.2.25-1	999-U999A-1H-3-A-142.5	u	2019-01-30T19:27:30Z	0.005	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	44.0	55.2	2.8	999-U999A-1H-3-A-142.5_LP-DIR-AF	LORE[112708561]	IODP-SRM:IODP-SRM-AF	1.141e-10	1.1120000000000001e-06	8.0	2.730e+02	999-U999A-1H-3-A-142.5_LP-DIR-AF-487	LT-AF-Z:DE-VM:LP-DIR-AF	g	486	pmagpy-4.2.25-1	999-U999A-1H-3-A-142.5	u	2019-01-25T04:03:23Z	0.01	0	0	0	2	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	22.3	330.2	-21.1	999-U999A-1H-3-A-142.5_LP-DIR-AF	LORE[112720561]	IODP-SRM:IODP-SRM-AF	6.351e-11	1.6747e-06	2.0	2.730e+02	999-U999A-1H-3-A-142.5_LP-DIR-AF-488	LT-AF-Z:DE-VM:LP-DIR-AF	g	487	pmagpy-4.2.25-1	999-U999A-1H-3-A-142.5	u	2019-01-30T19:34:55Z	0.015	0	0	0	3	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	45.1	59.8	-4.7	999-U999A-1H-3-A-142.5_LP-DIR-AF	LORE[112720641]	IODP-SRM:IODP-SRM-AF	9.258e-11	1.1882e-06	8.0	2.730e+02	999-U999A-1H-3-A-142.5_LP-DIR-AF-489	LT-AF-Z:DE-VM:LP-DIR-AF	g	488	pmagpy-4.2.25-1	999-U999A-1H-3-A-142.5	u	2019-01-30T19:59:23Z	0.02	0	0	0	4	2.730e+02
This study	NRM:: average of multiple measurements	55.4	62.0	6.3	999-U999A-1H-3-A-145.0_LP-DIR-AF	LORE[112708611]	IODP-SRM	1.479e-10	1.7247e-06	8.0	2.730e+02	999-U999A-1H-3-A-145.0_LP-DIR-AF-490	LT-NO:DE-VM:LP-DIR-AF	g	489	pmagpy-4.2.25-1	999-U999A-1H-3-A-145.0	u	2019-01-25T04:25:49Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	10.7	345.8	-19.9	999-U999A-1H-3-A-145.0_LP-DIR-AF	LORE[112720581]	IODP-SRM:IODP-SRM-AF	7.702e-11	1.6508000000000001e-06	2.0	2.730e+02	999-U999A-1H-3-A-145.0_LP-DIR-AF-491	LT-AF-Z:DE-VM:LP-DIR-AF	g	490	pmagpy-4.2.25-1	999-U999A-1H-3-A-145.0	u	2019-01-30T19:48:04Z	0.005	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	61.2	60.9	26.6	999-U999A-1H-3-A-145.0_LP-DIR-AF	LORE[112708561]	IODP-SRM:IODP-SRM-AF	9.237e-11	1.2862999999999999e-06	8.0	2.730e+02	999-U999A-1H-3-A-145.0_LP-DIR-AF-492	LT-AF-Z:DE-VM:LP-DIR-AF	g	491	pmagpy-4.2.25-1	999-U999A-1H-3-A-145.0	u	2019-01-25T04:03:23Z	0.01	0	0	0	2	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	26.6	322.5	-21.2	999-U999A-1H-3-A-145.0_LP-DIR-AF	LORE[112720561]	IODP-SRM:IODP-SRM-AF	1.233e-10	1.6831e-06	2.0	2.730e+02	999-U999A-1H-3-A-145.0_LP-DIR-AF-493	LT-AF-Z:DE-VM:LP-DIR-AF	g	492	pmagpy-4.2.25-1	999-U999A-1H-3-A-145.0	u	2019-01-30T19:34:55Z	0.015	0	0	0	3	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	58.0	79.2	12.2	999-U999A-1H-3-A-145.0_LP-DIR-AF	LORE[112720641]	IODP-SRM:IODP-SRM-AF	9.880e-11	1.3009000000000001e-06	8.0	2.730e+02	999-U999A-1H-3-A-145.0_LP-DIR-AF-494	LT-AF-Z:DE-VM:LP-DIR-AF	g	493	pmagpy-4.2.25-1	999-U999A-1H-3-A-145.0	u	2019-01-30T19:59:23Z	0.02	0	0	0	4	2.730e+02
This study	NRM:: average of multiple measurements	59.7	70.8	21.7	999-U999A-1H-3-A-147.5_LP-DIR-AF	LORE[112708611]	IODP-SRM	2.713e-10	1.8646000000000001e-06	8.0	2.730e+02	999-U999A-1H-3-A-147.5_LP-DIR-AF-495	LT-NO:DE-VM:LP-DIR-AF	g	494	pmagpy-4.2.25-1	999-U999A-1H-3-A-147.5	u	2019-01-25T04:25:49Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	12.2	340.0	-21.2	999-U999A-1H-3-A-147.5_LP-DIR-AF	LORE[112720541]	IODP-SRM:IODP-SRM-AF	3.850e-10	1.0325e-06	2.0	2.730e+02	999-U999A-1H-3-A-147.5_LP-DIR-AF-496	LT-AF-Z:DE-VM:LP-DIR-AF	g	495	pmagpy-4.2.25-1	999-U999A-1H-3-A-147.5	u	2019-01-30T19:27:30Z	0.005	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	67.9	56.6	28.8	999-U999A-1H-3-A-147.5_LP-DIR-AF	LORE[112708561]	IODP-SRM:IODP-SRM-AF	1.055e-10	1.6117e-06	8.0	2.730e+02	999-U999A-1H-3-A-147.5_LP-DIR-AF-497	LT-AF-Z:DE-VM:LP-DIR-AF	g	496	pmagpy-4.2.25-1	999-U999A-1H-3-A-147.5	u	2019-01-25T04:03:23Z	0.01	0	0	0	2	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	35.8	322.4	-12.2	999-U999A-1H-3-A-147.5_LP-DIR-AF	LORE[112720561]	IODP-SRM:IODP-SRM-AF	3.697e-10	1.3905e-06	2.0	2.730e+02	999-U999A-1H-3-A-147.5_LP-DIR-AF-498	LT-AF-Z:DE-VM:LP-DIR-AF	g	497	pmagpy-4.2.25-1	999-U999A-1H-3-A-147.5	u	2019-01-30T19:34:55Z	0.015	0	0	0	3	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	56.7	58.2	31.5	999-U999A-1H-3-A-147.5_LP-DIR-AF	LORE[112720641]	IODP-SRM:IODP-SRM-AF	2.063e-10	1.3481e-06	8.0	2.730e+02	999-U999A-1H-3-A-147.5_LP-DIR-AF-499	LT-AF-Z:DE-VM:LP-DIR-AF	g	498	pmagpy-4.2.25-1	999-U999A-1H-3-A-147.5	u	2019-01-30T19:59:23Z	0.02	0	0	0	4	2.730e+02
This study	NRM:: average of multiple measurements	53.7	264.6	42.3	999-U999A-1H-3-A-15.0_LP-DIR-AF	LORE[112708431]	IODP-SRM	1.195e-07	0.0053375	13.0	2.730e+02	999-U999A-1H-3-A-15.0_LP-DIR-AF-500	LT-NO:DE-VM:LP-DIR-AF	g	499	pmagpy-4.2.25-1	999-U999A-1H-3-A-15.0	u	2019-01-25T02:46:53Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	74.4	280.3	-4.8	999-U999A-1H-3-A-15.0_LP-DIR-AF	LORE[112720541]	IODP-SRM:IODP-SRM-AF	1.627e-10	4.817800000000001e-07	3.0	2.730e+02	999-U999A-1H-3-A-15.0_LP-DIR-AF-501	LT-AF-Z:DE-VM:LP-DIR-AF	g	500	pmagpy-4.2.25-1	999-U999A-1H-3-A-15.0	u	2019-01-30T19:27:30Z	0.005	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	46.9	262.9	42.5	999-U999A-1H-3-A-15.0_LP-DIR-AF	LORE[112708621]	IODP-SRM:IODP-SRM-AF	8.819e-08	1.3082e-06	18.0	2.730e+02	999-U999A-1H-3-A-15.0_LP-DIR-AF-502	LT-AF-Z:DE-VM:LP-DIR-AF	g	501	pmagpy-4.2.25-1	999-U999A-1H-3-A-15.0	u	2019-01-25T04:28:35Z	0.01	0	0	0	2	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	51.1	270.7	76.3	999-U999A-1H-3-A-15.0_LP-DIR-AF	LORE[112720561]	IODP-SRM:IODP-SRM-AF	7.366e-10	1.1320000000000001e-06	8.0	2.730e+02	999-U999A-1H-3-A-15.0_LP-DIR-AF-503	LT-AF-Z:DE-VM:LP-DIR-AF	g	502	pmagpy-4.2.25-1	999-U999A-1H-3-A-15.0	u	2019-01-30T19:34:55Z	0.015	0	0	0	3	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	58.2	263.1	41.8	999-U999A-1H-3-A-15.0_LP-DIR-AF	LORE[113370071]	IODP-SRM:IODP-SRM-AF	5.897e-08	8.7163e-06	13.0	2.730e+02	999-U999A-1H-3-A-15.0_LP-DIR-AF-504	LT-AF-Z:DE-VM:LP-DIR-AF	g	503	pmagpy-4.2.25-1	999-U999A-1H-3-A-15.0	u	2019-03-18T14:27:37Z	0.02	0	0	0	4	2.730e+02
This study	NRM:: average of multiple measurements	50.2	87.6	13.6	999-U999A-1H-3-A-150.0_LP-DIR-AF	LORE[112708611]	IODP-SRM	8.943e-10	2.0564e-06	8.0	2.730e+02	999-U999A-1H-3-A-150.0_LP-DIR-AF-505	LT-NO:DE-VM:LP-DIR-AF	g	504	pmagpy-4.2.25-1	999-U999A-1H-3-A-150.0	u	2019-01-25T04:25:49Z	0.0	0	0	0	0	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	40.6	351.7	-26.9	999-U999A-1H-3-A-150.0_LP-DIR-AF	LORE[112720581]	IODP-SRM:IODP-SRM-AF	9.477e-10	1.2745999999999998e-06	2.0	2.730e+02	999-U999A-1H-3-A-150.0_LP-DIR-AF-506	LT-AF-Z:DE-VM:LP-DIR-AF	g	505	pmagpy-4.2.25-1	999-U999A-1H-3-A-150.0	u	2019-01-30T19:48:04Z	0.005	0	0	0	1	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	54.8	78.0	24.9	999-U999A-1H-3-A-150.0_LP-DIR-AF	LORE[112708561]	IODP-SRM:IODP-SRM-AF	6.434e-10	1.7616e-06	8.0	2.730e+02	999-U999A-1H-3-A-150.0_LP-DIR-AF-507	LT-AF-Z:DE-VM:LP-DIR-AF	g	506	pmagpy-4.2.25-1	999-U999A-1H-3-A-150.0	u	2019-01-25T04:03:23Z	0.01	0	0	0	2	2.730e+02
This study	IN-LINE AF DEMAG:: average of multiple measurements	18.8	338.6	-9.4	999-U999A-1H-3-A-150.0_LP-DIR-AF	LORE[112720561]	IODP-SRM:IODP-SRM-AF	1.065e-09	1.2455e-06	2.0	2.730e+02	999-U999A-1H-3-A-150.0_LP-DIR-AF-508	LT-AF-Z:DE-VM:LP-DIR-AF	g	507	pmagpy-4.2.25-1	999-U999A-1H-3-A-150.0	u	2019-01-30T19:34:55Z	0.015	0	0	0	3	2.730e+02
