tab 	samples														
azimuth	azimuth_dec_correction	citations	description	dip	geologic_classes	geologic_types	lat	lithologies	lon	magic_method_codes	method_codes	orientation_flag	sample	site	cooling_rate
162.6	0	This study		-33	Extrusive:Igneous	Lava Flow	-77.53893	Basalt	166.84845	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc222d	mc222	1.00E+10
173.1	0	This study		-19	Extrusive:Igneous	Lava Flow	-77.53893	Basalt	166.84845	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc222e	mc222	1.00E+10
145.2	0	This study		-12	Extrusive:Igneous	Lava Flow	-77.53893	Basalt	166.84845	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc222f	mc222	1.00E+10
159.6	0	This study		-17.5	Extrusive:Igneous	Lava Flow	-77.53893	Basalt	166.84845	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc222g	mc222	1.00E+10
158.1	0	This study		-55	Extrusive:Igneous	Lava Flow	-77.53893	Basalt	166.84845	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc222h	mc222	1.00E+10
158.1	0	This study		-42	Extrusive:Igneous	Lava Flow	-77.53893	Basalt	166.84845	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc222i	mc222	1.00E+10
160.2	0	This study		-53.5	Extrusive:Igneous	Lava Flow	-77.53893	Basalt	166.84845	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc222j	mc222	1.00E+10
203.3	0	This study		-78	Extrusive:Igneous	Lava Flow	-77.65831	Phonolite	166.7863	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc223a	mc223	1.00E+10
202.9	0	This study		-74	Extrusive:Igneous	Lava Flow	-77.65831	Phonolite	166.7863	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc223b	mc223	1.00E+10
201.9	0	This study		-75	Extrusive:Igneous	Lava Flow	-77.65831	Phonolite	166.7863	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc223c	mc223	1.00E+10
201.2	0	This study		-75.5	Extrusive:Igneous	Lava Flow	-77.65831	Phonolite	166.7863	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc223d	mc223	1.00E+10
204.2	0	This study		-73	Extrusive:Igneous	Lava Flow	-77.65831	Phonolite	166.7863	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc223e	mc223	1.00E+10
203.7	0	This study		-73.5	Extrusive:Igneous	Lava Flow	-77.65831	Phonolite	166.7863	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc223f	mc223	1.00E+10
164	0	This study		-58	Extrusive:Igneous	Lava Flow	-77.65831	Phonolite	166.7863	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc223g	mc223	1.00E+10
148.8	0	This study		-48	Extrusive:Igneous	Lava Flow	-77.65831	Phonolite	166.7863	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc223h	mc223	1.00E+10
291.2	0	This study		-42	Extrusive:Igneous	Lava Flow	-77.65831	Phonolite	166.7863	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc223i	mc223	1.00E+10
300.4	0	This study		-32.5	Extrusive:Igneous	Lava Flow	-77.65831	Phonolite	166.7863	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc223j	mc223	1.00E+10
230.9	0	This study		-75.5	Extrusive:Igneous	Lava Flow	-77.65831	Phonolite	166.7863	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc223k	mc223	1.00E+10
227.9	0	This study		-67.5	Extrusive:Igneous	Lava Flow	-77.65831	Phonolite	166.7863	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc223l	mc223	1.00E+10
305.2	0	This study		-23.5	Extrusive:Igneous	Lava Flow	-77.53046	Phonolite	166.8839	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc224a	mc224	1.00E+10
319.9	0	This study		-42	Extrusive:Igneous	Lava Flow	-77.53046	Phonolite	166.8839	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc224b	mc224	1.00E+10
334	0	This study		-32.5	Extrusive:Igneous	Lava Flow	-77.53046	Phonolite	166.8839	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc224c	mc224	1.00E+10
331.2	0	This study		-42.5	Extrusive:Igneous	Lava Flow	-77.53046	Phonolite	166.8839	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc224d	mc224	1.00E+10
332.9	0	This study		-44.5	Extrusive:Igneous	Lava Flow	-77.53046	Phonolite	166.8839	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc224e	mc224	1.00E+10
353.4	0	This study		-54	Extrusive:Igneous	Lava Flow	-77.53046	Phonolite	166.8839	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc224f	mc224	1.00E+10
357.8	0	This study		-57.5	Extrusive:Igneous	Lava Flow	-77.53046	Phonolite	166.8839	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc224g	mc224	1.00E+10
339.3	0	This study		-66	Extrusive:Igneous	Lava Flow	-77.53046	Phonolite	166.8839	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc224h	mc224	1.00E+10
274.2	0	This study		-57	Extrusive:Igneous	Lava Flow	-77.53046	Phonolite	166.8839	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc224i	mc224	1.00E+10
251.4	0	This study		-21.5	Extrusive:Igneous	Lava Flow	-77.53046	Phonolite	166.8839	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc224j	mc224	1.00E+10
241.3	0	This study		-22	Extrusive:Igneous	Lava Flow	-77.53046	Phonolite	166.8839	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc224k	mc224	1.00E+10
249.7	0	This study		-27	Extrusive:Igneous	Lava Flow	-77.53046	Phonolite	166.8839	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc224l	mc224	1.00E+10
320.7	0	This study		-59.5	Extrusive:Igneous	Lava Flow	-77.53046	Phonolite	166.8839	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc224m	mc224	1.00E+10
185	0	This study		-80	Extrusive:Igneous	Lava Flow	-77.58053	Phonolite	166.80156	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc225a	mc225	1.00E+10
189.1	0	This study		-79	Extrusive:Igneous	Lava Flow	-77.58053	Phonolite	166.80156	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc225b	mc225	1.00E+10
189.6	0	This study		-88	Extrusive:Igneous	Lava Flow	-77.58053	Phonolite	166.80156	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc225c	mc225	1.00E+10
170	0	This study		-85.5	Extrusive:Igneous	Lava Flow	-77.58053	Phonolite	166.80156	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc225d	mc225	1.00E+10
220.2	0	This study		-87	Extrusive:Igneous	Lava Flow	-77.58053	Phonolite	166.80156	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc225e	mc225	1.00E+10
226.2	0	This study		-88	Extrusive:Igneous	Lava Flow	-77.58053	Phonolite	166.80156	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc225f	mc225	1.00E+10
222.9	0	This study		-73	Extrusive:Igneous	Lava Flow	-77.58053	Phonolite	166.80156	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc225g	mc225	1.00E+10
231.8	0	This study		-86.5	Extrusive:Igneous	Lava Flow	-77.58053	Phonolite	166.80156	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc225h	mc225	1.00E+10
223.3	0	This study		-83.5	Extrusive:Igneous	Lava Flow	-77.58053	Phonolite	166.80156	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc225i	mc225	1.00E+10
250	0	This study		-98.5	Extrusive:Igneous	Lava Flow	-77.58053	Phonolite	166.80156	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc225j	mc225	1.00E+10
253.9	0	This study		-77	Extrusive:Igneous	Lava Flow	-77.58053	Phonolite	166.80156	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc225k	mc225	1.00E+10
145.8	0	This study		-76	Extrusive:Igneous	Lava Flow	-77.61355	Phonolite	166.76571	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc226a	mc226	1.00E+10
146	0	This study		-78	Extrusive:Igneous	Lava Flow	-77.61355	Phonolite	166.76571	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc226b	mc226	1.00E+10
150.4	0	This study		-79	Extrusive:Igneous	Lava Flow	-77.61355	Phonolite	166.76571	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc226c	mc226	1.00E+10
227.5	0	This study		-69	Extrusive:Igneous	Lava Flow	-77.61355	Phonolite	166.76571	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc226d	mc226	1.00E+10
238.1	0	This study		-67	Extrusive:Igneous	Lava Flow	-77.61355	Phonolite	166.76571	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc226e	mc226	1.00E+10
260	0	This study		-51	Extrusive:Igneous	Lava Flow	-77.61355	Phonolite	166.76571	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc226f	mc226	1.00E+10
263.1	0	This study		-50	Extrusive:Igneous	Lava Flow	-77.61355	Phonolite	166.76571	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc226g	mc226	1.00E+10
151.7	0	This study		-69	Extrusive:Igneous	Lava Flow	-77.61355	Phonolite	166.76571	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc226h	mc226	1.00E+10
159.8	0	This study		-52	Extrusive:Igneous	Lava Flow	-77.61355	Phonolite	166.76571	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc226i	mc226	1.00E+10
164.4	0	This study		-48.5	Extrusive:Igneous	Lava Flow	-77.61355	Phonolite	166.76571	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc226j	mc226	1.00E+10
167.8	0	This study		-42	Extrusive:Igneous	Lava Flow	-77.61355	Phonolite	166.76571	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc226k	mc226	1.00E+10
288.3	0	This study		-12	Extrusive:Igneous	Lava Flow	-77.27064	Basalt	166.73278	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc227a	mc227	1.00E+10
274.9	0	This study		-12.5	Extrusive:Igneous	Lava Flow	-77.27064	Basalt	166.73278	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc227b	mc227	1.00E+10
249.7	0	This study		-19	Extrusive:Igneous	Lava Flow	-77.27064	Basalt	166.73278	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc227c	mc227	1.00E+10
251.7	0	This study		-19	Extrusive:Igneous	Lava Flow	-77.27064	Basalt	166.73278	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc227d	mc227	1.00E+10
313.9	0	This study		-20	Extrusive:Igneous	Lava Flow	-77.27064	Basalt	166.73278	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc227e	mc227	1.00E+10
230.7	0	This study		-26.5	Extrusive:Igneous	Lava Flow	-77.27064	Basalt	166.73278	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc227f	mc227	1.00E+10
218.9	0	This study		-34.5	Extrusive:Igneous	Lava Flow	-77.27064	Basalt	166.73278	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc227g	mc227	1.00E+10
183.4	0	This study		-12	Extrusive:Igneous	Lava Flow	-77.27064	Basalt	166.73278	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc227h	mc227	1.00E+10
213.4	0	This study		-29	Extrusive:Igneous	Lava Flow	-77.27064	Basalt	166.73278	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc227i	mc227	1.00E+10
139.9	0	This study		-29	Extrusive:Igneous	Lava Flow	-77.27064	Basalt	166.73278	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc227j	mc227	1.00E+10
130.6	0	This study		-12.5	Extrusive:Igneous	Lava Flow	-77.2669	Trachyte	166.37738	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc228a	mc228	1.00E+10
101.1	0	This study		-23	Extrusive:Igneous	Lava Flow	-77.2669	Trachyte	166.37738	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc228b	mc228	1.00E+10
194.7	0	This study		-18	Extrusive:Igneous	Lava Flow	-77.2669	Trachyte	166.37738	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc228c	mc228	1.00E+10
223.2	0	This study		-12.5	Extrusive:Igneous	Lava Flow	-77.2669	Trachyte	166.37738	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc228d	mc228	1.00E+10
163.2	0	This study		-19.5	Extrusive:Igneous	Lava Flow	-77.2669	Trachyte	166.37738	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc228e	mc228	1.00E+10
258.7	0	This study		-37.5	Extrusive:Igneous	Lava Flow	-77.2669	Trachyte	166.37738	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc228f	mc228	1.00E+10
275.7	0	This study		-29	Extrusive:Igneous	Lava Flow	-77.2669	Trachyte	166.37738	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc228g	mc228	1.00E+10
326.2	0	This study		-21	Extrusive:Igneous	Lava Flow	-77.2669	Trachyte	166.37738	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc228h	mc228	1.00E+10
90.7	0	This study		-14	Extrusive:Igneous	Lava Flow	-77.2669	Trachyte	166.37738	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc228i	mc228	1.00E+10
5.2	0	This study		-24.5	Extrusive:Igneous	Lava Flow	-77.2669	Trachyte	166.37738	FS-LOC-GPS:SO-GPS-DIFF:SO-POM:FS-FD	FS-LOC-GPS : SO-GPS-DIFF: SO-POM :FS-FD	g	mc228j	mc228	1.00E+10
4.8	0	This study		-78	Extrusive:Igneous	Lava Flow	-77.48281	Basalt	167.15435	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc229a	mc229	1.00E+10
30	0	This study		-83	Extrusive:Igneous	Lava Flow	-77.48281	Basalt	167.15435	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc229b	mc229	1.00E+10
40.3	0	This study		-90.5	Extrusive:Igneous	Lava Flow	-77.48281	Basalt	167.15435	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc229c	mc229	1.00E+10
49.7	0	This study		-84	Extrusive:Igneous	Lava Flow	-77.48281	Basalt	167.15435	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc229d	mc229	1.00E+10
11.1	0	This study		-93	Extrusive:Igneous	Lava Flow	-77.48281	Basalt	167.15435	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc229e	mc229	1.00E+10
2.6	0	This study		-90.5	Extrusive:Igneous	Lava Flow	-77.48281	Basalt	167.15435	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc229f	mc229	1.00E+10
21.5	0	This study		-85.5	Extrusive:Igneous	Lava Flow	-77.48281	Basalt	167.15435	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc229g	mc229	1.00E+10
45	0	This study	## direction deleted because: bad mark in field##.	-75.5	Extrusive:Igneous	Lava Flow	-77.48281	Basalt	167.15435	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	b	mc229h	mc229	1.00E+10
28	0	This study		-58.5	Extrusive:Igneous	Lava Flow	-77.48281	Basalt	167.15435	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc229i	mc229	1.00E+10
52.2	0	This study		-89	Extrusive:Igneous	Lava Flow	-77.48281	Basalt	167.15435	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc229j	mc229	1.00E+10
35	0	This study		-87	Extrusive:Igneous	Lava Flow	-77.48281	Basalt	167.15435	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc229k	mc229	1.00E+10
310	0	This study	"Archived samples from 1965, 66 expeditions."	-57	Extrusive:Igneous	Lava Flow	-78.2	Basalt	166.54	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc22a	mc22	1.00E+10
320	0	This study	"Archived samples from 1965, 66 expeditions."	-45	Extrusive:Igneous	Lava Flow	-78.2	Basalt	166.54	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc22b	mc22	1.00E+10
255	0	This study	"Archived samples from 1965, 66 expeditions."	-37	Extrusive:Igneous	Lava Flow	-78.21	Basalt	166.57	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc26a	mc26	1.00E+10
311	0	This study	"Archived samples from 1965, 66 expeditions."	-26	Extrusive:Igneous	Lava Flow	-78.21	Basalt	166.57	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc26b	mc26	1.00E+10
293	0	This study	"Archived samples from 1965, 66 expeditions."	-37	Extrusive:Igneous	Lava Flow	-78.21	Basalt	166.57	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc26c	mc26	1.00E+10
311	0	This study	"Archived samples from 1965, 66 expeditions."	-38	Extrusive:Igneous	Lava Flow	-78.21	Basalt	166.57	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc26d	mc26	1.00E+10
347	0	This study	"Archived samples from 1965, 66 expeditions."	-37	Extrusive:Igneous	Lava Flow	-78.21	Basalt	166.57	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc26e	mc26	1.00E+10
40	0	This study	"Archived samples from 1965, 66 expeditions."	-30	Extrusive:Igneous	Lava Flow	-78.21	Basalt	166.57	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc26f	mc26	1.00E+10
239	0	This study	"Archived samples from 1965, 66 expeditions."	-16	Extrusive:Igneous	Lava Flow	-78.21	Basalt	166.57	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc26g	mc26	1.00E+10
279	0	This study	"Archived samples from 1965, 66 expeditions."	-23	Extrusive:Igneous	Lava Flow	-78.21	Basalt	166.57	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc26h	mc26	1.00E+10
75	0	This study	"Archived samples from 1965, 66 expeditions."	-18	Extrusive:Igneous	Lava Flow	-78.29	Basalt	164.73	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc28a	mc28	1.00E+10
59	0	This study	"Archived samples from 1965, 66 expeditions."	-38	Extrusive:Igneous	Lava Flow	-78.29	Basalt	164.73	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc28b	mc28	1.00E+10
323	0	This study	"Archived samples from 1965, 66 expeditions."	-37	Extrusive:Igneous	Lava Flow	-78.29	Basalt	164.73	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc28c	mc28	1.00E+10
305	0	This study	"Archived samples from 1965, 66 expeditions."	-28	Extrusive:Igneous	Lava Flow	-78.29	Basalt	164.73	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc28d	mc28	1.00E+10
349	0	This study	"Archived samples from 1965, 66 expeditions ## direction deleted because: overprint during thellier##."	-34	Extrusive:Igneous	Lava Flow	-78.29	Basalt	164.73	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	b	mc28e	mc28	1.00E+10
75	0	This study	"Archived samples from 1965, 66 expeditions."	-25	Extrusive:Igneous	Lava Flow	-78.29	Basalt	164.73	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc28f	mc28	1.00E+10
49	0	This study	"Archived samples from 1965, 66 expeditions."	-23	Extrusive:Igneous	Lava Flow	-78.29	Basalt	164.73	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc28g	mc28	1.00E+10
89	0	This study	"Archived samples from 1965, 66 expeditions."	-19	Extrusive:Igneous	Lava Flow	-78.29	Basalt	164.73	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc28h	mc28	1.00E+10
235	0	This study	"Archived samples from 1965, 66 expeditions."	-40	Extrusive:Igneous	Volcanic Dike	-78.31	Basalt	164.8	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc29a	mc29	1.00E+10
242	0	This study	"Archived samples from 1965, 66 expeditions."	-49	Extrusive:Igneous	Lava Flow	-78.31	Basalt	164.8	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc29b	mc29	1.00E+10
229	0	This study	"Archived samples from 1965, 66 expeditions."	-66	Extrusive:Igneous	Lava Flow	-78.31	Basalt	164.8	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc29c	mc29	1.00E+10
264	0	This study	"Archived samples from 1965, 66 expeditions."	-32	Extrusive:Igneous	Lava Flow	-78.31	Basalt	164.8	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc29d	mc29	1.00E+10
96	0	This study	"Archived samples from 1965, 66 expeditions."	-20	Extrusive:Igneous	Lava Flow	-78.31	Basalt	164.8	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc29e	mc29	1.00E+10
91	0	This study	"Archived samples from 1965, 66 expeditions."	-17	Extrusive:Igneous	Lava Flow	-78.31	Basalt	164.8	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc29f	mc29	1.00E+10
38	0	This study	"Archived samples from 1965, 66 expeditions."	-25	Extrusive:Igneous	Lava Flow	-78.31	Basalt	164.8	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc29g	mc29	1.00E+10
67	0	This study	"Archived samples from 1965, 66 expeditions."	-13	Extrusive:Igneous	Lava Flow	-78.31	Basalt	164.8	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc29h	mc29	1.00E+10
346	0	This study	"Archived samples from 1965, 66 expeditions."	-61	Extrusive:Igneous	Lava Flow	-78.34	Basalt	164.87	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc30a	mc30	1.00E+10
6	0	This study	"Archived samples from 1965, 66 expeditions."	-59	Extrusive:Igneous	Lava Flow	-78.34	Basalt	164.87	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc30b	mc30	1.00E+10
