tab	er_ages
er_citation_names	er_site_name	er_location_name	age_description	magic_method_codes	age	age_unit	er_sample_name
This study:10.1029/2012PA002308	318-U1361A-017X_1A-0.6	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.19	Ma	318-U1361A-017X_1A-0.6
This study:10.1029/2012PA002308	318-U1361A-017X_1A-0.65	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.19	Ma	318-U1361A-017X_1A-0.65
This study:10.1029/2012PA002308	318-U1361A-017X_1A-0.7	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.19	Ma	318-U1361A-017X_1A-0.7
This study:10.1029/2012PA002308	318-U1361A-017X_1A-0.75	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.19	Ma	318-U1361A-017X_1A-0.75
This study:10.1029/2012PA002308	318-U1361A-017X_1A-0.8	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.19	Ma	318-U1361A-017X_1A-0.8
This study:10.1029/2012PA002308	318-U1361A-017X_1A-0.85	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.19	Ma	318-U1361A-017X_1A-0.85
This study:10.1029/2012PA002308	318-U1361A-017X_1A-0.9	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.20	Ma	318-U1361A-017X_1A-0.9
This study:10.1029/2012PA002308	318-U1361A-017X_1A-0.95	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.20	Ma	318-U1361A-017X_1A-0.95
This study:10.1029/2012PA002308	318-U1361A-017X_1A-1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.20	Ma	318-U1361A-017X_1A-1
This study:10.1029/2012PA002308	318-U1361A-017X_1A-1.05	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.20	Ma	318-U1361A-017X_1A-1.05
This study:10.1029/2012PA002308	318-U1361A-017X_1A-1.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.20	Ma	318-U1361A-017X_1A-1.1
This study:10.1029/2012PA002308	318-U1361A-017X_1A-1.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.20	Ma	318-U1361A-017X_1A-1.15
This study:10.1029/2012PA002308	318-U1361A-017X_1A-1.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.21	Ma	318-U1361A-017X_1A-1.2
This study:10.1029/2012PA002308	318-U1361A-017X_1A-1.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.21	Ma	318-U1361A-017X_1A-1.25
This study:10.1029/2012PA002308	318-U1361A-017X_1A-1.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.21	Ma	318-U1361A-017X_1A-1.3
This study:10.1029/2012PA002308	318-U1361A-017X_1A-1.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.21	Ma	318-U1361A-017X_1A-1.35
This study:10.1029/2012PA002308	318-U1361A-017X_1A-1.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.21	Ma	318-U1361A-017X_1A-1.4
This study:10.1029/2012PA002308	318-U1361A-017X_2A-0.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.22	Ma	318-U1361A-017X_2A-0.1
This study:10.1029/2012PA002308	318-U1361A-017X_2A-0.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.22	Ma	318-U1361A-017X_2A-0.15
This study:10.1029/2012PA002308	318-U1361A-017X_2A-0.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.22	Ma	318-U1361A-017X_2A-0.2
This study:10.1029/2012PA002308	318-U1361A-017X_2A-0.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.23	Ma	318-U1361A-017X_2A-0.25
This study:10.1029/2012PA002308	318-U1361A-017X_2A-0.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.23	Ma	318-U1361A-017X_2A-0.3
This study:10.1029/2012PA002308	318-U1361A-017X_2A-0.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.23	Ma	318-U1361A-017X_2A-0.35
This study:10.1029/2012PA002308	318-U1361A-017X_2A-0.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.23	Ma	318-U1361A-017X_2A-0.4
This study:10.1029/2012PA002308	318-U1361A-017X_2A-0.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.23	Ma	318-U1361A-017X_2A-0.45
This study:10.1029/2012PA002308	318-U1361A-017X_2A-0.5	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.23	Ma	318-U1361A-017X_2A-0.5
This study:10.1029/2012PA002308	318-U1361A-017X_2A-0.55	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.24	Ma	318-U1361A-017X_2A-0.55
This study:10.1029/2012PA002308	318-U1361A-017X_2A-0.6	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.24	Ma	318-U1361A-017X_2A-0.6
This study:10.1029/2012PA002308	318-U1361A-017X_2A-0.65	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.24	Ma	318-U1361A-017X_2A-0.65
This study:10.1029/2012PA002308	318-U1361A-017X_2A-0.7	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.24	Ma	318-U1361A-017X_2A-0.7
This study:10.1029/2012PA002308	318-U1361A-017X_2A-0.75	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.24	Ma	318-U1361A-017X_2A-0.75
This study:10.1029/2012PA002308	318-U1361A-017X_2A-0.8	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.24	Ma	318-U1361A-017X_2A-0.8
This study:10.1029/2012PA002308	318-U1361A-017X_2A-0.85	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.25	Ma	318-U1361A-017X_2A-0.85
This study:10.1029/2012PA002308	318-U1361A-017X_2A-0.9	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.25	Ma	318-U1361A-017X_2A-0.9
This study:10.1029/2012PA002308	318-U1361A-017X_2A-0.95	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.25	Ma	318-U1361A-017X_2A-0.95
This study:10.1029/2012PA002308	318-U1361A-017X_2A-1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.25	Ma	318-U1361A-017X_2A-1
This study:10.1029/2012PA002308	318-U1361A-017X_2A-1.05	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.25	Ma	318-U1361A-017X_2A-1.05
This study:10.1029/2012PA002308	318-U1361A-017X_2A-1.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.25	Ma	318-U1361A-017X_2A-1.1
This study:10.1029/2012PA002308	318-U1361A-017X_2A-1.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.26	Ma	318-U1361A-017X_2A-1.15
This study:10.1029/2012PA002308	318-U1361A-017X_2A-1.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.26	Ma	318-U1361A-017X_2A-1.2
This study:10.1029/2012PA002308	318-U1361A-017X_2A-1.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.26	Ma	318-U1361A-017X_2A-1.25
This study:10.1029/2012PA002308	318-U1361A-017X_2A-1.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.26	Ma	318-U1361A-017X_2A-1.3
This study:10.1029/2012PA002308	318-U1361A-017X_2A-1.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.26	Ma	318-U1361A-017X_2A-1.35
This study:10.1029/2012PA002308	318-U1361A-017X_2A-1.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.26	Ma	318-U1361A-017X_2A-1.4
This study:10.1029/2012PA002308	318-U1361A-017X_2A-1.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.27	Ma	318-U1361A-017X_2A-1.45
This study:10.1029/2012PA002308	318-U1361A-017X_3A-0.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.27	Ma	318-U1361A-017X_3A-0.15
This study:10.1029/2012PA002308	318-U1361A-017X_3A-0.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.27	Ma	318-U1361A-017X_3A-0.2
This study:10.1029/2012PA002308	318-U1361A-017X_3A-0.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.28	Ma	318-U1361A-017X_3A-0.25
This study:10.1029/2012PA002308	318-U1361A-017X_3A-0.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.28	Ma	318-U1361A-017X_3A-0.3
This study:10.1029/2012PA002308	318-U1361A-017X_3A-0.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.28	Ma	318-U1361A-017X_3A-0.35
This study:10.1029/2012PA002308	318-U1361A-017X_3A-0.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.28	Ma	318-U1361A-017X_3A-0.4
This study:10.1029/2012PA002308	318-U1361A-017X_3A-0.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.28	Ma	318-U1361A-017X_3A-0.45
This study:10.1029/2012PA002308	318-U1361A-017X_3A-0.5	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.28	Ma	318-U1361A-017X_3A-0.5
This study:10.1029/2012PA002308	318-U1361A-017X_3A-0.55	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.29	Ma	318-U1361A-017X_3A-0.55
This study:10.1029/2012PA002308	318-U1361A-017X_3A-0.6	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.29	Ma	318-U1361A-017X_3A-0.6
This study:10.1029/2012PA002308	318-U1361A-017X_3A-0.65	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.29	Ma	318-U1361A-017X_3A-0.65
This study:10.1029/2012PA002308	318-U1361A-017X_3A-0.9	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.30	Ma	318-U1361A-017X_3A-0.9
This study:10.1029/2012PA002308	318-U1361A-017X_3A-0.95	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.30	Ma	318-U1361A-017X_3A-0.95
This study:10.1029/2012PA002308	318-U1361A-017X_3A-1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.30	Ma	318-U1361A-017X_3A-1
This study:10.1029/2012PA002308	318-U1361A-017X_3A-1.05	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.30	Ma	318-U1361A-017X_3A-1.05
This study:10.1029/2012PA002308	318-U1361A-017X_3A-1.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.30	Ma	318-U1361A-017X_3A-1.1
This study:10.1029/2012PA002308	318-U1361A-017X_3A-1.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.31	Ma	318-U1361A-017X_3A-1.15
This study:10.1029/2012PA002308	318-U1361A-017X_3A-1.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.31	Ma	318-U1361A-017X_3A-1.2
This study:10.1029/2012PA002308	318-U1361A-017X_3A-1.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.31	Ma	318-U1361A-017X_3A-1.25
This study:10.1029/2012PA002308	318-U1361A-017X_3A-1.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.31	Ma	318-U1361A-017X_3A-1.3
This study:10.1029/2012PA002308	318-U1361A-017X_3A-1.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.31	Ma	318-U1361A-017X_3A-1.35
This study:10.1029/2012PA002308	318-U1361A-017X_3A-1.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.32	Ma	318-U1361A-017X_3A-1.4
This study:10.1029/2012PA002308	318-U1361A-017X_3A-1.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.32	Ma	318-U1361A-017X_3A-1.45
This study:10.1029/2012PA002308	318-U1361A-017X_4A-0.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.32	Ma	318-U1361A-017X_4A-0.1
This study:10.1029/2012PA002308	318-U1361A-017X_4A-0.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.32	Ma	318-U1361A-017X_4A-0.15
This study:10.1029/2012PA002308	318-U1361A-017X_4A-0.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.33	Ma	318-U1361A-017X_4A-0.2
This study:10.1029/2012PA002308	318-U1361A-017X_4A-0.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.33	Ma	318-U1361A-017X_4A-0.25
This study:10.1029/2012PA002308	318-U1361A-017X_4A-0.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.33	Ma	318-U1361A-017X_4A-0.3
This study:10.1029/2012PA002308	318-U1361A-017X_4A-0.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.33	Ma	318-U1361A-017X_4A-0.35
This study:10.1029/2012PA002308	318-U1361A-017X_4A-0.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.33	Ma	318-U1361A-017X_4A-0.4
This study:10.1029/2012PA002308	318-U1361A-017X_4A-0.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.33	Ma	318-U1361A-017X_4A-0.45
This study:10.1029/2012PA002308	318-U1361A-017X_4A-0.5	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.34	Ma	318-U1361A-017X_4A-0.5
This study:10.1029/2012PA002308	318-U1361A-017X_4A-0.55	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.34	Ma	318-U1361A-017X_4A-0.55
This study:10.1029/2012PA002308	318-U1361A-017X_4A-0.6	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.34	Ma	318-U1361A-017X_4A-0.6
This study:10.1029/2012PA002308	318-U1361A-017X_4A-0.65	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.34	Ma	318-U1361A-017X_4A-0.65
This study:10.1029/2012PA002308	318-U1361A-017X_4A-0.7	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.34	Ma	318-U1361A-017X_4A-0.7
This study:10.1029/2012PA002308	318-U1361A-017X_4A-0.75	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.34	Ma	318-U1361A-017X_4A-0.75
This study:10.1029/2012PA002308	318-U1361A-017X_4A-0.8	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.35	Ma	318-U1361A-017X_4A-0.8
This study:10.1029/2012PA002308	318-U1361A-017X_4A-0.85	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.35	Ma	318-U1361A-017X_4A-0.85
This study:10.1029/2012PA002308	318-U1361A-017X_4A-0.9	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.35	Ma	318-U1361A-017X_4A-0.9
This study:10.1029/2012PA002308	318-U1361A-017X_4A-0.95	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.35	Ma	318-U1361A-017X_4A-0.95
This study:10.1029/2012PA002308	318-U1361A-017X_4A-1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.35	Ma	318-U1361A-017X_4A-1
This study:10.1029/2012PA002308	318-U1361A-017X_4A-1.05	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.35	Ma	318-U1361A-017X_4A-1.05
This study:10.1029/2012PA002308	318-U1361A-017X_4A-1.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.36	Ma	318-U1361A-017X_4A-1.1
This study:10.1029/2012PA002308	318-U1361A-017X_4A-1.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.36	Ma	318-U1361A-017X_4A-1.15
This study:10.1029/2012PA002308	318-U1361A-017X_4A-1.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.36	Ma	318-U1361A-017X_4A-1.2
This study:10.1029/2012PA002308	318-U1361A-017X_4A-1.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.36	Ma	318-U1361A-017X_4A-1.25
This study:10.1029/2012PA002308	318-U1361A-017X_4A-1.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.36	Ma	318-U1361A-017X_4A-1.3
This study:10.1029/2012PA002308	318-U1361A-017X_4A-1.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.36	Ma	318-U1361A-017X_4A-1.35
This study:10.1029/2012PA002308	318-U1361A-017X_4A-1.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.37	Ma	318-U1361A-017X_4A-1.4
This study:10.1029/2012PA002308	318-U1361A-017X_4A-1.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.37	Ma	318-U1361A-017X_4A-1.45
This study:10.1029/2012PA002308	318-U1361A-018X-2-W-89	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.47	Ma	318-U1361A-018X-2-W-89
This study:10.1029/2012PA002308	318-U1361A-018X-3-W-89	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.52	Ma	318-U1361A-018X-3-W-89
This study:10.1029/2012PA002308	318-U1361A-018X-4-W-89	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.57	Ma	318-U1361A-018X-4-W-89
This study:10.1029/2012PA002308	318-U1361A-018X-5-W-89	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.62	Ma	318-U1361A-018X-5-W-89
This study:10.1029/2012PA002308	318-U1361A-018X-6-W-89	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	6.67	Ma	318-U1361A-018X-6-W-89
This study:10.1029/2012PA002308	318-U1361A-020X-1-W-142	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	7.08	Ma	318-U1361A-020X-1-W-142
This study:10.1029/2012PA002308	318-U1361A-020X-1-W-37	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	7.04	Ma	318-U1361A-020X-1-W-37
This study:10.1029/2012PA002308	318-U1361A-020X-2-W-10	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	7.08	Ma	318-U1361A-020X-2-W-10
This study:10.1029/2012PA002308	318-U1361A-020X-2-W-33	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	7.09	Ma	318-U1361A-020X-2-W-33
This study:10.1029/2012PA002308	318-U1361A-020X-3-W-10	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	7.13	Ma	318-U1361A-020X-3-W-10
This study:10.1029/2012PA002308	318-U1361A-020X-3-W-92	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	7.16	Ma	318-U1361A-020X-3-W-92
This study:10.1029/2012PA002308	318-U1361A-020X-4-W-10	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	7.18	Ma	318-U1361A-020X-4-W-10
This study:10.1029/2012PA002308	318-U1361A-020X-4-W-91	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	7.21	Ma	318-U1361A-020X-4-W-91
This study:10.1029/2012PA002308	318-U1361A-020X-5-W-20	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	7.23	Ma	318-U1361A-020X-5-W-20
This study:10.1029/2012PA002308	318-U1361A-020X-5-W-48	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	7.24	Ma	318-U1361A-020X-5-W-48
This study:10.1029/2012PA002308	318-U1361A-022X-1-W-105	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	7.68	Ma	318-U1361A-022X-1-W-105
This study:10.1029/2012PA002308	318-U1361A-022X-2-W-108	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	7.73	Ma	318-U1361A-022X-2-W-108
This study:10.1029/2012PA002308	318-U1361A-022X-2-W-110	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	7.73	Ma	318-U1361A-022X-2-W-110
This study:10.1029/2012PA002308	318-U1361A-022X-3-W-114	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	7.78	Ma	318-U1361A-022X-3-W-114
This study:10.1029/2012PA002308	318-U1361A-022X-3-W-93	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	7.77	Ma	318-U1361A-022X-3-W-93
This study:10.1029/2012PA002308	318-U1361A-022X-4-W-115	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	7.83	Ma	318-U1361A-022X-4-W-115
This study:10.1029/2012PA002308	318-U1361A-022X-5-W-20	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	7.84	Ma	318-U1361A-022X-5-W-20
This study:10.1029/2012PA002308	318-U1361A-022X-6-W-23	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	7.89	Ma	318-U1361A-022X-6-W-23
This study:10.1029/2012PA002308	318-U1361A-023X-1-W-75	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	7.97	Ma	318-U1361A-023X-1-W-75
This study:10.1029/2012PA002308	318-U1361A-023X-2-W-79	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	8.02	Ma	318-U1361A-023X-2-W-79
This study:10.1029/2012PA002308	318-U1361A-023X-3-W-65	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	8.06	Ma	318-U1361A-023X-3-W-65
This study:10.1029/2012PA002308	318-U1361A-023X-4-W-71	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	8.11	Ma	318-U1361A-023X-4-W-71
This study:10.1029/2012PA002308	318-U1361A-023X-5-W-92	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	8.16	Ma	318-U1361A-023X-5-W-92
This study:10.1029/2012PA002308	318-U1361A-023X-6-W-58	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	8.20	Ma	318-U1361A-023X-6-W-58
This study:10.1029/2012PA002308	318-U1361A-023X-6-W-91	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	8.21	Ma	318-U1361A-023X-6-W-91
This study:10.1029/2012PA002308	318-U1361A-023X-7-W-18	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	8.22	Ma	318-U1361A-023X-7-W-18
This study:10.1029/2012PA002308	318-U1361A-023X-7-W-48	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	8.23	Ma	318-U1361A-023X-7-W-48
This study:10.1029/2012PA002308	318-U1361A-023X-CC-W-15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	8.25	Ma	318-U1361A-023X-CC-W-15
