tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	er_expedition_name	er_formation_name	er_fossil_name	er_member_name	er_mineral_name	experiment	hyst_charging_mode	hyst_loop	hyst_sweep_rate	instrument_codes	location	magn_mass	magn_moment	magn_r2_det	magn_volume	magn_x_sigma	magn_xyz_sigma	magn_y_sigma	magn_z_sigma	meas_field_ac	meas_field_dc	meas_freq	meas_n_orient	meas_orient_phi	meas_orient_theta	meas_pos_x	meas_pos_y	meas_pos_z	meas_temp	meas_temp_change	measurement	measurement_composite_depth	measurement_core_depth	measurement_demagn_code	measurement_elevation	measurement_height	measurement_loop_n	measurement_magnitude	method_codes	quality	sample	site	software_packages	specimen	standard	susc_chi_mass	susc_chi_qdr_mass	susc_chi_qdr_volume	susc_chi_volume	timestamp	treat_ac_field	treat_ac_field_dc_off	treat_ac_field_dc_on	treat_ac_field_decay_rate	treat_dc_field	treat_dc_field_ac_off	treat_dc_field_ac_on	treat_dc_field_decay_rate	treat_dc_field_phi	treat_dc_field_theta	treat_mw_energy	treat_mw_integral	treat_mw_power	treat_mw_time	treat_temp	treat_temp_dc_off	treat_temp_dc_on	treat_temp_decay_rate
	This study		2.6	244	65.8						sv29e1-LP-DIR-T					San Francisco Volcanics		0.000001242																273		1								LT-T-Z : LP-DIR-T	g	sv29e	sv29		sv29e1	u						0				0				0	0					673			
	This study		2.4	254.9	33.4						sv29e1-LP-DIR-T					San Francisco Volcanics		0.0000007325																273		1								LT-T-Z : LP-DIR-T	g	sv29e	sv29		sv29e1	u						0				0				0	0					723			
	This study		1.2	217.8	83.4						sv29e1-LP-DIR-T					San Francisco Volcanics		0.0000007031																273		1								LT-T-Z : LP-DIR-T	g	sv29e	sv29		sv29e1	u						0				0				0	0					748			
	This study		1.9	208	68.3						sv29e1-LP-DIR-T					San Francisco Volcanics		0.0000005856																273		1								LT-T-Z : LP-DIR-T	g	sv29e	sv29		sv29e1	u						0				0				0	0					773			
	This study		3	284.7	22.6						sv29e1-LP-DIR-T					San Francisco Volcanics		0.0000001143																273		1								LT-T-Z : LP-DIR-T	g	sv29e	sv29		sv29e1	u						0				0				0	0					823			
	This study		2.1	148.4	-39.3						sv29e1-LP-DIR-T					San Francisco Volcanics		0.0000001508																273		1								LT-T-Z : LP-DIR-T	g	sv29e	sv29		sv29e1	u						0				0				0	0					873			
	This study		0	134.2	-56.3						sv29e2-LP-DIR-T					San Francisco Volcanics		0.000021																273		1								LT-NO : LP-DIR-T	g	sv29e	sv29		sv29e2	u						0				0				0	0					273			
	This study		1	136.2	-56						sv29e2-LP-DIR-T					San Francisco Volcanics		0.001011																273		1								LT-T-Z : LP-DIR-T	g	sv29e	sv29		sv29e2	u						0				0				0	0					373			
	This study		1.2	133.3	-53.9						sv29e2-LP-DIR-T					San Francisco Volcanics		0.0007468																273		1								LT-T-Z : LP-DIR-T	g	sv29e	sv29		sv29e2	u						0				0				0	0					423			
	This study		1.5	131.5	-52.5						sv29e2-LP-DIR-T					San Francisco Volcanics		0.0004795																273		1								LT-T-Z : LP-DIR-T	g	sv29e	sv29		sv29e2	u						0				0				0	0					473			
	This study		1.1	131.9	-51.9						sv29e2-LP-DIR-T					San Francisco Volcanics		0.0003578																273		1								LT-T-Z : LP-DIR-T	g	sv29e	sv29		sv29e2	u						0				0				0	0					523			
	This study		1.3	133.1	-51.4						sv29e2-LP-DIR-T					San Francisco Volcanics		0.0002778																273		1								LT-T-Z : LP-DIR-T	g	sv29e	sv29		sv29e2	u						0				0				0	0					573			
	This study		1.1	134.7	-51.6						sv29e2-LP-DIR-T					San Francisco Volcanics		0.0002118																273		1								LT-T-Z : LP-DIR-T	g	sv29e	sv29		sv29e2	u						0				0				0	0					623			
	This study		1.3	135.5	-51.3						sv29e2-LP-DIR-T					San Francisco Volcanics		0.0001341																273		1								LT-T-Z : LP-DIR-T	g	sv29e	sv29		sv29e2	u						0				0				0	0					673			
	This study		1.5	138.4	-50.4						sv29e2-LP-DIR-T					San Francisco Volcanics		0.00006883																273		1								LT-T-Z : LP-DIR-T	g	sv29e	sv29		sv29e2	u						0				0				0	0					723			
	This study		1.1	137.4	-50.1						sv29e2-LP-DIR-T					San Francisco Volcanics		0.00004685																273		1								LT-T-Z : LP-DIR-T	g	sv29e	sv29		sv29e2	u						0				0				0	0					748			
	This study		1	138.7	-51.3						sv29e2-LP-DIR-T					San Francisco Volcanics		0.00002982																273		1								LT-T-Z : LP-DIR-T	g	sv29e	sv29		sv29e2	u						0				0				0	0					773			
	This study		1.4	136.3	-49.4						sv29e2-LP-DIR-T					San Francisco Volcanics		0.000001771																273		1								LT-T-Z : LP-DIR-T	g	sv29e	sv29		sv29e2	u						0				0				0	0					823			
	This study		3.3	142.5	7.8						sv29e2-LP-DIR-T					San Francisco Volcanics		0.0000002203																273		1								LT-T-Z : LP-DIR-T	g	sv29e	sv29		sv29e2	u						0				0				0	0					873			
	This study		0.4	336.5	35.3						sv30d2-LP-DIR-T					San Francisco Volcanics		0.0003321																273		1								LT-NO : LP-DIR-T	g	sv30d	sv30		sv30d2	u						0				0				0	0					273			
	This study		1.1	336.2	32.9						sv30d2-LP-DIR-T					San Francisco Volcanics		0.0003273																273		1								LT-T-Z : LP-DIR-T	g	sv30d	sv30		sv30d2	u						0				0				0	0					373			
	This study		1.7	336.7	32.4						sv30d2-LP-DIR-T					San Francisco Volcanics		0.000292																273		1								LT-T-Z : LP-DIR-T	g	sv30d	sv30		sv30d2	u						0				0				0	0					423			
	This study		1.2	336.3	32.2						sv30d2-LP-DIR-T					San Francisco Volcanics		0.0002562																273		1								LT-T-Z : LP-DIR-T	g	sv30d	sv30		sv30d2	u						0				0				0	0					473			
	This study		1.2	335.4	32.1						sv30d2-LP-DIR-T					San Francisco Volcanics		0.000228																273		1								LT-T-Z : LP-DIR-T	g	sv30d	sv30		sv30d2	u						0				0				0	0					523			
	This study		0.9	335.1	31.8						sv30d2-LP-DIR-T					San Francisco Volcanics		0.0001985																273		1								LT-T-Z : LP-DIR-T	g	sv30d	sv30		sv30d2	u						0				0				0	0					573			
	This study		1	335.6	31.9						sv30d2-LP-DIR-T					San Francisco Volcanics		0.0001699																273		1								LT-T-Z : LP-DIR-T	g	sv30d	sv30		sv30d2	u						0				0				0	0					623			
	This study		0.5	335.2	30.8						sv30d2-LP-DIR-T					San Francisco Volcanics		0.0001245																273		1								LT-T-Z : LP-DIR-T	g	sv30d	sv30		sv30d2	u						0				0				0	0					673			
	This study		2.1	335.8	32.8						sv30d2-LP-DIR-T					San Francisco Volcanics		0.00007143																273		1								LT-T-Z : LP-DIR-T	g	sv30d	sv30		sv30d2	u						0				0				0	0					723			
	This study		1.9	334.4	30.4						sv30d2-LP-DIR-T					San Francisco Volcanics		0.00005366																273		1								LT-T-Z : LP-DIR-T	g	sv30d	sv30		sv30d2	u						0				0				0	0					748			
	This study		2.5	334	30.2						sv30d2-LP-DIR-T					San Francisco Volcanics		0.00003837																273		1								LT-T-Z : LP-DIR-T	g	sv30d	sv30		sv30d2	u						0				0				0	0					773			
	This study		1.1	338.2	22.1						sv30d2-LP-DIR-T					San Francisco Volcanics		0.000003074																273		1								LT-T-Z : LP-DIR-T	g	sv30d	sv30		sv30d2	u						0				0				0	0					823			
	This study		0.9	307.9	-32.4						sv30d2-LP-DIR-T					San Francisco Volcanics		0.0000003056																273		1								LT-T-Z : LP-DIR-T	g	sv30d	sv30		sv30d2	u						0				0				0	0					873			
	This study		0.5	327.9	-43.8						sv30i1-LP-DIR-T					San Francisco Volcanics		0.00003946																273		1								LT-NO : LP-DIR-T	g	sv30i	sv30		sv30i1	u						0				0				0	0					273			
	This study		1.5	329.4	-43.5						sv30i1-LP-DIR-T					San Francisco Volcanics		0.00004155																273		1								LT-T-Z : LP-DIR-T	g	sv30i	sv30		sv30i1	u						0				0				0	0					373			
	This study		1.2	331.2	-43.5						sv30i1-LP-DIR-T					San Francisco Volcanics		0.0000415																273		1								LT-T-Z : LP-DIR-T	g	sv30i	sv30		sv30i1	u						0				0				0	0					423			
	This study		2.1	333.9	-45						sv30i1-LP-DIR-T					San Francisco Volcanics		0.00004028																273		1								LT-T-Z : LP-DIR-T	g	sv30i	sv30		sv30i1	u						0				0				0	0					473			
	This study		1.5	334.4	-45.7						sv30i1-LP-DIR-T					San Francisco Volcanics		0.0000389																273		1								LT-T-Z : LP-DIR-T	g	sv30i	sv30		sv30i1	u						0				0				0	0					523			
	This study		2.6	335.4	-45.7						sv30i1-LP-DIR-T					San Francisco Volcanics		0.00003673																273		1								LT-T-Z : LP-DIR-T	g	sv30i	sv30		sv30i1	u						0				0				0	0					573			
	This study		1	336.3	-46.6						sv30i1-LP-DIR-T					San Francisco Volcanics		0.00003473																273		1								LT-T-Z : LP-DIR-T	g	sv30i	sv30		sv30i1	u						0				0				0	0					623			
	This study		1.4	337.8	-47.5						sv30i1-LP-DIR-T					San Francisco Volcanics		0.00003117																273		1								LT-T-Z : LP-DIR-T	g	sv30i	sv30		sv30i1	u						0				0				0	0					673			
	This study		0.9	339.9	-48.6						sv30i1-LP-DIR-T					San Francisco Volcanics		0.00002286																273		1								LT-T-Z : LP-DIR-T	g	sv30i	sv30		sv30i1	u						0				0				0	0					723			
	This study		1.7	342.6	-49.4						sv30i1-LP-DIR-T					San Francisco Volcanics		0.00002016																273		1								LT-T-Z : LP-DIR-T	g	sv30i	sv30		sv30i1	u						0				0				0	0					748			
	This study		2.4	343	-49.6						sv30i1-LP-DIR-T					San Francisco Volcanics		0.00001743																273		1								LT-T-Z : LP-DIR-T	g	sv30i	sv30		sv30i1	u						0				0				0	0					773			
	This study		0.9	341	-48.4						sv30i1-LP-DIR-T					San Francisco Volcanics		0.000002887																273		1								LT-T-Z : LP-DIR-T	g	sv30i	sv30		sv30i1	u						0				0				0	0					823			
	This study		0.7	339.7	-54.6						sv30i1-LP-DIR-T					San Francisco Volcanics		0.0000007478																273		1								LT-T-Z : LP-DIR-T	g	sv30i	sv30		sv30i1	u						0				0				0	0					873			
	This study		0.5	153.5	-3.1						sv31j1-LP-DIR-T					San Francisco Volcanics		0.0001399																273		1								LT-NO : LP-DIR-T	g	sv31j	sv31		sv31j1	u						0				0				0	0					273			
	This study		0.9	154.3	-2.6						sv31j1-LP-DIR-T					San Francisco Volcanics		0.000137																273		1								LT-T-Z : LP-DIR-T	g	sv31j	sv31		sv31j1	u						0				0				0	0					373			
	This study		1.5	155.4	-1.6						sv31j1-LP-DIR-T					San Francisco Volcanics		0.0001329																273		1								LT-T-Z : LP-DIR-T	g	sv31j	sv31		sv31j1	u						0				0				0	0					423			
	This study		2.1	155.1	-0.2						sv31j1-LP-DIR-T					San Francisco Volcanics		0.0001296																273		1								LT-T-Z : LP-DIR-T	g	sv31j	sv31		sv31j1	u						0				0				0	0					473			
	This study		1.3	154.7	0.2						sv31j1-LP-DIR-T					San Francisco Volcanics		0.0001258																273		1								LT-T-Z : LP-DIR-T	g	sv31j	sv31		sv31j1	u						0				0				0	0					523			
	This study		2.1	155	1.6						sv31j1-LP-DIR-T					San Francisco Volcanics		0.0001214																273		1								LT-T-Z : LP-DIR-T	g	sv31j	sv31		sv31j1	u						0				0				0	0					573			
	This study		1	156	2.4						sv31j1-LP-DIR-T					San Francisco Volcanics		0.000114																273		1								LT-T-Z : LP-DIR-T	g	sv31j	sv31		sv31j1	u						0				0				0	0					623			
	This study		0.4	155.5	3.3						sv31j1-LP-DIR-T					San Francisco Volcanics		0.0001034																273		1								LT-T-Z : LP-DIR-T	g	sv31j	sv31		sv31j1	u						0				0				0	0					673			
	This study		1.8	156.6	4.2						sv31j1-LP-DIR-T					San Francisco Volcanics		0.00009026																273		1								LT-T-Z : LP-DIR-T	g	sv31j	sv31		sv31j1	u						0				0				0	0					723			
	This study		1.9	156	4.2						sv31j1-LP-DIR-T					San Francisco Volcanics		0.00007801																273		1								LT-T-Z : LP-DIR-T	g	sv31j	sv31		sv31j1	u						0				0				0	0					748			
	This study		1.9	156.6	4.7						sv31j1-LP-DIR-T					San Francisco Volcanics		0.00006204																273		1								LT-T-Z : LP-DIR-T	g	sv31j	sv31		sv31j1	u						0				0				0	0					773			
	This study		0.5	156.7	7.6						sv31j1-LP-DIR-T					San Francisco Volcanics		0.00002031																273		1								LT-T-Z : LP-DIR-T	g	sv31j	sv31		sv31j1	u						0				0				0	0					823			
	This study		0.9	158.2	7.4						sv31j1-LP-DIR-T					San Francisco Volcanics		0.000002016																273		1								LT-T-Z : LP-DIR-T	g	sv31j	sv31		sv31j1	u						0				0				0	0					873			
	This study		0.6	203.1	23.8						sv32j2-LP-DIR-T					San Francisco Volcanics		0.0002456																273		1								LT-NO : LP-DIR-T	g	sv32j	sv32		sv32j2	u						0				0				0	0					273			
	This study		1.5	203.4	23.9						sv32j2-LP-DIR-T					San Francisco Volcanics		0.0002362																273		1								LT-T-Z : LP-DIR-T	g	sv32j	sv32		sv32j2	u						0				0				0	0					373			
	This study		1	203.6	24.1						sv32j2-LP-DIR-T					San Francisco Volcanics		0.0002238																273		1								LT-T-Z : LP-DIR-T	g	sv32j	sv32		sv32j2	u						0				0				0	0					423			
	This study		1.1	203.4	23.8						sv32j2-LP-DIR-T					San Francisco Volcanics		0.0002142																273		1								LT-T-Z : LP-DIR-T	g	sv32j	sv32		sv32j2	u						0				0				0	0					473			
	This study		1.5	202.3	24						sv32j2-LP-DIR-T					San Francisco Volcanics		0.0002046																273		1								LT-T-Z : LP-DIR-T	g	sv32j	sv32		sv32j2	u						0				0				0	0					523			
	This study		2.1	202.6	23.8						sv32j2-LP-DIR-T					San Francisco Volcanics		0.0001957																273		1								LT-T-Z : LP-DIR-T	g	sv32j	sv32		sv32j2	u						0				0				0	0					573			
	This study		0.8	202.2	24						sv32j2-LP-DIR-T					San Francisco Volcanics		0.0001824																273		1								LT-T-Z : LP-DIR-T	g	sv32j	sv32		sv32j2	u						0				0				0	0					623			
	This study		0.6	201.9	24						sv32j2-LP-DIR-T					San Francisco Volcanics		0.0001641																273		1								LT-T-Z : LP-DIR-T	g	sv32j	sv32		sv32j2	u						0				0				0	0					673			
	This study		1.6	202.5	25						sv32j2-LP-DIR-T					San Francisco Volcanics		0.0001284																273		1								LT-T-Z : LP-DIR-T	g	sv32j	sv32		sv32j2	u						0				0				0	0					723			
	This study		1.9	202.9	23.9						sv32j2-LP-DIR-T					San Francisco Volcanics		0.0001069																273		1								LT-T-Z : LP-DIR-T	g	sv32j	sv32		sv32j2	u						0				0				0	0					748			
	This study		2.7	203.5	24.4						sv32j2-LP-DIR-T					San Francisco Volcanics		0.00008325																273		1								LT-T-Z : LP-DIR-T	g	sv32j	sv32		sv32j2	u						0				0				0	0					773			
	This study		1.4	202	24.6						sv32j2-LP-DIR-T					San Francisco Volcanics		0.00002005																273		1								LT-T-Z : LP-DIR-T	g	sv32j	sv32		sv32j2	u						0				0				0	0					823			
	This study		0.6	203.1	22.8						sv32j2-LP-DIR-T					San Francisco Volcanics		0.000001416																273		1								LT-T-Z : LP-DIR-T	g	sv32j	sv32		sv32j2	u						0				0				0	0					873			
	This study		1	184	24.6						sv50h1-LP-DIR-T					San Francisco Volcanics		0.0001272																273		1								LT-NO : DE-VM : LP-DIR-T	g	sv50h	sv50		sv50h1	u						0				0				0	0					273			
	This study		0.8	183.4	25.1						sv50h1-LP-DIR-T					San Francisco Volcanics		0.0001221																273		1								LT-T-Z : LP-DIR-T	g	sv50h	sv50		sv50h1	u						0				0				0	0					373			
	This study		0.9	182.8	24.7						sv50h1-LP-DIR-T					San Francisco Volcanics		0.000109																273		1								LT-T-Z : LP-DIR-T	g	sv50h	sv50		sv50h1	u						0				0				0	0					423			
	This study		0.9	182	23.5						sv50h1-LP-DIR-T					San Francisco Volcanics		0.00008847																273		1								LT-T-Z : LP-DIR-T	g	sv50h	sv50		sv50h1	u						0				0				0	0					473			
	This study		0.7	179.2	22.6						sv50h1-LP-DIR-T					San Francisco Volcanics		0.00007373																273		1								LT-T-Z : LP-DIR-T	g	sv50h	sv50		sv50h1	u						0				0				0	0					523			
	This study		0.7	178.3	21.7						sv50h1-LP-DIR-T					San Francisco Volcanics		0.00006076																273		1								LT-T-Z : LP-DIR-T	g	sv50h	sv50		sv50h1	u						0				0				0	0					573			
	This study		0.6	177.2	20.7						sv50h1-LP-DIR-T					San Francisco Volcanics		0.00004663																273		1								LT-T-Z : LP-DIR-T	g	sv50h	sv50		sv50h1	u						0				0				0	0					623			
	This study		1.3	176.1	19.5						sv50h1-LP-DIR-T					San Francisco Volcanics		0.00003284																273		1								LT-T-Z : LP-DIR-T	g	sv50h	sv50		sv50h1	u						0				0				0	0					673			
	This study		0.9	173.2	18						sv50h1-LP-DIR-T					San Francisco Volcanics		0.00001997																273		1								LT-T-Z : LP-DIR-T	g	sv50h	sv50		sv50h1	u						0				0				0	0					723			
	This study		0.7	160.9	14.1						sv50h1-LP-DIR-T					San Francisco Volcanics		0.000007741																273		1								LT-T-Z : LP-DIR-T	g	sv50h	sv50		sv50h1	u						0				0				0	0					773			
	This study		1.2	120.9	-0.2						sv50h1-LP-DIR-T					San Francisco Volcanics		0.000002591																273		1								LT-T-Z : LP-DIR-T	g	sv50h	sv50		sv50h1	u						0				0				0	0					798			
	This study		1.6	50.4	-19.8						sv50h1-LP-DIR-T					San Francisco Volcanics		0.000002151																273		1								LT-T-Z : LP-DIR-T	g	sv50h	sv50		sv50h1	u						0				0				0	0					823			
	This study		2.9	47	-19.1						sv50h1-LP-DIR-T					San Francisco Volcanics		0.0000009988																273		1								LT-T-Z : LP-DIR-T	g	sv50h	sv50		sv50h1	u						0				0				0	0					848			
	This study		0.6	191.9	-83						sv51f1-LP-DIR-T					San Francisco Volcanics		0.00002384																273		1								LT-NO : DE-VM : LP-DIR-T	g	sv51f	sv51		sv51f1	u						0				0				0	0					273			
	This study		1.6	147.7	-85.8						sv51f1-LP-DIR-T					San Francisco Volcanics		0.00001978																273		1								LT-T-Z : LP-DIR-T	g	sv51f	sv51		sv51f1	u						0				0				0	0					373			
	This study		1.7	69.7	-85.7						sv51f1-LP-DIR-T					San Francisco Volcanics		0.00001504																273		1								LT-T-Z : LP-DIR-T	g	sv51f	sv51		sv51f1	u						0				0				0	0					423			
	This study		1.6	39	-81.8						sv51f1-LP-DIR-T					San Francisco Volcanics		0.00001151																273		1								LT-T-Z : LP-DIR-T	g	sv51f	sv51		sv51f1	u						0				0				0	0					473			
	This study		1.7	31.3	-79.2						sv51f1-LP-DIR-T					San Francisco Volcanics		0.00001031																273		1								LT-T-Z : LP-DIR-T	g	sv51f	sv51		sv51f1	u						0				0				0	0					523			
	This study		1.9	24.1	-77.9						sv51f1-LP-DIR-T					San Francisco Volcanics		0.00001055																273		1								LT-T-Z : LP-DIR-T	g	sv51f	sv51		sv51f1	u						0				0				0	0					573			
	This study		1.6	21.2	-75.4						sv51f1-LP-DIR-T					San Francisco Volcanics		0.00001062																273		1								LT-T-Z : LP-DIR-T	g	sv51f	sv51		sv51f1	u						0				0				0	0					623			
	This study		1.7	23.5	-73.1						sv51f1-LP-DIR-T					San Francisco Volcanics		0.000008135																273		1								LT-T-Z : LP-DIR-T	g	sv51f	sv51		sv51f1	u						0				0				0	0					673			
	This study		1.6	23.9	-71.7						sv51f1-LP-DIR-T					San Francisco Volcanics		0.000004942																273		1								LT-T-Z : LP-DIR-T	g	sv51f	sv51		sv51f1	u						0				0				0	0					723			
	This study		2	15.6	-69.7						sv51f1-LP-DIR-T					San Francisco Volcanics		0.000002868																273		1								LT-T-Z : LP-DIR-T	g	sv51f	sv51		sv51f1	u						0				0				0	0					773			
	This study		1.8	18.5	-68.8						sv51f1-LP-DIR-T					San Francisco Volcanics		0.000001799																273		1								LT-T-Z : LP-DIR-T	g	sv51f	sv51		sv51f1	u						0				0				0	0					798			
	This study		2.5	18.9	-71.5						sv51f1-LP-DIR-T					San Francisco Volcanics		0.0000006607																273		1								LT-T-Z : LP-DIR-T	g	sv51f	sv51		sv51f1	u						0				0				0	0					823			
	This study		38.1	293.3	-76.8						sv51f1-LP-DIR-T					San Francisco Volcanics		0.00000002579																273		1								LT-T-Z : LP-DIR-T	g	sv51f	sv51		sv51f1	u						0				0				0	0					848			
	This study		1.1	336.3	-60						sv52b1-LP-DIR-T					San Francisco Volcanics		0.00001344																273		1								LT-NO : DE-VM : LP-DIR-T	g	sv52b	sv52		sv52b1	u						0				0				0	0					273			
	This study		1.4	336.1	-61						sv52b1-LP-DIR-T					San Francisco Volcanics		0.00001382																273		1								LT-T-Z : LP-DIR-T	g	sv52b	sv52		sv52b1	u						0				0				0	0					373			
	This study		2.3	335.8	-62.2						sv52b1-LP-DIR-T					San Francisco Volcanics		0.00001398																273		1								LT-T-Z : LP-DIR-T	g	sv52b	sv52		sv52b1	u						0				0				0	0					423			
	This study		1.7	335.2	-63						sv52b1-LP-DIR-T					San Francisco Volcanics		0.00001378																273		1								LT-T-Z : LP-DIR-T	g	sv52b	sv52		sv52b1	u						0				0				0	0					473			
	This study		2.2	332.7	-63.7						sv52b1-LP-DIR-T					San Francisco Volcanics		0.00001309																273		1								LT-T-Z : LP-DIR-T	g	sv52b	sv52		sv52b1	u						0				0				0	0					523			
	This study		1.8	330.9	-64.8						sv52b1-LP-DIR-T					San Francisco Volcanics		0.00001203																273		1								LT-T-Z : LP-DIR-T	g	sv52b	sv52		sv52b1	u						0				0				0	0					573			
