tab 	er_samples
er_citation_names	er_expedition_name	er_location_name	er_sample_alternatives	er_sample_name	er_site_name	er_specimen_names	magic_method_codes	sample_azimuth	sample_composite_depth	sample_core_depth	sample_date	sample_dip	sample_volume
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-110	XXX-UTESTA-006H_5A-110	XXX-UTESTA-006H_5A-110	FS-C-DRILL-IODP:SO-V	0	49.6	49.6		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-115	XXX-UTESTA-006H_5A-115	XXX-UTESTA-006H_5A-115	FS-C-DRILL-IODP:SO-V	0	49.65	49.65		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-120	XXX-UTESTA-006H_5A-120	XXX-UTESTA-006H_5A-120	FS-C-DRILL-IODP:SO-V	0	49.7	49.7		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-125	XXX-UTESTA-006H_5A-125	XXX-UTESTA-006H_5A-125	FS-C-DRILL-IODP:SO-V	0	49.75	49.75		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-130	XXX-UTESTA-006H_5A-130	XXX-UTESTA-006H_5A-130	FS-C-DRILL-IODP:SO-V	0	49.8	49.8		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-135	XXX-UTESTA-006H_5A-135	XXX-UTESTA-006H_5A-135	FS-C-DRILL-IODP:SO-V	0	49.85	49.85		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-140	XXX-UTESTA-006H_5A-140	XXX-UTESTA-006H_5A-140	FS-C-DRILL-IODP:SO-V	0	49.9	49.9		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-145	XXX-UTESTA-006H_5A-145	XXX-UTESTA-006H_5A-145	FS-C-DRILL-IODP:SO-V	0	49.95	49.95		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_5A-150	XXX-UTESTA-006H_5A-150	XXX-UTESTA-006H_5A-150	FS-C-DRILL-IODP:SO-V	0	50	50		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_6A-0	XXX-UTESTA-006H_6A-0	XXX-UTESTA-006H_6A-0	FS-C-DRILL-IODP:SO-V	0	50	50		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_6A-5	XXX-UTESTA-006H_6A-5	XXX-UTESTA-006H_6A-5	FS-C-DRILL-IODP:SO-V	0	50.05	50.05		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_6A-10	XXX-UTESTA-006H_6A-10	XXX-UTESTA-006H_6A-10	FS-C-DRILL-IODP:SO-V	0	50.1	50.1		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_6A-15	XXX-UTESTA-006H_6A-15	XXX-UTESTA-006H_6A-15	FS-C-DRILL-IODP:SO-V	0	50.15	50.15		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_6A-20	XXX-UTESTA-006H_6A-20	XXX-UTESTA-006H_6A-20	FS-C-DRILL-IODP:SO-V	0	50.2	50.2		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_6A-25	XXX-UTESTA-006H_6A-25	XXX-UTESTA-006H_6A-25	FS-C-DRILL-IODP:SO-V	0	50.25	50.25		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_6A-30	XXX-UTESTA-006H_6A-30	XXX-UTESTA-006H_6A-30	FS-C-DRILL-IODP:SO-V	0	50.3	50.3		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_6A-35	XXX-UTESTA-006H_6A-35	XXX-UTESTA-006H_6A-35	FS-C-DRILL-IODP:SO-V	0	50.35	50.35		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_6A-40	XXX-UTESTA-006H_6A-40	XXX-UTESTA-006H_6A-40	FS-C-DRILL-IODP:SO-V	0	50.4	50.4		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_6A-45	XXX-UTESTA-006H_6A-45	XXX-UTESTA-006H_6A-45	FS-C-DRILL-IODP:SO-V	0	50.45	50.45		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_6A-50	XXX-UTESTA-006H_6A-50	XXX-UTESTA-006H_6A-50	FS-C-DRILL-IODP:SO-V	0	50.5	50.5		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_6A-55	XXX-UTESTA-006H_6A-55	XXX-UTESTA-006H_6A-55	FS-C-DRILL-IODP:SO-V	0	50.55	50.55		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_6A-60	XXX-UTESTA-006H_6A-60	XXX-UTESTA-006H_6A-60	FS-C-DRILL-IODP:SO-V	0	50.6	50.6		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_6A-65	XXX-UTESTA-006H_6A-65	XXX-UTESTA-006H_6A-65	FS-C-DRILL-IODP:SO-V	0	50.65	50.65		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_6A-70	XXX-UTESTA-006H_6A-70	XXX-UTESTA-006H_6A-70	FS-C-DRILL-IODP:SO-V	0	50.7	50.7		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_6A-75	XXX-UTESTA-006H_6A-75	XXX-UTESTA-006H_6A-75	FS-C-DRILL-IODP:SO-V	0	50.75	50.75		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_6A-80	XXX-UTESTA-006H_6A-80	XXX-UTESTA-006H_6A-80	FS-C-DRILL-IODP:SO-V	0	50.8	50.8		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_6A-85	XXX-UTESTA-006H_6A-85	XXX-UTESTA-006H_6A-85	FS-C-DRILL-IODP:SO-V	0	50.85	50.85		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_6A-90	XXX-UTESTA-006H_6A-90	XXX-UTESTA-006H_6A-90	FS-C-DRILL-IODP:SO-V	0	50.9	50.9		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_6A-95	XXX-UTESTA-006H_6A-95	XXX-UTESTA-006H_6A-95	FS-C-DRILL-IODP:SO-V	0	50.95	50.95		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_6A-100	XXX-UTESTA-006H_6A-100	XXX-UTESTA-006H_6A-100	FS-C-DRILL-IODP:SO-V	0	51	51		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_6A-105	XXX-UTESTA-006H_6A-105	XXX-UTESTA-006H_6A-105	FS-C-DRILL-IODP:SO-V	0	51.05	51.05		0	
This study	XXX	UTESTA		XXX-UTESTA-006H_6A-110	XXX-UTESTA-006H_6A-110	XXX-UTESTA-006H_6A-110	FS-C-DRILL-IODP:SO-V	0	51.1	51.1		0	
