tab 	measurements
analysts	aniso_s	aniso_type	citations	contribution_id	derived_value	description	dir_csd	dir_dec	dir_inc	display_order	experiment	files	hyst_charging_mode	hyst_loop	hyst_sweep_rate	instrument_codes	inversion_height	inversion_residuals	magn_b_111	magn_b_111_sigma	magn_b_x	magn_b_x_sigma	magn_b_xyz_sigma	magn_b_y	magn_b_y_sigma	magn_b_z	magn_b_z_sigma	magn_induction	magn_mass	magn_moment	magn_r2_det	magn_uncal	magn_volume	magn_x	magn_x_sigma	magn_xyz_sigma	magn_y	magn_y_sigma	magn_z	magn_z_sigma	meas_duration	meas_field_ac	meas_field_ac_phi	meas_field_ac_theta	meas_field_dc	meas_field_dc_phi	meas_field_dc_theta	meas_freq	meas_n_orient	meas_orient_phi	meas_orient_theta	meas_pos_x	meas_pos_y	meas_pos_z	meas_temp	meas_temp_change	measurement	method_codes	quality	result_type	row_id	sequence	software_packages	specimen	standard	susc_chi_mass	susc_chi_qdr_mass	susc_chi_qdr_volume	susc_chi_volume	timestamp	treat_ac_field	treat_ac_field_dc_off	treat_ac_field_dc_on	treat_ac_field_decay_rate	treat_dc_field	treat_dc_field_ac_off	treat_dc_field_ac_on	treat_dc_field_decay_rate	treat_dc_field_phi	treat_dc_field_theta	treat_mw_integral	treat_mw_power	treat_mw_step	treat_mw_time	treat_step_num	treat_temp	treat_temp_dc_off	treat_temp_dc_on	treat_temp_decay_rate
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													9.69569965277778		0.9963941														2.5										272.6407		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-5	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T00:40:44.130-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													9.78656597222222		0.9963999														2.5										267.723		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-6	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T00:41:34.170-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													9.87633854166667		0.9963238														2.5										262.9539		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-7	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T00:42:25.740-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													9.97470833333333		0.9961905														2.5										258.0258		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-8	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T00:43:25.610-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													10.0564548611111		0.9961044														2.5										253.0754		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-9	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T00:44:30.870-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													10.1399166666667		0.9960212														2.5										248.2917		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-10	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T00:45:36.830-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													10.2261666666667		0.9958778														2.5										243.3548		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-11	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T00:46:48.070-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													10.3007013888889		0.9957585														2.5										238.3658		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-12	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T00:48:00.080-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													10.3825625		0.9958443														2.5										233.3462		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-13	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T00:49:09.170-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													10.4650677083333		0.9958085														2.5										228.2815		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-14	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T00:50:17.670-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													10.5452534722222		0.9957519														2.5										223.2249		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-15	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T00:51:22.970-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													10.6183958333333		0.995795														2.5										218.3055		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-16	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T00:52:25.920-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													10.6982430555556		0.9959106														2.5										213.4699		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-17	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T00:53:26.390-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													10.7736197916667		0.9957637														2.5										208.5374		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-18	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T00:54:31.040-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													10.8450520833333		0.9957415														2.5										203.5466		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-19	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T00:55:39.090-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													10.917765625		0.9959011														2.5										198.4735		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-20	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T00:56:46.810-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													10.9932951388889		0.99598														2.5										193.379		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-21	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T00:57:51.900-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													11.0586232638889		0.995846														2.5										188.4727		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-22	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T00:58:52.540-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													11.1264513888889		0.9957939														2.5										183.5232		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-23	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T00:59:54.990-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													11.196625		0.9958698														2.5										178.4018		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-24	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:00:58.370-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													11.2588628472222		0.9958467														2.5										173.534		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-25	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:01:57.090-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													11.3206006944444		0.9957769														2.5										168.4507		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-26	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:02:59.920-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													11.3871215277778		0.9956998														2.5										163.4581		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-27	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:04:00.180-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													11.4484600694444		0.9956596														2.5										158.4016		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-28	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:05:01.030-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													11.5031545138889		0.9955801														2.5										153.3091		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-29	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:06:02.770-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													11.5700972222222		0.9952185														2.5										148.235		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-30	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:07:03.680-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													11.6120121527778		0.9954232														2.5										143.4368		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-31	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:08:00.260-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													11.6700729166667		0.99559														2.5										138.3838		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-32	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:08:59.410-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													11.7188975694444		0.9956087														2.5										133.3553		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-33	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:09:58.070-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													11.7803645833333		0.9951882														2.5										128.4159		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-34	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:10:57.060-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													11.8238368055556		0.9955953														2.5										123.3149		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-35	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:11:56.270-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													11.8735677083333		0.9953297														2.5										118.3349		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-36	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:12:52.290-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													11.9097274305556		0.9953708														2.5										113.3465		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-37	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:13:49.750-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													11.9576545138889		0.9954078														2.5										108.2581		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-38	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:14:48.350-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													11.9961232638889		0.9954044														2.5										103.2391		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-39	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:15:44.980-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													12.0430364583333		0.9955529														2.5										98.41539		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-40	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:16:38.040-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													12.0682881944444		0.9953411														2.5										93.18675		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-41	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:17:34.890-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													12.1016527777778		0.9953223														2.5										88.34801		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-42	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:18:25.750-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													12.1370555555556		0.9952587														2.5										83.30759		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-43	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:19:19.300-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													12.1666371527778		0.9954597														2.5										78.08328		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-44	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:20:14.550-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													12.1867690972222		0.9952285														2.5										72.96332		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-45	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:21:06.130-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													12.2292517361111		0.9950088														2.5										67.99022		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-46	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:21:53.530-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													12.2507586805556		0.9952005														2.5										63.02258		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-47	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:22:41.920-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													12.2823368055556		0.9951211														2.5										57.92384		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-48	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:23:30.090-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													12.3057951388889		0.9953021														2.5										53.02339		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-49	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:24:16.230-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													12.3397743055556		0.9952221														2.5										47.66203		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-50	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:25:06.370-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													12.3551284722222		0.9953669														2.5										42.61258		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-51	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:25:50.860-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													12.3803888888889		0.9953398														2.5										38.02609		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-52	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:26:32.610-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													12.4052916666667		0.9950616														2.5										33.05372		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-53	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:27:19.680-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													12.4310954861111		0.994862														2.5										28.13107		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-54	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:28:08.120-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													12.4519774305556		0.9947786														2.5										23.37963		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-55	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:28:59.920-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													12.4709635416667		0.9948659														2.5										18.41175		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-56	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:29:56.380-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													12.4936822916667		0.994494														2.5										13.65221		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-57	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T01:30:50.590-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655					IRM-OldBlue													12.5025972222222		0.9948258														2.5										9.999976		ferroxyhyte_Princeton-1985-M2-1-LP-MST-DC-9655-0-58	LP-MST	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T02:12:07.180-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655					IRM-OldBlue													5.74183506944444		0.9949735														0.0										9.997313		ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655-1-0	LP-FC	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T02:17:17.240-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655					IRM-OldBlue													5.42971354166667		0.9945801														0.0										16.36571		ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655-1-1	LP-FC	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T02:19:00.170-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655					IRM-OldBlue													5.058390625		0.994774														0.0										21.59641		ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655-1-2	LP-FC	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T02:20:04.650-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655					IRM-OldBlue													4.78413541666667		0.9946124														0.0										26.68023		ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655-1-3	LP-FC	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T02:21:07.920-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655					IRM-OldBlue													4.55022743055556		0.9945512														0.0										31.62119		ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655-1-4	LP-FC	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T02:22:06.910-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655					IRM-OldBlue													4.34886284722222		0.994696														0.0										36.50403		ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655-1-5	LP-FC	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T02:23:04.750-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655					IRM-OldBlue													4.16292534722222		0.9945017														0.0										41.38353		ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655-1-6	LP-FC	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T02:24:04.070-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655					IRM-OldBlue													3.9915		0.9945099														0.0										46.39485		ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655-1-7	LP-FC	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T02:25:03.940-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655					IRM-OldBlue													3.83451215277778		0.994482														0.0										51.51547		ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655-1-8	LP-FC	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T02:26:05.670-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655					IRM-OldBlue													3.69125173611111		0.9945247														0.0										56.48394		ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655-1-9	LP-FC	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T02:27:05.490-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655					IRM-OldBlue													3.55447222222222		0.9942817														0.0										61.7524		ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655-1-10	LP-FC	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T02:28:11.120-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655					IRM-OldBlue													3.43619618055556		0.9946619														0.0										66.50498		ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655-1-11	LP-FC	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T02:29:06.490-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655					IRM-OldBlue													3.31644270833333		0.9945523														0.0										71.63694		ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655-1-12	LP-FC	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T02:30:06.520-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655					IRM-OldBlue													3.21190625		0.9947402														0.0										76.40454		ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655-1-13	LP-FC	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T02:31:03.210-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655					IRM-OldBlue													3.10788368055556		0.9945936														0.0										81.4081		ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655-1-14	LP-FC	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T02:32:03.180-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655					IRM-OldBlue													3.00525173611111		0.9945766														0.0										86.61292		ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655-1-15	LP-FC	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T02:33:06.070-05:00																			
			This study								ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655					IRM-OldBlue													2.91371006944444		0.9946157														0.0										91.33563		ferroxyhyte_Princeton-1985-M2-1-LP-FC-DC-9655-1-16	LP-FC	g					ferroxyhyte_Princeton-1985-M2-1	u					2011-05-24T02:34:00.290-05:00																			
