tab	er_samples
er_citation_names	er_sample_name	er_site_name	er_location_name	sample_class	sample_lithology	sample_type	sample_lat	sample_lon	er_expedition_name	sample_core_depth	sample_azimuth	sample_dip	sample_date	magic_method_codes	sample_composite_depth	er_sample_alternatives
This study	318-U1361A-001H_5A-0.85	318-U1361A-001H_5A-0.85	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	6.85	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	6.85	nan
This study	318-U1361A-001H_5A-0.9	318-U1361A-001H_5A-0.9	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	6.9	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	6.9	nan
This study	318-U1361A-001H_5A-0.95	318-U1361A-001H_5A-0.95	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	6.95	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	6.95	nan
This study	318-U1361A-001H_5A-1	318-U1361A-001H_5A-1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	7	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	7	nan
This study	318-U1361A-001H_5A-1.05	318-U1361A-001H_5A-1.05	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	7.05	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	7.05	nan
This study	318-U1361A-001H_5A-1.1	318-U1361A-001H_5A-1.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	7.1	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	7.1	nan
This study	318-U1361A-001H_5A-1.15	318-U1361A-001H_5A-1.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	7.15	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	7.15	nan
This study	318-U1361A-001H_5A-1.2	318-U1361A-001H_5A-1.2	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	7.2	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	7.2	nan
This study	318-U1361A-001H_5A-1.25	318-U1361A-001H_5A-1.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	7.25	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	7.25	nan
This study	318-U1361A-001H_5A-1.3	318-U1361A-001H_5A-1.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	7.3	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	7.3	nan
This study	318-U1361A-001H_5A-1.35	318-U1361A-001H_5A-1.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	7.35	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	7.35	nan
This study	318-U1361A-001H_5A-1.4	318-U1361A-001H_5A-1.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	7.4	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	7.4	nan
This study	318-U1361A-001H_5A-1.45	318-U1361A-001H_5A-1.45	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	7.45	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	7.45	nan
This study	318-U1361A-001H_6A-0.1	318-U1361A-001H_6A-0.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	7.6	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	7.6	nan
This study	318-U1361A-001H_6A-0.15	318-U1361A-001H_6A-0.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	7.65	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	7.65	nan
This study	318-U1361A-001H_6A-0.2	318-U1361A-001H_6A-0.2	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	7.7	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	7.7	nan
This study	318-U1361A-001H_6A-0.25	318-U1361A-001H_6A-0.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	7.75	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	7.75	nan
This study	318-U1361A-001H_6A-0.3	318-U1361A-001H_6A-0.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	7.8	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	7.8	nan
This study	318-U1361A-001H_6A-0.35	318-U1361A-001H_6A-0.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	7.85	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	7.85	nan
This study	318-U1361A-001H_6A-0.4	318-U1361A-001H_6A-0.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	7.9	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	7.9	nan
This study	318-U1361A-001H_6A-0.45	318-U1361A-001H_6A-0.45	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	7.95	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	7.95	nan
This study	318-U1361A-001H_6A-0.5	318-U1361A-001H_6A-0.5	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	8	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	8	nan
This study	318-U1361A-001H_6A-0.55	318-U1361A-001H_6A-0.55	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	8.05	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	8.05	nan
This study	318-U1361A-001H_6A-0.6	318-U1361A-001H_6A-0.6	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	8.1	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	8.1	nan
This study	318-U1361A-001H_6A-0.65	318-U1361A-001H_6A-0.65	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	8.15	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	8.15	nan
This study	318-U1361A-001H_6A-0.7	318-U1361A-001H_6A-0.7	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	8.2	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	8.2	nan
This study	318-U1361A-001H_6A-0.75	318-U1361A-001H_6A-0.75	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	8.25	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	8.25	nan
This study	318-U1361A-001H_6A-0.8	318-U1361A-001H_6A-0.8	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	8.3	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	8.3	nan
This study	318-U1361A-001H_6A-0.85	318-U1361A-001H_6A-0.85	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	8.35	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	8.35	nan
This study	318-U1361A-001H_6A-0.9	318-U1361A-001H_6A-0.9	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	8.4	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	8.4	nan
This study	318-U1361A-001H_6A-0.95	318-U1361A-001H_6A-0.95	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	8.45	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	8.45	nan
This study	318-U1361A-001H_6A-1	318-U1361A-001H_6A-1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	8.5	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	8.5	nan
This study	318-U1361A-001H_6A-1.05	318-U1361A-001H_6A-1.05	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	8.55	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	8.55	nan
This study	318-U1361A-001H_6A-1.1	318-U1361A-001H_6A-1.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	8.6	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	8.6	nan
This study	318-U1361A-001H_6A-1.15	318-U1361A-001H_6A-1.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	8.65	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	8.65	nan
This study	318-U1361A-001H_6A-1.2	318-U1361A-001H_6A-1.2	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	8.7	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	8.7	nan
This study	318-U1361A-001H_6A-1.25	318-U1361A-001H_6A-1.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	8.75	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	8.75	nan
This study	318-U1361A-001H_6A-1.3	318-U1361A-001H_6A-1.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	8.8	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	8.8	nan
This study	318-U1361A-001H_6A-1.35	318-U1361A-001H_6A-1.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	8.85	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	8.85	nan
This study	318-U1361A-002H-4-W-114	318-U1361A-002H-4-W-114	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	14.64	0	0	2010:06:16:13:35:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	14.64	CUBE1279082
This study	318-U1361A-002H-4-W-84	318-U1361A-002H-4-W-84	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	14.34	0	0	2010:06:16:13:35:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	14.34	CUBE1279072
This study	318-U1361A-002H-4-W-94	318-U1361A-002H-4-W-94	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	14.44	0	0	2010:02:26:06:12:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	14.44	CUBE2209321
This study	318-U1361A-002H-5-W-10	318-U1361A-002H-5-W-10	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	15.1	0	0	2010:02:26:06:12:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	15.1	CUBE2209331
This study	318-U1361A-002H-5-W-108	318-U1361A-002H-5-W-108	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	16.08	0	0	2010:06:16:14:10:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	16.08	CUBE1279122
This study	318-U1361A-002H-5-W-131	318-U1361A-002H-5-W-131	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	16.31	0	0	2010:06:16:14:10:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	16.31	CUBE1279132
This study	318-U1361A-002H-5-W-25	318-U1361A-002H-5-W-25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	15.25	0	0	2010:06:16:14:10:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	15.25	CUBE1279092
This study	318-U1361A-002H-5-W-53	318-U1361A-002H-5-W-53	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	15.525	0	0	2010:06:16:14:10:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	15.525	CUBE1279102
This study	318-U1361A-002H-5-W-84	318-U1361A-002H-5-W-84	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	15.84	0	0	2010:06:16:14:10:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	15.84	CUBE1279112
This study	318-U1361A-002H-6-W-11	318-U1361A-002H-6-W-11	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	16.61	0	0	2010:06:16:14:43:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	16.61	CUBE1280742
This study	318-U1361A-002H-6-W-118	318-U1361A-002H-6-W-118	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	17.68	0	0	2010:06:16:14:43:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	17.68	CUBE1280792
This study	318-U1361A-002H-6-W-145	318-U1361A-002H-6-W-145	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	17.95	0	0	2010:06:16:14:43:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	17.95	CUBE1280812
This study	318-U1361A-002H-6-W-40	318-U1361A-002H-6-W-40	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	16.9	0	0	2010:02:26:06:12:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	16.9	CUBE2209341
This study	318-U1361A-002H-6-W-63	318-U1361A-002H-6-W-63	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	17.13	0	0	2010:06:16:14:43:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	17.13	CUBE1280752
This study	318-U1361A-002H-6-W-91	318-U1361A-002H-6-W-91	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	17.41	0	0	2010:06:16:14:43:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	17.41	CUBE1280772
This study	318-U1361A-002H-7-W-34	318-U1361A-002H-7-W-34	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	18.34	0	0	2010:02:26:06:12:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	18.34	CUBE2209351
This study	318-U1361A-003H-2-W-107	318-U1361A-003H-2-W-107	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	21.07	0	0	2010:06:16:15:24:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	21.07	CUBE1289262
This study	318-U1361A-003H-2-W-12	318-U1361A-003H-2-W-12	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	20.12	0	0	2010:06:16:15:24:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	20.12	CUBE1289232
This study	318-U1361A-003H-2-W-129	318-U1361A-003H-2-W-129	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	21.29	0	0	2010:06:16:15:24:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	21.29	CUBE1289272
This study	318-U1361A-003H-2-W-32	318-U1361A-003H-2-W-32	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	20.32	0	0	2010:06:16:15:24:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	20.32	CUBE1289242
This study	318-U1361A-003H-2-W-58	318-U1361A-003H-2-W-58	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	20.58	0	0	2010:06:16:15:24:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	20.58	CUBE1289252
This study	318-U1361A-003H-2-W-80	318-U1361A-003H-2-W-80	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	20.8	0	0	2010:02:26:08:09:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	20.8	CUBE2210061
This study	318-U1361A-003H-3-W-10	318-U1361A-003H-3-W-10	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	21.6	0	0	2010:06:16:15:44:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	21.6	CUBE1289282
This study	318-U1361A-003H-3-W-100	318-U1361A-003H-3-W-100	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	22.5	0	0	2010:02:26:08:09:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	22.5	CUBE2210071
This study	318-U1361A-003H-3-W-119	318-U1361A-003H-3-W-119	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	22.69	0	0	2010:06:16:15:44:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	22.69	CUBE1289322
This study	318-U1361A-003H-3-W-135	318-U1361A-003H-3-W-135	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	22.85	0	0	2010:06:16:15:44:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	22.85	CUBE1289332
This study	318-U1361A-003H-3-W-32	318-U1361A-003H-3-W-32	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	21.82	0	0	2010:06:16:15:44:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	21.82	CUBE1289292
This study	318-U1361A-003H-3-W-60	318-U1361A-003H-3-W-60	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	22.1	0	0	2010:06:16:15:44:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	22.1	CUBE1289302
This study	318-U1361A-003H-3-W-80	318-U1361A-003H-3-W-80	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	22.3	0	0	2010:06:16:15:44:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	22.3	CUBE1289312
This study	318-U1361A-003H-4-W-120	318-U1361A-003H-4-W-120	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	24.2	0	0	2010:06:16:16:27:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	24.2	CUBE1289382
This study	318-U1361A-003H-4-W-29	318-U1361A-003H-4-W-29	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	23.29	0	0	2010:06:16:16:27:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	23.29	CUBE1289352
This study	318-U1361A-003H-4-W-5	318-U1361A-003H-4-W-5	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	23.05	0	0	2010:06:16:15:44:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	23.05	nan
This study	318-U1361A-003H-4-W-50	318-U1361A-003H-4-W-50	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	23.5	0	0	2010:06:16:16:27:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	23.5	CUBE1289362
This study	318-U1361A-003H-4-W-84	318-U1361A-003H-4-W-84	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	23.84	0	0	2010:02:26:08:09:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	23.84	CUBE2210081
This study	318-U1361A-003H-4-W-98	318-U1361A-003H-4-W-98	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	23.98	0	0	2010:06:16:16:27:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	23.98	CUBE1289372
This study	318-U1361A-003H-5-W-112	318-U1361A-003H-5-W-112	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	25.62	0	0	2010:06:16:16:47:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	25.62	CUBE1289432
This study	318-U1361A-003H-5-W-132	318-U1361A-003H-5-W-132	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	25.82	0	0	2010:06:16:16:47:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	25.82	CUBE1289442
This study	318-U1361A-003H-5-W-29	318-U1361A-003H-5-W-29	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	24.79	0	0	2010:06:16:16:47:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	24.79	CUBE1289402
This study	318-U1361A-003H-5-W-5	318-U1361A-003H-5-W-5	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	24.55	0	0	2010:06:16:16:47:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	24.55	CUBE1289392
This study	318-U1361A-003H-5-W-53	318-U1361A-003H-5-W-53	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	25.03	0	0	2010:06:16:16:47:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	25.03	CUBE1289412
This study	318-U1361A-003H-5-W-75	318-U1361A-003H-5-W-75	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	25.25	0	0	2010:02:26:08:09:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	25.25	CUBE2210091
This study	318-U1361A-003H-5-W-89	318-U1361A-003H-5-W-89	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	25.39	0	0	2010:06:16:16:47:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	25.39	CUBE1289422
This study	318-U1361A-003H-6-W-66	318-U1361A-003H-6-W-66	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	26.66	0	0	2010:02:26:08:09:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	26.66	CUBE2210101
This study	318-U1361A-003H-7-W-50	318-U1361A-003H-7-W-50	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	27.81	0	0	2010:02:26:08:09:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	27.81	CUBE2210111
This study	318-U1361A-004H-2-W-81	318-U1361A-004H-2-W-81	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	30.31	0	0	2010:02:26:09:44:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	30.31	CUBE2210861
This study	318-U1361A-004H-3-W-81	318-U1361A-004H-3-W-81	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	31.81	0	0	2010:02:26:09:44:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	31.81	CUBE2210871
This study	318-U1361A-004H-4-W-69	318-U1361A-004H-4-W-69	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	33.19	0	0	2010:02:26:09:44:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	33.19	CUBE2210881
This study	318-U1361A-004H-5-W-70	318-U1361A-004H-5-W-70	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	34.7	0	0	2010:02:26:09:44:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	34.7	CUBE2210891
This study	318-U1361A-004H-6-W-63	318-U1361A-004H-6-W-63	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	36.13	0	0	2010:02:26:09:44:00.00	FS-C-DRILL-IODP:SP-SS-C:SO-V	36.13	CUBE2210901
This study	318-U1361A-004H_2A-0.1	318-U1361A-004H_2A-0.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	29.6	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	29.6	nan
This study	318-U1361A-004H_2A-0.15	318-U1361A-004H_2A-0.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	29.65	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	29.65	nan
This study	318-U1361A-004H_2A-0.2	318-U1361A-004H_2A-0.2	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	29.7	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	29.7	nan
This study	318-U1361A-004H_2A-0.25	318-U1361A-004H_2A-0.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	29.75	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	29.75	nan
This study	318-U1361A-004H_2A-0.3	318-U1361A-004H_2A-0.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	29.8	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	29.8	nan
This study	318-U1361A-004H_2A-0.35	318-U1361A-004H_2A-0.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	29.85	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	29.85	nan
This study	318-U1361A-004H_2A-0.4	318-U1361A-004H_2A-0.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	29.9	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	29.9	nan
This study	318-U1361A-004H_2A-0.45	318-U1361A-004H_2A-0.45	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	29.95	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	29.95	nan
This study	318-U1361A-004H_2A-0.5	318-U1361A-004H_2A-0.5	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	30	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	30	nan
This study	318-U1361A-004H_2A-0.55	318-U1361A-004H_2A-0.55	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	30.05	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	30.05	nan
This study	318-U1361A-004H_2A-0.6	318-U1361A-004H_2A-0.6	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	30.1	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	30.1	nan
This study	318-U1361A-004H_2A-0.65	318-U1361A-004H_2A-0.65	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	30.15	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	30.15	nan
This study	318-U1361A-004H_2A-0.7	318-U1361A-004H_2A-0.7	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	30.2	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	30.2	nan
