tab 	er_specimens
er_citation_names	er_location_name	er_sample_name	er_scientist_mail_names	er_site_name	er_specimen_alternatives	er_specimen_name	magic_method_codes	specimen_class	specimen_core_depth	specimen_lithology	specimen_type	specimen_volume	specimen_weight
This study	DSDP Site 522	34-1-034	Paul Hartl:Lisa Tauxe	34-1-034	429	34-1-034	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	130.04	nannofossil ooze	sedimentary layer	1e-6	1.173e-03
This study	DSDP Site 522	34-1-037	Paul Hartl:Lisa Tauxe	34-1-037	430	34-1-037	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	130.07	nannofossil ooze	sedimentary layer	1e-6	1.093e-03
This study	DSDP Site 522	34-1-041	Paul Hartl:Lisa Tauxe	34-1-041	431	34-1-041	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	130.11	nannofossil ooze	sedimentary layer	1e-6	1.091e-03
This study	DSDP Site 522	34-1-044	Paul Hartl:Lisa Tauxe	34-1-044	432	34-1-044	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	130.14	nannofossil ooze	sedimentary layer	1e-6	1.496e-03
This study	DSDP Site 522	34-1-049	Paul Hartl:Lisa Tauxe	34-1-049	433	34-1-049	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	130.19	nannofossil ooze	sedimentary layer	1e-6	1.500e-03
This study	DSDP Site 522	34-1-052	Paul Hartl:Lisa Tauxe	34-1-052	434	34-1-052	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	130.22	nannofossil ooze	sedimentary layer	1e-6	1.061e-03
This study	DSDP Site 522	34-1-055	Paul Hartl:Lisa Tauxe	34-1-055	435	34-1-055	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	130.25	nannofossil ooze	sedimentary layer	1e-6	1.391e-03
This study	DSDP Site 522	34-1-059	Paul Hartl:Lisa Tauxe	34-1-059	436	34-1-059	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	130.29	nannofossil ooze	sedimentary layer	1e-6	9.000e-04
This study	DSDP Site 522	34-1-064	Paul Hartl:Lisa Tauxe	34-1-064	437	34-1-064	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	130.34	nannofossil ooze	sedimentary layer	1e-6	1.677e-03
This study	DSDP Site 522	34-1-068	Paul Hartl:Lisa Tauxe	34-1-068	438	34-1-068	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	130.38	nannofossil ooze	sedimentary layer	1e-6	7.310e-04
This study	DSDP Site 522	34-1-078	Paul Hartl:Lisa Tauxe	34-1-078	441	34-1-078	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	130.48	nannofossil ooze	sedimentary layer	1e-6	1.215e-03
This study	DSDP Site 522	34-1-082	Paul Hartl:Lisa Tauxe	34-1-082	442	34-1-082	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	130.52	nannofossil ooze	sedimentary layer	1e-6	1.071e-03
This study	DSDP Site 522	34-1-085	Paul Hartl:Lisa Tauxe	34-1-085	443	34-1-085	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	130.55	nannofossil ooze	sedimentary layer	1e-6	1.176e-03
This study	DSDP Site 522	34-1-088	Paul Hartl:Lisa Tauxe	34-1-088	444	34-1-088	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	130.58	nannofossil ooze	sedimentary layer	1e-6	1.317e-03
This study	DSDP Site 522	34-1-091	Paul Hartl:Lisa Tauxe	34-1-091	445	34-1-091	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	130.61	nannofossil ooze	sedimentary layer	1e-6	6.260e-04
This study	DSDP Site 522	34-1-094	Paul Hartl:Lisa Tauxe	34-1-094	446	34-1-094	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	130.64	nannofossil ooze	sedimentary layer	1e-6	1.593e-03
This study	DSDP Site 522	34-1-101	Paul Hartl:Lisa Tauxe	34-1-101	449	34-1-101	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	130.71	nannofossil ooze	sedimentary layer	1e-6	9.710e-04
This study	DSDP Site 522	34-1-104	Paul Hartl:Lisa Tauxe	34-1-104	450	34-1-104	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	130.74	nannofossil ooze	sedimentary layer	1e-6	1.568e-03
This study	DSDP Site 522	34-1-107	Paul Hartl:Lisa Tauxe	34-1-107	451	34-1-107	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	130.77	nannofossil ooze	sedimentary layer	1e-6	1.447e-03
This study	DSDP Site 522	34-1-115	Paul Hartl:Lisa Tauxe	34-1-115	452	34-1-115	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	130.85	nannofossil ooze	sedimentary layer	1e-6	1.558e-03
This study	DSDP Site 522	34-1-118	Paul Hartl:Lisa Tauxe	34-1-118	453	34-1-118	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	130.88	nannofossil ooze	sedimentary layer	1e-6	1.577e-03
This study	DSDP Site 522	34-1-121	Paul Hartl:Lisa Tauxe	34-1-121	454	34-1-121	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	130.91	nannofossil ooze	sedimentary layer	1e-6	1.466e-03
This study	DSDP Site 522	34-1-125	Paul Hartl:Lisa Tauxe	34-1-125	455	34-1-125	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	130.95	nannofossil ooze	sedimentary layer	1e-6	1.614e-03
This study	DSDP Site 522	34-1-128	Paul Hartl:Lisa Tauxe	34-1-128	456	34-1-128	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	130.98	nannofossil ooze	sedimentary layer	1e-6	1.428e-03
This study	DSDP Site 522	34-1-131	Paul Hartl:Lisa Tauxe	34-1-131	457	34-1-131	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.01	nannofossil ooze	sedimentary layer	1e-6	1.293e-03
This study	DSDP Site 522	34-1-136	Paul Hartl:Lisa Tauxe	34-1-136	458	34-1-136	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.06	nannofossil ooze	sedimentary layer	1e-6	1.552e-03
This study	DSDP Site 522	34-1-139	Paul Hartl:Lisa Tauxe	34-1-139	459	34-1-139	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.09	nannofossil ooze	sedimentary layer	1e-6	1.368e-03
This study	DSDP Site 522	34-1-141	Paul Hartl:Lisa Tauxe	34-1-141	460	34-1-141	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.11	nannofossil ooze	sedimentary layer	1e-6	1.425e-03
This study	DSDP Site 522	34-1-145	Paul Hartl:Lisa Tauxe	34-1-145	461	34-1-145	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.15	nannofossil ooze	sedimentary layer	1e-6	1.307e-03
This study	DSDP Site 522	34-1-148	Paul Hartl:Lisa Tauxe	34-1-148	462	34-1-148	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.18	nannofossil ooze	sedimentary layer	1e-6	1.642e-03
This study	DSDP Site 522	34-2-009	Paul Hartl:Lisa Tauxe	34-2-009	382	34-2-009	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.29	nannofossil ooze	sedimentary layer	1e-6	1.817e-03
This study	DSDP Site 522	34-2-012	Paul Hartl:Lisa Tauxe	34-2-012	383	34-2-012	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.32	nannofossil ooze	sedimentary layer	1e-6	1.762e-03
This study	DSDP Site 522	34-2-014	Paul Hartl:Lisa Tauxe	34-2-014	384	34-2-014	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.34	nannofossil ooze	sedimentary layer	1e-6	1.306e-03
This study	DSDP Site 522	34-2-019	Paul Hartl:Lisa Tauxe	34-2-019	385	34-2-019	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.39	nannofossil ooze	sedimentary layer	1e-6	1.645e-03
This study	DSDP Site 522	34-2-023	Paul Hartl:Lisa Tauxe	34-2-023	386	34-2-023	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.43	nannofossil ooze	sedimentary layer	1e-6	1.548e-03
This study	DSDP Site 522	34-2-026	Paul Hartl:Lisa Tauxe	34-2-026	388	34-2-026	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.46	nannofossil ooze	sedimentary layer	1e-6	1.461e-03
This study	DSDP Site 522	34-2-029	Paul Hartl:Lisa Tauxe	34-2-029	389	34-2-029	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.49	nannofossil ooze	sedimentary layer	1e-6	1.438e-03
This study	DSDP Site 522	34-2-033	Paul Hartl:Lisa Tauxe	34-2-033	390	34-2-033	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.53	nannofossil ooze	sedimentary layer	1e-6	1.563e-03
This study	DSDP Site 522	34-2-037	Paul Hartl:Lisa Tauxe	34-2-037	391	34-2-037	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.57	nannofossil ooze	sedimentary layer	1e-6	1.593e-03
This study	DSDP Site 522	34-2-039	Paul Hartl:Lisa Tauxe	34-2-039	392	34-2-039	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.59	nannofossil ooze	sedimentary layer	1e-6	1.414e-03
This study	DSDP Site 522	34-2-041	Paul Hartl:Lisa Tauxe	34-2-041	393	34-2-041	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.61	nannofossil ooze	sedimentary layer	1e-6	1.202e-03
This study	DSDP Site 522	34-2-044	Paul Hartl:Lisa Tauxe	34-2-044	394	34-2-044	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.64	nannofossil ooze	sedimentary layer	1e-6	1.481e-03
This study	DSDP Site 522	34-2-047	Paul Hartl:Lisa Tauxe	34-2-047	395	34-2-047	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.67	nannofossil ooze	sedimentary layer	1e-6	1.604e-03
This study	DSDP Site 522	34-2-051	Paul Hartl:Lisa Tauxe	34-2-051	396	34-2-051	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.71	nannofossil ooze	sedimentary layer	1e-6	1.756e-03
This study	DSDP Site 522	34-2-054	Paul Hartl:Lisa Tauxe	34-2-054	397	34-2-054	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.74	nannofossil ooze	sedimentary layer	1e-6	1.567e-03
This study	DSDP Site 522	34-2-058	Paul Hartl:Lisa Tauxe	34-2-058	398	34-2-058	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.78	nannofossil ooze	sedimentary layer	1e-6	1.474e-03
This study	DSDP Site 522	34-2-061	Paul Hartl:Lisa Tauxe	34-2-061	399	34-2-061	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.81	nannofossil ooze	sedimentary layer	1e-6	1.818e-03
This study	DSDP Site 522	34-2-064	Paul Hartl:Lisa Tauxe	34-2-064	400	34-2-064	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.84	nannofossil ooze	sedimentary layer	1e-6	1.447e-03
This study	DSDP Site 522	34-2-068	Paul Hartl:Lisa Tauxe	34-2-068	401	34-2-068	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.88	nannofossil ooze	sedimentary layer	1e-6	1.220e-03
This study	DSDP Site 522	34-2-072	Paul Hartl:Lisa Tauxe	34-2-072	403	34-2-072	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	131.92	nannofossil ooze	sedimentary layer	1e-6	1.376e-03
This study	DSDP Site 522	34-2-081	Paul Hartl:Lisa Tauxe	34-2-081	406	34-2-081	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.01	nannofossil ooze	sedimentary layer	1e-6	1.434e-03
This study	DSDP Site 522	34-2-084	Paul Hartl:Lisa Tauxe	34-2-084	407	34-2-084	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.04	nannofossil ooze	sedimentary layer	1e-6	1.653e-03
This study	DSDP Site 522	34-2-087	Paul Hartl:Lisa Tauxe	34-2-087	408	34-2-087	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.07	nannofossil ooze	sedimentary layer	1e-6	1.489e-03
This study	DSDP Site 522	34-2-090	Paul Hartl:Lisa Tauxe	34-2-090	409	34-2-090	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.1	nannofossil ooze	sedimentary layer	1e-6	1.500e-03
This study	DSDP Site 522	34-2-093	Paul Hartl:Lisa Tauxe	34-2-093	410	34-2-093	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.13	nannofossil ooze	sedimentary layer	1e-6	1.583e-03
This study	DSDP Site 522	34-2-096	Paul Hartl:Lisa Tauxe	34-2-096	411	34-2-096	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.16	nannofossil ooze	sedimentary layer	1e-6	1.417e-03
This study	DSDP Site 522	34-2-099	Paul Hartl:Lisa Tauxe	34-2-099	412	34-2-099	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.19	nannofossil ooze	sedimentary layer	1e-6	1.464e-03
This study	DSDP Site 522	34-2-102	Paul Hartl:Lisa Tauxe	34-2-102	413	34-2-102	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.22	nannofossil ooze	sedimentary layer	1e-6	1.471e-03
This study	DSDP Site 522	34-2-105	Paul Hartl:Lisa Tauxe	34-2-105	414	34-2-105	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.25	nannofossil ooze	sedimentary layer	1e-6	1.565e-03
This study	DSDP Site 522	34-2-108	Paul Hartl:Lisa Tauxe	34-2-108	415	34-2-108	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.28	nannofossil ooze	sedimentary layer	1e-6	1.603e-03
This study	DSDP Site 522	34-2-111	Paul Hartl:Lisa Tauxe	34-2-111	416	34-2-111	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.31	nannofossil ooze	sedimentary layer	1e-6	1.144e-03
This study	DSDP Site 522	34-2-114	Paul Hartl:Lisa Tauxe	34-2-114	417	34-2-114	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.34	nannofossil ooze	sedimentary layer	1e-6	1.431e-03
This study	DSDP Site 522	34-2-117	Paul Hartl:Lisa Tauxe	34-2-117	418	34-2-117	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.37	nannofossil ooze	sedimentary layer	1e-6	1.548e-03
This study	DSDP Site 522	34-2-120	Paul Hartl:Lisa Tauxe	34-2-120	419	34-2-120	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.4	nannofossil ooze	sedimentary layer	1e-6	1.516e-03
This study	DSDP Site 522	34-2-123	Paul Hartl:Lisa Tauxe	34-2-123	420	34-2-123	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.43	nannofossil ooze	sedimentary layer	1e-6	1.297e-03
This study	DSDP Site 522	34-2-126	Paul Hartl:Lisa Tauxe	34-2-126	421	34-2-126	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.46	nannofossil ooze	sedimentary layer	1e-6	1.019e-03
This study	DSDP Site 522	34-2-129	Paul Hartl:Lisa Tauxe	34-2-129	422	34-2-129	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.49	nannofossil ooze	sedimentary layer	1e-6	8.340e-04
This study	DSDP Site 522	34-2-132	Paul Hartl:Lisa Tauxe	34-2-132	423	34-2-132	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.52	nannofossil ooze	sedimentary layer	1e-6	1.103e-03
This study	DSDP Site 522	34-2-135	Paul Hartl:Lisa Tauxe	34-2-135	424	34-2-135	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.55	nannofossil ooze	sedimentary layer	1e-6	1.224e-03
This study	DSDP Site 522	34-2-138	Paul Hartl:Lisa Tauxe	34-2-138	425	34-2-138	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.58	nannofossil ooze	sedimentary layer	1e-6	1.645e-03
This study	DSDP Site 522	34-2-142	Paul Hartl:Lisa Tauxe	34-2-142	426	34-2-142	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.62	nannofossil ooze	sedimentary layer	1e-6	1.640e-03
This study	DSDP Site 522	34-2-145	Paul Hartl:Lisa Tauxe	34-2-145	427	34-2-145	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.65	nannofossil ooze	sedimentary layer	1e-6	1.268e-03
This study	DSDP Site 522	34-2-149	Paul Hartl:Lisa Tauxe	34-2-149	428	34-2-149	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.69	nannofossil ooze	sedimentary layer	1e-6	1.416e-03
This study	DSDP Site 522	34-3-006	Paul Hartl:Lisa Tauxe	34-3-006	354	34-3-006	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.76	nannofossil ooze	sedimentary layer	1e-6	1.610e-03
This study	DSDP Site 522	34-3-009	Paul Hartl:Lisa Tauxe	34-3-009	355	34-3-009	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.79	nannofossil ooze	sedimentary layer	1e-6	1.209e-03
This study	DSDP Site 522	34-3-012	Paul Hartl:Lisa Tauxe	34-3-012	356	34-3-012	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.82	nannofossil ooze	sedimentary layer	1e-6	1.404e-03
This study	DSDP Site 522	34-3-015	Paul Hartl:Lisa Tauxe	34-3-015	357	34-3-015	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.85	nannofossil ooze	sedimentary layer	1e-6	1.585e-03
This study	DSDP Site 522	34-3-018	Paul Hartl:Lisa Tauxe	34-3-018	358	34-3-018	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.88	nannofossil ooze	sedimentary layer	1e-6	1.542e-03
This study	DSDP Site 522	34-3-022	Paul Hartl:Lisa Tauxe	34-3-022	359	34-3-022	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.92	nannofossil ooze	sedimentary layer	1e-6	1.628e-03
This study	DSDP Site 522	34-3-025	Paul Hartl:Lisa Tauxe	34-3-025	360	34-3-025	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.95	nannofossil ooze	sedimentary layer	1e-6	1.476e-03
This study	DSDP Site 522	34-3-028	Paul Hartl:Lisa Tauxe	34-3-028	361	34-3-028	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	132.98	nannofossil ooze	sedimentary layer	1e-6	1.327e-03
This study	DSDP Site 522	34-3-032	Paul Hartl:Lisa Tauxe	34-3-032	362	34-3-032	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	133.02	nannofossil ooze	sedimentary layer	1e-6	1.949e-03
This study	DSDP Site 522	34-3-035	Paul Hartl:Lisa Tauxe	34-3-035	363	34-3-035	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	133.05	nannofossil ooze	sedimentary layer	1e-6	1.505e-03
This study	DSDP Site 522	34-3-038	Paul Hartl:Lisa Tauxe	34-3-038	364	34-3-038	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	133.08	nannofossil ooze	sedimentary layer	1e-6	1.461e-03
This study	DSDP Site 522	34-3-040	Paul Hartl:Lisa Tauxe	34-3-040	365	34-3-040	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	133.1	nannofossil ooze	sedimentary layer	1e-6	1.005e-03
This study	DSDP Site 522	34-3-044	Paul Hartl:Lisa Tauxe	34-3-044	366	34-3-044	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	133.14	nannofossil ooze	sedimentary layer	1e-6	1.169e-03
This study	DSDP Site 522	34-3-047	Paul Hartl:Lisa Tauxe	34-3-047	367	34-3-047	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	133.17	nannofossil ooze	sedimentary layer	1e-6	1.760e-03
This study	DSDP Site 522	34-3-051	Paul Hartl:Lisa Tauxe	34-3-051	368	34-3-051	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	133.21	nannofossil ooze	sedimentary layer	1e-6	1.607e-03
This study	DSDP Site 522	34-3-053	Paul Hartl:Lisa Tauxe	34-3-053	369	34-3-053	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	133.23	nannofossil ooze	sedimentary layer	1e-6	1.237e-03
This study	DSDP Site 522	34-3-056	Paul Hartl:Lisa Tauxe	34-3-056	370	34-3-056	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	133.26	nannofossil ooze	sedimentary layer	1e-6	1.112e-03
This study	DSDP Site 522	34-3-059	Paul Hartl:Lisa Tauxe	34-3-059	371	34-3-059	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	133.29	nannofossil ooze	sedimentary layer	1e-6	1.278e-03
This study	DSDP Site 522	34-3-062	Paul Hartl:Lisa Tauxe	34-3-062	372	34-3-062	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	133.32	nannofossil ooze	sedimentary layer	1e-6	1.607e-03
This study	DSDP Site 522	34-3-065	Paul Hartl:Lisa Tauxe	34-3-065	373	34-3-065	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	133.35	nannofossil ooze	sedimentary layer	1e-6	1.554e-03
This study	DSDP Site 522	34-3-068	Paul Hartl:Lisa Tauxe	34-3-068	374	34-3-068	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	133.38	nannofossil ooze	sedimentary layer	1e-6	1.544e-03
This study	DSDP Site 522	34-3-071	Paul Hartl:Lisa Tauxe	34-3-071	375	34-3-071	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	133.41	nannofossil ooze	sedimentary layer	1e-6	1.769e-03
This study	DSDP Site 522	34-3-077	Paul Hartl:Lisa Tauxe	34-3-077	376	34-3-077	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	133.47	nannofossil ooze	sedimentary layer	1e-6	1.510e-03
This study	DSDP Site 522	34-3-084	Paul Hartl:Lisa Tauxe	34-3-084	378	34-3-084	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	133.54	nannofossil ooze	sedimentary layer	1e-6	1.699e-03
This study	DSDP Site 522	34-3-087	Paul Hartl:Lisa Tauxe	34-3-087	379	34-3-087	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	133.57	nannofossil ooze	sedimentary layer	1e-6	1.707e-03
This study	DSDP Site 522	34-3-090	Paul Hartl:Lisa Tauxe	34-3-090	380	34-3-090	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	133.6	nannofossil ooze	sedimentary layer	1e-6	1.845e-03
This study	DSDP Site 522	34-3-095	Paul Hartl:Lisa Tauxe	34-3-095	381	34-3-095	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	133.65	nannofossil ooze	sedimentary layer	1e-6	1.838e-03
This study	DSDP Site 522	35-1-035	Paul Hartl:Lisa Tauxe	35-1-035	319	35-1-035	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	134.05	nannofossil ooze	sedimentary layer	1e-6	8.110e-04
This study	DSDP Site 522	35-1-038	Paul Hartl:Lisa Tauxe	35-1-038	320	35-1-038	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	134.08	nannofossil ooze	sedimentary layer	1e-6	9.330e-04
This study	DSDP Site 522	35-1-043	Paul Hartl:Lisa Tauxe	35-1-043	321	35-1-043	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	134.13	nannofossil ooze	sedimentary layer	1e-6	1.225e-03
This study	DSDP Site 522	35-1-047	Paul Hartl:Lisa Tauxe	35-1-047	322	35-1-047	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	134.17	nannofossil ooze	sedimentary layer	1e-6	9.640e-04
This study	DSDP Site 522	35-1-050	Paul Hartl:Lisa Tauxe	35-1-050	323	35-1-050	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	134.2	nannofossil ooze	sedimentary layer	1e-6	1.048e-03
This study	DSDP Site 522	35-1-053	Paul Hartl:Lisa Tauxe	35-1-053	324	35-1-053	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	134.23	nannofossil ooze	sedimentary layer	1e-6	9.930e-04
This study	DSDP Site 522	35-1-056	Paul Hartl:Lisa Tauxe	35-1-056	325	35-1-056	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	134.26	nannofossil ooze	sedimentary layer	1e-6	8.290e-04
This study	DSDP Site 522	35-1-060	Paul Hartl:Lisa Tauxe	35-1-060	326	35-1-060	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	134.3	nannofossil ooze	sedimentary layer	1e-6	1.066e-03
This study	DSDP Site 522	35-1-063	Paul Hartl:Lisa Tauxe	35-1-063	327	35-1-063	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	134.33	nannofossil ooze	sedimentary layer	1e-6	1.161e-03
This study	DSDP Site 522	35-1-066	Paul Hartl:Lisa Tauxe	35-1-066	328	35-1-066	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	134.36	nannofossil ooze	sedimentary layer	1e-6	1.097e-03
This study	DSDP Site 522	35-1-069	Paul Hartl:Lisa Tauxe	35-1-069	329	35-1-069	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	134.39	nannofossil ooze	sedimentary layer	1e-6	1.181e-03
This study	DSDP Site 522	35-1-073	Paul Hartl:Lisa Tauxe	35-1-073	330	35-1-073	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	134.43	nannofossil ooze	sedimentary layer	1e-6	1.458e-03
This study	DSDP Site 522	35-1-077	Paul Hartl:Lisa Tauxe	35-1-077	331	35-1-077	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	134.47	nannofossil ooze	sedimentary layer	1e-6	1.291e-03
This study	DSDP Site 522	35-1-079	Paul Hartl:Lisa Tauxe	35-1-079	332	35-1-079	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	134.49	nannofossil ooze	sedimentary layer	1e-6	1.293e-03
This study	DSDP Site 522	35-1-082	Paul Hartl:Lisa Tauxe	35-1-082	333	35-1-082	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	134.52	nannofossil ooze	sedimentary layer	1e-6	9.830e-04
This study	DSDP Site 522	35-1-086	Paul Hartl:Lisa Tauxe	35-1-086	334	35-1-086	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	134.56	nannofossil ooze	sedimentary layer	1e-6	1.181e-03
This study	DSDP Site 522	35-1-089	Paul Hartl:Lisa Tauxe	35-1-089	335	35-1-089	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	134.59	nannofossil ooze	sedimentary layer	1e-6	1.407e-03
This study	DSDP Site 522	35-1-092	Paul Hartl:Lisa Tauxe	35-1-092	336	35-1-092	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	134.62	nannofossil ooze	sedimentary layer	1e-6	1.263e-03
This study	DSDP Site 522	35-1-095	Paul Hartl:Lisa Tauxe	35-1-095	337	35-1-095	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	134.65	nannofossil ooze	sedimentary layer	1e-6	1.139e-03
