Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Demag level (mT),Inclination background &amp; tray corrected (deg),Declination background &amp; tray corrected (deg),Intensity background &amp; tray corrected (A/m),Inclination raw (deg),Declination raw (deg),Intensity raw (A/m),Magnetic moment x (Am&sup2;),Magnetic moment y (Am&sup2;),Magnetic moment z (Am&sup2;),Sample orientation,Raw data,Timestamp (UTC),Instrument,Text ID,Test No.,Comments
XXX,UTEST,A,6,H,4,A,75,47.75,47.75,0,78.5,135.7,0.09028,78.5,135.9,0.090272,-1.22E-06,1.21E-06,1.37E-05,,,4/11/15 11:24,SRM,SHLF6603491,75700931,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,80,47.8,47.8,0,78.4,133.4,0.085954,78.4,133.5,0.085945,-1.13E-06,1.21E-06,1.30E-05,,,4/11/15 11:24,SRM,SHLF6603491,75700931,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,85,47.85,47.85,0,76.9,132.6,0.086241,76.9,132.7,0.086232,-1.25E-06,1.39E-06,1.30E-05,,,4/11/15 11:24,SRM,SHLF6603491,75700931,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,90,47.9,47.9,0,76.6,132.7,0.087929,76.6,132.8,0.08792,-1.31E-06,1.44E-06,1.32E-05,,,4/11/15 11:24,SRM,SHLF6603491,75700931,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,95,47.95,47.95,0,76.2,129,0.089691,76.2,129.1,0.08968,-1.27E-06,1.60E-06,1.35E-05,,,4/11/15 11:24,SRM,SHLF6603491,75700931,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,100,48,48,0,74.4,125.3,0.090134,74.4,125.4,0.09012,-1.33E-06,1.91E-06,1.34E-05,,,4/11/15 11:24,SRM,SHLF6603491,75700931,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,105,48.05,48.05,0,70,134.1,0.088735,70,134.2,0.08872,-2.00E-06,2.10E-06,1.29E-05,,,4/11/15 11:24,SRM,SHLF6603491,75700931,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,110,48.1,48.1,0,67.2,139,0.087396,67.2,139,0.087382,-2.42E-06,2.15E-06,1.25E-05,,,4/11/15 11:24,SRM,SHLF6603491,75700931,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,115,48.15,48.15,0,70.9,132.7,0.084061,70.9,132.8,0.084049,-1.77E-06,1.95E-06,1.23E-05,,,4/11/15 11:24,SRM,SHLF6603491,75700931,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,120,48.2,48.2,0,72.4,127.6,0.080982,72.4,127.8,0.080966,-1.42E-06,1.87E-06,1.19E-05,,,4/11/15 11:24,SRM,SHLF6603491,75700931,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,125,48.25,48.25,0,71.7,127.3,0.083711,71.7,127.4,0.083692,-1.51E-06,2.02E-06,1.23E-05,,,4/11/15 11:24,SRM,SHLF6603491,75700931,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,130,48.3,48.3,0,71,137.1,0.090624,71,137.2,0.090606,-2.05E-06,1.94E-06,1.33E-05,,,4/11/15 11:24,SRM,SHLF6603491,75700931,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,135,48.35,48.35,0,69.3,146.4,0.090066,69.3,146.5,0.090046,-2.51E-06,1.70E-06,1.30E-05,,,4/11/15 11:24,SRM,SHLF6603491,75700931,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,140,48.4,48.4,0,69.4,151.6,0.087596,69.5,151.7,0.087579,-2.56E-06,1.41E-06,1.27E-05,,,4/11/15 11:24,SRM,SHLF6603491,75700931,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,145,48.45,48.45,0,66.3,154.7,0.08683,66.4,154.8,0.086811,-2.98E-06,1.43E-06,1.23E-05,,,4/11/15 11:24,SRM,SHLF6603491,75700931,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,150,48.5,48.5,0,60.1,150.7,0.090447,60.1,150.7,0.090424,-3.72E-06,2.13E-06,1.21E-05,,,4/11/15 11:24,SRM,SHLF6603491,75700931,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,0,47,47,10,71.4,122.7,0.0081479,71.1,121.6,0.008169,-1.31E-07,2.18E-07,1.20E-06,Single Line,29027741,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,5,47.05,47.05,10,48.9,124.6,0.021809,48.9,124.6,0.02181,-7.70E-07,1.14E-06,2.54E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,10,47.1,47.1,10,46.9,125.3,0.024176,46.9,125.3,0.02417,-9.04E-07,1.30E-06,2.73E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,15,47.15,47.15,10,43.8,123.1,0.027244,43.8,123.1,0.027237,-1.02E-06,1.60E-06,2.91E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,20,47.2,47.2,10,44.2,127.8,0.031019,44.3,127.8,0.031013,-1.29E-06,1.70E-06,3.35E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,25,47.25,47.25,10,48.5,128.9,0.026323,48.5,128.9,0.026317,-1.04E-06,1.31E-06,3.05E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,30,47.3,47.3,10,54.5,129.2,0.024768,54.5,129.2,0.024763,-8.59E-07,1.08E-06,3.12E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,35,47.35,47.35,10,50.4,126.8,0.029923,50.4,126.8,0.029918,-1.08E-06,1.48E-06,3.56E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,40,47.4,47.4,10,48.8,132.4,0.033994,48.8,132.4,0.033988,-1.43E-06,1.60E-06,3.95E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,45,47.45,47.45,10,50.9,139.7,0.036458,50.9,139.7,0.036451,-1.66E-06,1.44E-06,4.37E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,50,47.5,47.5,10,55,146.4,0.03405,55,146.4,0.034043,-1.54E-06,1.05E-06,4.31E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,55,47.55,47.55,10,56.8,148,0.030937,56.8,148,0.03093,-1.36E-06,8.70E-07,4.00E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,60,47.6,47.6,10,56.7,138.2,0.028526,56.7,138.1,0.028516,-1.10E-06,1.01E-06,3.69E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,65,47.65,47.65,10,54.6,131.9,0.028641,54.6,131.8,0.028631,-1.05E-06,1.20E-06,3.61E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,70,47.7,47.7,10,52.7,133.2,0.026109,52.8,133.2,0.026097,-1.02E-06,1.11E-06,3.21E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,75,47.75,47.75,10,54.7,134.2,0.021028,54.7,134.1,0.021016,-8.00E-07,8.43E-07,2.65E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,80,47.8,47.8,10,54.5,132.4,0.018717,54.6,132.4,0.018705,-6.92E-07,7.76E-07,2.36E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,85,47.85,47.85,10,51.8,129,0.018424,51.9,129,0.018414,-6.76E-07,8.55E-07,2.24E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,90,47.9,47.9,10,50.8,127.9,0.019262,50.8,127.8,0.019251,-7.06E-07,9.30E-07,2.31E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,95,47.95,47.95,10,51,125.9,0.020033,51.1,125.9,0.02002,-6.98E-07,9.86E-07,2.41E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,100,48,48,10,48.9,118.9,0.021215,48.9,118.9,0.021202,-6.36E-07,1.18E-06,2.47E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,105,48.05,48.05,10,44.8,115.7,0.023113,44.8,115.6,0.0231,-6.70E-07,1.43E-06,2.52E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,110,48.1,48.1,10,46,122.7,0.024384,46,122.6,0.024373,-8.63E-07,1.38E-06,2.71E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,115,48.15,48.15,10,46.4,125.9,0.027337,46.4,125.9,0.027327,-1.05E-06,1.48E-06,3.06E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,120,48.2,48.2,10,42.2,128.8,0.029385,42.2,128.8,0.02937,-1.29E-06,1.64E-06,3.05E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,125,48.25,48.25,10,40.6,132.4,0.029278,40.6,132.3,0.029261,-1.42E-06,1.59E-06,2.95E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,130,48.3,48.3,10,41.8,136,0.027903,41.8,135.9,0.027883,-1.41E-06,1.40E-06,2.88E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,135,48.35,48.35,10,42.2,139,0.025953,42.3,139,0.025929,-1.37E-06,1.22E-06,2.70E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,140,48.4,48.4,10,43.4,141.2,0.024918,43.5,141.2,0.024895,-1.33E-06,1.10E-06,2.65E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,145,48.45,48.45,10,39.9,140.7,0.027091,39.9,140.7,0.027064,-1.52E-06,1.27E-06,2.69E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,150,48.5,48.5,10,37.4,137.8,0.028024,37.4,137.7,0.027997,-1.56E-06,1.45E-06,2.63E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700941,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,0,47,47,20,89.1,346.8,0.0029107,88.4,44.2,0.0029183,5.60E-09,5.57E-09,4.51E-07,Single Line,29027761,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,5,47.05,47.05,20,42.8,122.8,0.011393,42.8,122.8,0.011397,-4.28E-07,6.80E-07,1.20E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,10,47.1,47.1,20,37.6,124,0.014708,37.6,124,0.014704,-6.17E-07,9.34E-07,1.39E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,15,47.15,47.15,20,36.7,121.3,0.015738,36.7,121.4,0.015735,-6.21E-07,1.04E-06,1.46E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,20,47.2,47.2,20,41.4,123.8,0.017925,41.4,123.8,0.017923,-7.08E-07,1.08E-06,1.83E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,25,47.25,47.25,20,42.7,126.5,0.015786,42.7,126.5,0.015784,-6.53E-07,9.03E-07,1.66E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,30,47.3,47.3,20,47.6,127.1,0.014191,47.6,127.1,0.01419,-5.47E-07,7.39E-07,1.62E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,35,47.35,47.35,20,42.3,126.7,0.016936,42.4,126.7,0.016936,-7.08E-07,9.71E-07,1.77E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,40,47.4,47.4,20,38.7,132.5,0.020315,38.7,132.5,0.020315,-1.01E-06,1.13E-06,1.96E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,45,47.45,47.45,20,40.2,139.4,0.021291,40.2,139.4,0.02129,-1.17E-06,1.02E-06,2.13E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,50,47.5,47.5,20,43.9,145.9,0.018693,43.9,145.9,0.018692,-1.05E-06,7.31E-07,2.01E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,55,47.55,47.55,20,45.7,147.5,0.016698,45.7,147.5,0.016697,-9.30E-07,6.06E-07,1.85E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,60,47.6,47.6,20,46.4,139.3,0.015983,46.5,139.3,0.01598,-7.90E-07,6.95E-07,1.79E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,65,47.65,47.65,20,43.7,132.7,0.016917,43.7,132.7,0.016914,-7.85E-07,8.70E-07,1.81E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,70,47.7,47.7,20,41.6,133.1,0.016209,41.6,133.1,0.016205,-7.83E-07,8.55E-07,1.67E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,75,47.75,47.75,20,44,134.1,0.012971,44,134.1,0.012968,-6.14E-07,6.48E-07,1.39E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,80,47.8,47.8,20,45.7,130.9,0.011025,45.8,130.9,0.011021,-4.77E-07,5.62E-07,1.22E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,85,47.85,47.85,20,44.9,128.6,0.010509,44.9,128.6,0.010508,-4.39E-07,5.62E-07,1.15E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,90,47.9,47.9,20,44.7,126.5,0.010853,44.7,126.5,0.010852,-4.34E-07,6.00E-07,1.18E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,95,47.95,47.95,20,46.2,125.3,0.011501,46.2,125.3,0.011498,-4.35E-07,6.28E-07,1.28E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,100,48,48,20,47.5,116.5,0.012391,47.5,116.6,0.012388,-3.54E-07,7.24E-07,1.41E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,105,48.05,48.05,20,47.9,108,0.014124,47.9,108,0.014121,-2.76E-07,8.71E-07,1.62E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,110,48.1,48.1,20,49.1,119.4,0.015477,49.1,119.4,0.015478,-4.71E-07,8.55E-07,1.81E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,115,48.15,48.15,20,40.6,126.2,0.018777,40.7,126.2,0.018778,-7.97E-07,1.11E-06,1.89E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,120,48.2,48.2,20,34.5,128.9,0.021085,34.5,128.9,0.021084,-1.03E-06,1.31E-06,1.85E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,125,48.25,48.25,20,33.3,131.7,0.019933,33.3,131.8,0.019931,-1.05E-06,1.20E-06,1.69E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,130,48.3,48.3,20,36,133.3,0.017816,36,133.4,0.017812,-9.36E-07,1.01E-06,1.62E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,135,48.35,48.35,20,38.7,135.2,0.016249,38.7,135.2,0.016242,-8.52E-07,8.64E-07,1.57E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,140,48.4,48.4,20,40.8,136.8,0.015741,40.8,136.8,0.015735,-8.22E-07,7.89E-07,1.59E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,145,48.45,48.45,20,40.6,136,0.017248,40.6,135.9,0.017242,-8.90E-07,8.80E-07,1.74E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,4,A,150,48.5,48.5,20,38.2,134.7,0.018276,38.2,134.7,0.01827,-9.54E-07,9.88E-07,1.75E-06,,,4/11/15 11:24,SRM,SHLF6603491,75700951,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,0,48.5,48.5,0,74,132.6,0.015349,73.9,132,0.015367,-2.70E-07,3.06E-07,2.28E-06,Single Line,29028801,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,5,48.55,48.55,0,55.4,143,0.056883,55.4,143,0.056887,-2.44E-06,1.88E-06,7.24E-06,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,10,48.6,48.6,0,61.5,152.3,0.080394,61.5,152.4,0.080395,-3.22E-06,1.72E-06,1.09E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,15,48.65,48.65,0,66.6,157.1,0.085169,66.6,157.2,0.085171,-2.95E-06,1.27E-06,1.21E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,20,48.7,48.7,0,63.2,154.7,0.092254,63.2,154.8,0.092256,-3.56E-06,1.72E-06,1.27E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,25,48.75,48.75,0,62.9,161.9,0.096896,62.9,162,0.0969,-3.97E-06,1.32E-06,1.33E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,30,48.8,48.8,0,63.1,163.1,0.10383,63.1,163.1,0.10384,-4.25E-06,1.32E-06,1.43E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,35,48.85,48.85,0,65.1,161.8,0.12761,65.1,161.9,0.12761,-4.83E-06,1.62E-06,1.79E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,40,48.9,48.9,0,66.6,168.7,0.15439,66.6,168.8,0.15439,-5.69E-06,1.16E-06,2.19E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,45,48.95,48.95,0,70.1,174.4,0.11911,70,174.5,0.11912,-3.83E-06,3.78E-07,1.73E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,50,49,49,0,74.6,142.6,0.09314,74.6,142.7,0.093142,-1.86E-06,1.45E-06,1.39E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,55,49.05,49.05,0,74.3,140.5,0.089888,74.3,140.6,0.08989,-1.78E-06,1.49E-06,1.34E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,60,49.1,49.1,0,69.7,142.3,0.092711,69.7,142.3,0.092712,-2.41E-06,1.90E-06,1.35E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,65,49.15,49.15,0,65.5,149.9,0.093008,65.4,150,0.093012,-3.17E-06,1.87E-06,1.31E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,70,49.2,49.2,0,66.4,152.7,0.08765,66.4,152.8,0.087655,-2.95E-06,1.55E-06,1.24E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,75,49.25,49.25,0,67.7,150.3,0.084723,67.7,150.4,0.084728,-2.65E-06,1.54E-06,1.21E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,80,49.3,49.3,0,66.5,159.2,0.084585,66.5,159.3,0.084594,-2.99E-06,1.15E-06,1.20E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,85,49.35,49.35,0,61.9,162.9,0.091357,61.9,163,0.09137,-3.89E-06,1.22E-06,1.25E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,90,49.4,49.4,0,62.9,155.9,0.087037,62.9,155.9,0.087047,-3.43E-06,1.56E-06,1.20E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,95,49.45,49.45,0,69.1,142,0.075566,69.1,142.1,0.075571,-2.01E-06,1.60E-06,1.09E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,100,49.5,49.5,0,65.7,129.8,0.074933,65.7,129.9,0.074932,-1.87E-06,2.29E-06,1.06E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,105,49.55,49.55,0,63.1,141.2,0.081837,63.1,141.3,0.081842,-2.74E-06,2.24E-06,1.13E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,110,49.6,49.6,0,64.8,143.3,0.080764,64.8,143.4,0.080774,-2.61E-06,1.98E-06,1.13E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,115,49.65,49.65,0,72.4,117.1,0.073467,72.4,117.3,0.073466,-9.62E-07,1.91E-06,1.08E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,120,49.7,49.7,0,75.9,108,0.07228,75.9,108.3,0.072275,-5.20E-07,1.61E-06,1.08E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,125,49.75,49.75,0,73.8,103.6,0.071683,73.9,103.8,0.071674,-4.51E-07,1.87E-06,1.07E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,130,49.8,49.8,0,63.1,104,0.075273,63.1,104.1,0.075255,-7.84E-07,3.19E-06,1.04E-05,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,135,49.85,49.85,0,44.1,124.3,0.07864,44.1,124.4,0.078626,-3.02E-06,4.51E-06,8.46E-06,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,140,49.9,49.9,0,27.8,156.5,0.055447,27.8,156.6,0.055471,-4.26E-06,1.89E-06,4.00E-06,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,145,49.95,49.95,0,10.9,198.5,0.036231,10.9,198.6,0.036297,-3.20E-06,-1.10E-06,1.06E-06,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,150,50,50,0,4.5,210.8,0.02268,4.5,210.9,0.022758,-1.84E-06,-1.13E-06,2.78E-07,,,4/11/15 12:01,SRM,SHLF6603521,75708971,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,0,48.5,48.5,10,52.3,153.9,0.0050586,52.3,152.6,0.005072,-2.61E-07,1.38E-07,6.20E-07,Single Line,29028811,4/11/15 12:01,SRM,SHLF6603521,75708981,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,5,48.55,48.55,10,37,150,0.018306,37,149.9,0.018307,-1.20E-06,7.08E-07,1.70E-06,,,4/11/15 12:01,SRM,SHLF6603521,75708981,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,10,48.6,48.6,10,39.7,151.8,0.023149,39.7,151.9,0.023144,-1.49E-06,8.13E-07,2.29E-06,,,4/11/15 12:01,SRM,SHLF6603521,75708981,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,15,48.65,48.65,10,42.8,144,0.024367,42.8,144,0.024363,-1.37E-06,1.02E-06,2.56E-06,,,4/11/15 12:01,SRM,SHLF6603521,75708981,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,20,48.7,48.7,10,47.9,139.5,0.026663,47.9,139.5,0.026659,-1.29E-06,1.12E-06,3.06E-06,,,4/11/15 12:01,SRM,SHLF6603521,75708981,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,25,48.75,48.75,10,53.2,145.6,0.027117,53.2,145.6,0.027113,-1.27E-06,8.87E-07,3.36E-06,,,4/11/15 12:01,SRM,SHLF6603521,75708981,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,30,48.8,48.8,10,56,151,0.027744,56,151,0.027741,-1.28E-06,7.27E-07,3.56E-06,,,4/11/15 12:01,SRM,SHLF6603521,75708981,Auto-Log Split Section
XXX,UTEST,A,6,H,5,A,35,48.85,48.85,10,55.7,156.9,0.031265,55.7,156.9,0.031262,-1.53E-06,6.69E-07,4.00E-06,,,4/11/15 12:01,SRM,SHLF6603521,75708981,Auto-Log Split Section
