tab	measurements
analysts	citations	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	meas_temp	measurement	method_codes	quality	sequence	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
Elliot Hurst	This study	344.96	-73.01	ATPIPV31-3A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.647e-05	273.0	ATPIPV31-3A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_18	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	553	ATPIPV31-3A	u	9999:99:99:99:99		3e-05	0	90	18	743.0
Elliot Hurst	This study	339.72	-84.18	ATPIPV31-3A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	5.391e-05	273.0	ATPIPV31-3A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_19	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	554	ATPIPV31-3A	u	9999:99:99:99:99		3e-05	0	90	19	793.0
Elliot Hurst	This study	338.5	-68.79	ATPIPV31-3A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.076e-05	273.0	ATPIPV31-3A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_20	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	555	ATPIPV31-3A	u	9999:99:99:99:99		0.0	0	90	20	793.0
Elliot Hurst	This study	341.97	-82.96	ATPIPV31-3A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	4.112e-05	273.0	ATPIPV31-3A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_21	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	556	ATPIPV31-3A	u	9999:99:99:99:99		3e-05	0	90	21	693.0
Elliot Hurst	This study	340.21	46.44	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	4.97e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_0	LT-NO:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	557	ATPIPV31-3C	u	9999:99:99:99:99		0.0	0	90	0	273.0
Elliot Hurst	This study	341.63	39.6	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	4.041e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_1	LT-AF-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	558	ATPIPV31-3C	u	9999:99:99:99:99	0.005	0.0	0	90	1	273.0
Elliot Hurst	This study	340.77	36.61	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.795e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_2	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	559	ATPIPV31-3C	u	9999:99:99:99:99		0.0	0	90	2	373.0
Elliot Hurst	This study	341.63	35.9	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.67e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_3	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	560	ATPIPV31-3C	u	9999:99:99:99:99		3e-05	0	90	3	373.0
Elliot Hurst	This study	343.0	31.37	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.127e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_4	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	561	ATPIPV31-3C	u	9999:99:99:99:99		3e-05	0	90	4	448.0
Elliot Hurst	This study	344.46	32.07	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.045e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_5	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	562	ATPIPV31-3C	u	9999:99:99:99:99		0.0	0	90	5	448.0
Elliot Hurst	This study	344.09	30.56	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.07e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_6	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	563	ATPIPV31-3C	u	9999:99:99:99:99		3e-05	0	90	6	373.0
Elliot Hurst	This study	346.6	28.65	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.069e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_7	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	564	ATPIPV31-3C	u	9999:99:99:99:99		0.0	0	90	7	523.0
Elliot Hurst	This study	344.35	24.14	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.944e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_8	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	565	ATPIPV31-3C	u	9999:99:99:99:99		3e-05	0	90	8	523.0
Elliot Hurst	This study	342.77	20.16	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.848e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_9	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	566	ATPIPV31-3C	u	9999:99:99:99:99		3e-05	0	90	9	583.0
Elliot Hurst	This study	343.75	22.88	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.811e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_10	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	567	ATPIPV31-3C	u	9999:99:99:99:99		0.0	0	90	10	583.0
Elliot Hurst	This study	341.87	20.77	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.798e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_11	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	568	ATPIPV31-3C	u	9999:99:99:99:99		3e-05	0	90	11	448.0
Elliot Hurst	This study	343.72	22.62	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.279e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_12	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	569	ATPIPV31-3C	u	9999:99:99:99:99		0.0	0	90	12	643.0
Elliot Hurst	This study	340.35	0.67	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.996e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_13	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	570	ATPIPV31-3C	u	9999:99:99:99:99		3e-05	0	90	13	643.0
Elliot Hurst	This study	341.98	-69.64	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	4.246e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_14	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	571	ATPIPV31-3C	u	9999:99:99:99:99		3e-05	0	90	14	693.0
Elliot Hurst	This study	339.54	-65.27	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.584e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_15	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	572	ATPIPV31-3C	u	9999:99:99:99:99		0.0	0	90	15	693.0
Elliot Hurst	This study	340.35	-66.79	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.785e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_16	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	573	ATPIPV31-3C	u	9999:99:99:99:99		3e-05	0	90	16	583.0
Elliot Hurst	This study	340.51	-64.64	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.591e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_17	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	574	ATPIPV31-3C	u	9999:99:99:99:99		0.0	0	90	17	743.0
Elliot Hurst	This study	337.19	-71.73	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	4.861e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_18	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	575	ATPIPV31-3C	u	9999:99:99:99:99		3e-05	0	90	18	743.0
Elliot Hurst	This study	339.33	-77.19	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	6.129e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_19	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	576	ATPIPV31-3C	u	9999:99:99:99:99		3e-05	0	90	19	793.0
Elliot Hurst	This study	337.42	-65.77	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.971e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_20	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	577	ATPIPV31-3C	u	9999:99:99:99:99		0.0	0	90	20	793.0
Elliot Hurst	This study	342.4	-71.39	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.812e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_21	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	578	ATPIPV31-3C	u	9999:99:99:99:99		3e-05	0	90	21	693.0
Elliot Hurst	This study	342.73	-25.59	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	4.415e-06	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_22	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	579	ATPIPV31-3C	u	9999:99:99:99:99		0.0	0	90	22	823.0
Elliot Hurst	This study	349.22	-85.93	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	6.718e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_23	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	580	ATPIPV31-3C	u	9999:99:99:99:99		3e-05	0	90	23	823.0
Elliot Hurst	This study	303.69	-88.92	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	6.424e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_24	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	581	ATPIPV31-3C	u	9999:99:99:99:99		3e-05	0	90	24	853.0
Elliot Hurst	This study	260.73	-43.73	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	6.129e-08	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_25	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	582	ATPIPV31-3C	u	9999:99:99:99:99		0.0	0	90	25	853.0
Elliot Hurst	This study	298.61	-88.27	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	4.629e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_26	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	583	ATPIPV31-3C	u	9999:99:99:99:99		3e-05	0	90	26	793.0
Elliot Hurst	This study	184.51	76.93	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	9.398e-08	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_27	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	584	ATPIPV31-3C	u	9999:99:99:99:99		0.0	0	90	27	873.0
Elliot Hurst	This study	0.0	-88.94	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	6.647e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_28	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	585	ATPIPV31-3C	u	9999:99:99:99:99		3e-05	0	90	28	873.0
Elliot Hurst	This study	18.43	-89.68	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	6.333e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_29	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	586	ATPIPV31-3C	u	9999:99:99:99:99		3e-05	0	90	29	893.0
Elliot Hurst	This study	131.73	-85.2	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	6.613e-08	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_30	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	587	ATPIPV31-3C	u	9999:99:99:99:99		0.0	0	90	30	893.0
Elliot Hurst	This study	339.44	-89.11	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	6.167e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_31	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	588	ATPIPV31-3C	u	9999:99:99:99:99		3e-05	0	90	31	853.0
Elliot Hurst	This study	99.09	-87.67	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	6.952e-08	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_32	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	589	ATPIPV31-3C	u	9999:99:99:99:99		0.0	0	90	32	913.0
Elliot Hurst	This study	355.91	-88.32	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	5.332e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_33	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	590	ATPIPV31-3C	u	9999:99:99:99:99		3e-05	0	90	33	913.0
Elliot Hurst	This study	343.3	-88.64	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	4.896e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_34	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	591	ATPIPV31-3C	u	9999:99:99:99:99		3e-05	0	90	34	933.0
Elliot Hurst	This study	137.72	-59.09	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.133e-08	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_35	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	592	ATPIPV31-3C	u	9999:99:99:99:99		0.0	0	90	35	933.0
Elliot Hurst	This study	12.99	-88.18	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	4.674e-05	273.0	ATPIPV31-3C :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_36	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	593	ATPIPV31-3C	u	9999:99:99:99:99		3e-05	0	90	36	893.0
Elliot Hurst	This study	12.89	74.25	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.499e-05	273.0	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_0	LT-NO:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	594	ATPIPV31-4B	u	9999:99:99:99:99		0.0	0	90	0	273.0
Elliot Hurst	This study	351.77	68.23	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.521e-05	273.0	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_1	LT-AF-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	595	ATPIPV31-4B	u	9999:99:99:99:99	0.005	0.0	0	90	1	273.0
Elliot Hurst	This study	343.95	65.8	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.154e-05	273.0	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_2	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	596	ATPIPV31-4B	u	9999:99:99:99:99		0.0	0	90	2	373.0
Elliot Hurst	This study	345.09	64.39	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.015e-05	273.0	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_3	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	597	ATPIPV31-4B	u	9999:99:99:99:99		3e-05	0	90	3	373.0
Elliot Hurst	This study	347.27	55.51	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.341e-05	273.0	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_4	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	598	ATPIPV31-4B	u	9999:99:99:99:99		3e-05	0	90	4	448.0
Elliot Hurst	This study	340.11	56.16	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.348e-05	273.0	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_5	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	599	ATPIPV31-4B	u	9999:99:99:99:99		0.0	0	90	5	448.0
Elliot Hurst	This study	341.95	54.79	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.273e-05	273.0	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_6	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	600	ATPIPV31-4B	u	9999:99:99:99:99		3e-05	0	90	6	373.0
Elliot Hurst	This study	342.13	38.58	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.241e-05	273.0	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_7	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	601	ATPIPV31-4B	u	9999:99:99:99:99		0.0	0	90	7	523.0
Elliot Hurst	This study	346.28	18.96	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.098e-05	273.0	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_8	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	602	ATPIPV31-4B	u	9999:99:99:99:99		3e-05	0	90	8	523.0
Elliot Hurst	This study	18.62	10.11	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	8.832000000000001e-06	273.0	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_9	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	603	ATPIPV31-4B	u	9999:99:99:99:99		3e-05	0	90	9	583.0
Elliot Hurst	This study	343.74	18.26	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	8.72e-06	273.0	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_10	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	604	ATPIPV31-4B	u	9999:99:99:99:99		0.0	0	90	10	583.0
Elliot Hurst	This study	342.33	9.33	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	8.526000000000001e-06	273.0	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_11	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	605	ATPIPV31-4B	u	9999:99:99:99:99		3e-05	0	90	11	448.0
Elliot Hurst	This study	342.59	20.26	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	7.15e-06	273.0	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_12	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	606	ATPIPV31-4B	u	9999:99:99:99:99		0.0	0	90	12	643.0
Elliot Hurst	This study	344.19	-28.42	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	7.168e-06	273.0	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_13	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	607	ATPIPV31-4B	u	9999:99:99:99:99		3e-05	0	90	13	643.0
Elliot Hurst	This study	346.28	-68.03	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.169e-05	273.0	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_14	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	608	ATPIPV31-4B	u	9999:99:99:99:99		3e-05	0	90	14	693.0
Elliot Hurst	This study	345.19	-31.88	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	4.265e-06	273.0	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_15	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	609	ATPIPV31-4B	u	9999:99:99:99:99		0.0	0	90	15	693.0
Elliot Hurst	This study	342.52	-58.5	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	6.891000000000001e-06	273.0	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_16	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	610	ATPIPV31-4B	u	9999:99:99:99:99		3e-05	0	90	16	583.0
Elliot Hurst	This study	345.41	-1.52	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.524e-06	273.0	ATPIPV31-4B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_17	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	611	ATPIPV31-4B	u	9999:99:99:99:99		0.0	0	90	17	743.0
