"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Demag level (mT)","Inclination background & tray corrected (deg)","Declination background & tray corrected (deg)","Intensity background & tray corrected (A/m)","Inclination raw (deg)","Declination raw (deg)","Intensity raw (A/m)","Magnetic moment x (Am²)","Magnetic moment y (Am²)","Magnetic moment z (Am²)","Treatment type","Treatment Value (mT or °C)","Sample orientation","Sample type","Sample length (cm)","Sample volume (cm³)","Raw data","Timestamp (UTC)","Instrument","Text ID","Test No.","Comments",
"344","U1414","A","12","H","4","W","60.0","102.000","101.799","0","38","112.2","0.00014512","17.6","124.4","0.00014772","-6.3600E-10","9.2991E-10","3.568E-10","Alternating Frequency Demagnetization","100","Double Lines","OTHR","2.0","8","20760371","2012-12-09 10:59:43","SRM","OTHR4483121","42987241","",
"344","U1414","A","12","H","4","W","60.0","102.000","101.799","0","16.3","119.2","0.00007601","-12.5","140.5","0.00010335","-6.2259E-10","5.1374E-10","-1.790E-10","Alternating Frequency Demagnetization","120","Double Lines","OTHR","2.0","8","20760461","2012-12-09 11:00:27","SRM","OTHR4483121","42987541","",
"344","U1414","A","13","H","1","W","65.0","107.050","107.043","0","69.6","53.4","0.0020097","67.7","48.6","0.002077","4.1740E-9","4.7335E-9","1.537E-8","","","Double Lines","OTHR","2.0","8","20758781","2012-12-09 10:47:06","SRM","OTHR4485341","42985261","",
"344","U1414","A","13","H","1","W","65.0","107.050","107.043","0","53.4","108.7","0.00072958","56.6","124","0.00092368","-2.2772E-9","3.3758E-9","6.166E-9","Alternating Frequency Demagnetization","5","Double Lines","OTHR","2.0","8","20758831","2012-12-09 10:47:33","SRM","OTHR4485341","42985321","",
"344","U1414","A","13","H","1","W","65.0","107.050","107.043","0","14.6","153.3","0.00064634","13.9","152.2","0.00064653","-4.4427E-9","2.3380E-9","1.244E-9","Alternating Frequency Demagnetization","10","Double Lines","OTHR","2.0","8","20758911","2012-12-09 10:48:11","SRM","OTHR4485341","42985391","",
"344","U1414","A","13","H","1","W","65.0","107.050","107.043","0","21.3","130.4","0.00035737","20.2","136.2","0.00040586","-2.1973E-9","2.1103E-9","1.123E-9","Alternating Frequency Demagnetization","15","Double Lines","OTHR","2.0","8","20758981","2012-12-09 10:48:42","SRM","OTHR4485341","42985451","",
"344","U1414","A","13","H","1","W","65.0","107.050","107.043","0","17.9","150.8","0.00045364","15.7","139","0.00035854","-2.0826E-9","1.8126E-9","7.776E-10","Alternating Frequency Demagnetization","20","Double Lines","OTHR","2.0","8","20759051","2012-12-09 10:49:21","SRM","OTHR4485341","42985531","",
"344","U1414","A","13","H","1","W","65.0","107.050","107.043","0","8.7","144.2","0.00040301","6.6","137.6","0.00039864","-2.3396E-9","2.1364E-9","3.640E-10","Alternating Frequency Demagnetization","25","Double Lines","OTHR","2.0","8","20759121","2012-12-09 10:49:59","SRM","OTHR4485341","42985611","",
"344","U1414","A","13","H","1","W","65.0","107.050","107.043","0","9.6","158.8","0.0005619","0.9","144.5","0.00035679","-2.3226E-9","1.6585E-9","4.478E-11","Alternating Frequency Demagnetization","30","Double Lines","OTHR","2.0","8","20759181","2012-12-09 10:50:22","SRM","OTHR4485341","42985811","",
"344","U1414","A","13","H","1","W","65.0","107.050","107.043","0","21.5","139.8","0.00022421","19.4","135.4","0.00022286","-1.1978E-9","1.1809E-9","5.910E-10","Alternating Frequency Demagnetization","40","Double Lines","OTHR","2.0","8","20759291","2012-12-09 10:50:58","SRM","OTHR4485341","42986011","",
"344","U1414","A","13","H","1","W","65.0","107.050","107.043","0","14.6","143.6","0.00014057","10.2","128.5","0.00015055","-7.3781E-10","9.2769E-10","2.137E-10","Alternating Frequency Demagnetization","80","Double Lines","OTHR","2.0","8","20759351","2012-12-09 10:51:29","SRM","OTHR4485341","42986081","",
"344","U1414","A","13","H","1","W","65.0","107.050","107.043","0","3.2","179.7","0.00015283","-0.3","168.8","0.00014172","-1.1122E-9","2.1990E-10","-5.472E-12","Alternating Frequency Demagnetization","80","Double Lines","OTHR","2.0","8","20759431","2012-12-09 10:52:03","SRM","OTHR4485341","42986151","",
"344","U1414","A","13","H","1","W","65.0","107.050","107.043","0","8.7","156.8","0.00007425","1.9","127.1","0.00007776","-3.7492E-10","4.9595E-10","2.074E-11","Alternating Frequency Demagnetization","100","Double Lines","OTHR","2.0","8","20759501","2012-12-09 10:52:30","SRM","OTHR4485341","42986211","",
"344","U1414","A","13","H","1","W","65.0","107.050","107.043","0","-11.6","164.7","0.00005827","-18.1","152.9","0.00006476","-4.3841E-10","2.2435E-10","-1.608E-10","Alternating Frequency Demagnetization","120","Double Lines","OTHR","2.0","8","20759571","2012-12-09 10:53:07","SRM","OTHR4485341","42986291","",
"344","U1414","A","13","H","6","W","51.0","114.410","114.327","0","66.5","24.3","0.0034219","66.2","24.5","0.003405","9.9858E-9","4.5517E-9","2.493E-8","","","Double Lines","OTHR","2.0","8","20758761","2012-12-09 10:46:55","SRM","OTHR4485531","42985241","",
"344","U1414","A","13","H","6","W","51.0","114.410","114.327","0","63.2","101.5","0.0012442","62.8","112","0.0012988","-1.7764E-9","4.3974E-9","9.245E-9","Alternating Frequency Demagnetization","5","Double Lines","OTHR","2.0","8","20758821","2012-12-09 10:47:17","SRM","OTHR4485531","42985301","",
"344","U1414","A","13","H","6","W","51.0","114.410","114.327","0","34.2","131.9","0.0008724","30.8","134.2","0.00087266","-4.1849E-9","4.2962E-9","3.573E-9","Alternating Frequency Demagnetization","10","Double Lines","OTHR","2.0","8","20758901","2012-12-09 10:47:58","SRM","OTHR4485531","42985371","",
"344","U1414","A","13","H","6","W","51.0","114.410","114.327","0","46.7","90.7","0.00062254","44","100","0.00060175","-6.0207E-10","3.4130E-9","3.341E-9","Alternating Frequency Demagnetization","15","Double Lines","OTHR","2.0","8","20758951","2012-12-09 10:48:28","SRM","OTHR4485531","42985431","",
"344","U1414","A","13","H","6","W","51.0","114.410","114.327","0","32.3","124.6","0.00069576","28.1","123.5","0.0006613","-2.5760E-9","3.8901E-9","2.494E-9","Alternating Frequency Demagnetization","20","Double Lines","OTHR","2.0","8","20759031","2012-12-09 10:49:07","SRM","OTHR4485531","42985511","",
"344","U1414","A","13","H","6","W","51.0","114.410","114.327","0","27.6","129","0.00059791","22.4","130.6","0.0006017","-2.8946E-9","3.3808E-9","1.834E-9","Alternating Frequency Demagnetization","25","Double Lines","OTHR","2.0","8","20759101","2012-12-09 10:49:39","SRM","OTHR4485531","42985571","",
"344","U1414","A","13","H","6","W","51.0","114.410","114.327","0","25.2","135.7","0.00055013","18.7","130.3","0.00047854","-2.3456E-9","2.7661E-9","1.226E-9","Alternating Frequency Demagnetization","30","Double Lines","OTHR","2.0","8","20759171","2012-12-09 10:50:16","SRM","OTHR4485531","42985721","",
"344","U1414","A","13","H","6","W","51.0","114.410","114.327","0","41.9","132","0.00035434","33.5","137.5","0.00034909","-1.7159E-9","1.5746E-9","1.541E-9","Alternating Frequency Demagnetization","40","Double Lines","OTHR","2.0","8","20759281","2012-12-09 10:50:53","SRM","OTHR4485531","42985991","",
"344","U1414","A","13","H","6","W","51.0","114.410","114.327","0","29.6","63.3","0.00048298","25","68.2","0.00045932","1.2351E-9","3.0919E-9","1.555E-9","Alternating Frequency Demagnetization","80","Double Lines","OTHR","2.0","8","20759331","2012-12-09 10:51:17","SRM","OTHR4485531","42986051","",
"344","U1414","A","13","H","6","W","51.0","114.410","114.327","0","54.9","48.7","0.00051467","53.4","55.2","0.00046889","1.2753E-9","1.8370E-9","3.012E-9","Alternating Frequency Demagnetization","80","Double Lines","OTHR","2.0","8","20759421","2012-12-09 10:51:52","SRM","OTHR4485531","42986131","",
"344","U1414","A","13","H","6","W","51.0","114.410","114.327","0","64.6","14.8","0.00044376","65.6","21.3","0.00039179","1.2071E-9","4.7177E-10","2.854E-9","Alternating Frequency Demagnetization","100","Double Lines","OTHR","2.0","8","20759481","2012-12-09 10:52:25","SRM","OTHR4485531","42986191","",
"344","U1414","A","13","H","6","W","51.0","114.410","114.327","0","-28","43.6","0.00066341","-32.6","46.7","0.00066049","3.0541E-9","3.2376E-9","-2.848E-9","Alternating Frequency Demagnetization","120","Double Lines","OTHR","2.0","8","20759551","2012-12-09 10:53:02","SRM","OTHR4485531","42986281","",
"344","U1414","A","14","H","1","W","57.0","116.470","116.447","0","75.7","60.5","0.0018582","75.2","45","0.0018893","2.7233E-9","2.7219E-9","1.462E-8","","","Double Lines","OTHR","2.0","8","20758751","2012-12-09 10:46:55","SRM","OTHR4487631","42985231","",
"344","U1414","A","14","H","1","W","57.0","116.470","116.447","0","59.1","70.4","0.00062643","70.9","80.5","0.00071177","3.0815E-10","1.8395E-9","5.380E-9","Alternating Frequency Demagnetization","5","Double Lines","OTHR","2.0","8","20758841","2012-12-09 10:47:33","SRM","OTHR4487631","42985311","",
"344","U1414","A","14","H","1","W","57.0","116.470","116.447","0","7.6","150.1","0.00048647","8","156","0.0004172","-3.0199E-9","1.3439E-9","4.622E-10","Alternating Frequency Demagnetization","10","Double Lines","OTHR","2.0","8","20758891","2012-12-09 10:47:58","SRM","OTHR4487631","42985381","",
"344","U1414","A","14","H","1","W","57.0","116.470","116.447","0","4.2","135.3","0.0002963","6.4","148.1","0.00025545","-1.7236E-9","1.0745E-9","2.265E-10","Alternating Frequency Demagnetization","15","Double Lines","OTHR","2.0","8","20758971","2012-12-09 10:48:42","SRM","OTHR4487631","42985461","",
"344","U1414","A","14","H","1","W","57.0","116.470","116.447","0","20.1","138.1","0.00031611","25.2","127.1","0.00017896","-7.8050E-10","1.0336E-9","6.100E-10","Alternating Frequency Demagnetization","20","Double Lines","OTHR","2.0","8","20759041","2012-12-09 10:49:07","SRM","OTHR4487631","42985521","",
"344","U1414","A","14","H","1","W","57.0","116.470","116.447","0","0.8","142.5","0.00044168","-1","143.7","0.00035991","-2.3207E-9","1.7036E-9","-5.069E-11","Alternating Frequency Demagnetization","25","Double Lines","OTHR","2.0","8","20759111","2012-12-09 10:49:45","SRM","OTHR4487631","42985591","",
"344","U1414","A","14","H","1","W","57.0","116.470","116.447","0","8.1","147.3","0.00039681","-2.9","132.9","0.00018682","-1.0156E-9","1.0939E-9","-7.574E-11","Alternating Frequency Demagnetization","30","Double Lines","OTHR","2.0","8","20759191","2012-12-09 10:50:22","SRM","OTHR4487631","42985831","",
"344","U1414","A","14","H","1","W","57.0","116.470","116.447","0","8.1","127","0.00024095","9.8","129.6","0.000157","-7.8816E-10","9.5410E-10","2.147E-10","Alternating Frequency Demagnetization","40","Double Lines","OTHR","2.0","8","20759271","2012-12-09 10:50:53","SRM","OTHR4487631","42986001","",
"344","U1414","A","14","H","1","W","57.0","116.470","116.447","0","-9.1","121.7","0.00033739","-13.2","118.6","0.00026729","-9.9724E-10","1.8276E-9","-4.879E-10","Alternating Frequency Demagnetization","80","Double Lines","OTHR","2.0","8","20759361","2012-12-09 10:51:29","SRM","OTHR4487631","42986071","",
"344","U1414","A","14","H","1","W","57.0","116.470","116.447","0","-15.9","135.6","0.00029817","-23.1","138.4","0.00022837","-1.2567E-9","1.1156E-9","-7.170E-10","Alternating Frequency Demagnetization","80","Double Lines","OTHR","2.0","8","20759411","2012-12-09 10:51:52","SRM","OTHR4487631","42986141","",
"344","U1414","A","14","H","1","W","57.0","116.470","116.447","0","-11.8","110.8","0.00032123","-16.7","103.9","0.0002553","-4.6934E-10","1.8996E-9","-5.854E-10","Alternating Frequency Demagnetization","100","Double Lines","OTHR","2.0","8","20759491","2012-12-09 10:52:30","SRM","OTHR4487631","42986221","",
"344","U1414","A","14","H","1","W","57.0","116.470","116.447","0","-25.4","129.8","0.00015106","-50.4","145.7","0.0000936","-3.9408E-10","2.6855E-10","-5.773E-10","Alternating Frequency Demagnetization","120","Double Lines","OTHR","2.0","8","20759561","2012-12-09 10:53:02","SRM","OTHR4487631","42986271","",
"344","U1414","A","14","H","5","W","60.0","122.500","122.234","0","67.5","39.9","0.001715","63.3","35.1","0.0018437","5.4178E-9","3.8078E-9","1.318E-8","","","Double Lines","OTHR","2.0","8","20758771","2012-12-09 10:47:06","SRM","OTHR4487641","42985251","",
"344","U1414","A","14","H","5","W","60.0","122.500","122.234","0","18.8","42.4","0.00046919","46.5","60.6","0.00055118","1.4904E-9","2.6443E-9","3.198E-9","Alternating Frequency Demagnetization","5","Double Lines","OTHR","2.0","8","20758861","2012-12-09 10:47:40","SRM","OTHR4487641","42985331","",
"344","U1414","A","14","H","5","W","60.0","122.500","122.234","0","-28.7","110.9","0.00027979","-25.8","98.9","0.00029428","-3.2785E-10","2.0936E-9","-1.026E-9","Alternating Frequency Demagnetization","10","Double Lines","OTHR","2.0","8","20758921","2012-12-09 10:48:11","SRM","OTHR4487641","42985401","",
"344","U1414","A","14","H","5","W","60.0","122.500","122.234","0","-12.8","49.1","0.00030622","-7.4","57.6","0.00030668","1.3051E-9","2.0536E-9","-3.144E-10","Alternating Frequency Demagnetization","15","Double Lines","OTHR","2.0","8","20758991","2012-12-09 10:48:47","SRM","OTHR4487641","42985471","",
"344","U1414","A","14","H","5","W","60.0","122.500","122.234","0","-23","114","0.00021022","-26.5","62.8","0.00027029","8.8367E-10","1.7217E-9","-9.647E-10","Alternating Frequency Demagnetization","20","Double Lines","OTHR","2.0","8","20759061","2012-12-09 10:49:21","SRM","OTHR4487641","42985541","",
"344","U1414","A","14","H","5","W","60.0","122.500","122.234","0","-24.6","149.4","0.0003336","-27","129.9","0.00031568","-1.4430E-9","1.7253E-9","-1.148E-9","Alternating Frequency Demagnetization","25","Double Lines","OTHR","2.0","8","20759131","2012-12-09 10:49:59","SRM","OTHR4487641","42985601","",
"344","U1414","A","14","H","5","W","60.0","122.500","122.234","0","-2.3","148.7","0.00039713","-25.5","92.4","0.00025946","-7.8816E-11","1.8712E-9","-8.948E-10","Alternating Frequency Demagnetization","30","Double Lines","OTHR","2.0","8","20759211","2012-12-09 10:50:33","SRM","OTHR4487641","42985941","",
"344","U1414","A","14","H","5","W","60.0","122.500","122.234","0","-30.6","113.4","0.00025036","-27.6","97.7","0.00026462","-2.5123E-10","1.8590E-9","-9.811E-10","Alternating Frequency Demagnetization","40","Double Lines","OTHR","2.0","8","20759301","2012-12-09 10:50:58","SRM","OTHR4487641","42986021","",
"344","U1414","A","14","H","5","W","60.0","122.500","122.234","0","-37.4","116.7","0.00029247","-32.4","98.5","0.00032389","-3.2484E-10","2.1628E-9","-1.389E-9","Alternating Frequency Demagnetization","80","Double Lines","OTHR","2.0","8","20759371","2012-12-09 10:51:34","SRM","OTHR4487641","42986091","",
"344","U1414","A","14","H","5","W","60.0","122.500","122.234","0","-48.8","110.2","0.00024755","-41.8","89.2","0.00027475","2.3262E-11","1.6394E-9","-1.464E-9","Alternating Frequency Demagnetization","80","Double Lines","OTHR","2.0","8","20759441","2012-12-09 10:52:03","SRM","OTHR4487641","42986161","",
"344","U1414","A","14","H","5","W","60.0","122.500","122.234","0","15.8","188.7","0.00017653","26.3","161","0.00011787","-7.9938E-10","2.7494E-10","4.177E-10","Alternating Frequency Demagnetization","100","Double Lines","OTHR","2.0","8","20759521","2012-12-09 10:52:43","SRM","OTHR4487641","42986241","",
"344","U1414","A","14","H","5","W","60.0","122.500","122.234","0","-55.1","196.9","0.00002819","-24.8","48.2","0.00004423","2.1428E-10","2.3936E-10","-1.483E-10","Alternating Frequency Demagnetization","120","Double Lines","OTHR","2.0","8","20759581","2012-12-09 10:53:07","SRM","OTHR4487641","42986301","",
"344","U1414","A","15","H","1","W","51.0","125.910","125.897","0","68","238.7","0.0031461","73.9","247.7","0.0033723","-2.8393E-9","-6.9358E-9","2.592E-8","","","Double Lines","OTHR","2.0","8","20735731","2012-12-07 11:00:19","SRM","OTHR4488321","42763721","",
"344","U1414","A","15","H","1","W","51.0","125.910","125.897","0","20.1","200.9","0.00068863","59","195.4","0.00065737","-2.6119E-9","-7.2113E-10","4.507E-9","Alternating Frequency Demagnetization","5","Double Lines","OTHR","2.0","8","20735811","2012-12-07 11:00:46","SRM","OTHR4488321","42764571","",
"344","U1414","A","15","H","1","W","51.0","125.910","125.897","0","1.6","198.9","0.00046935","59.7","184.5","0.00039179","-1.5750E-9","-1.2399E-10","2.707E-9","Alternating Frequency Demagnetization","10","Double Lines","OTHR","2.0","8","20735881","2012-12-07 11:01:07","SRM","OTHR4488321","42765541","",
"344","U1414","A","15","H","1","W","51.0","125.910","125.897","0","-6.3","200.6","0.00039763","56.7","180.4","0.00032043","-1.4088E-9","-1.0842E-11","2.142E-9","Alternating Frequency Demagnetization","15","Double Lines","OTHR","2.0","8","20735941","2012-12-07 11:01:25","SRM","OTHR4488321","42766311","",
"344","U1414","A","15","H","1","W","51.0","125.910","125.897","0","-12.1","207.6","0.00046309","46.2","215.5","0.00031152","-1.4039E-9","-1.0025E-9","1.799E-9","Alternating Frequency Demagnetization","20","Double Lines","OTHR","2.0","8","20736031","2012-12-07 11:01:49","SRM","OTHR4488321","42767281","",
"344","U1414","A","15","H","1","W","51.0","125.910","125.897","0","-8.3","203.4","0.00046114","53","193.2","0.00031274","-1.4669E-9","-3.4305E-10","1.998E-9","Alternating Frequency Demagnetization","25","Double Lines","OTHR","2.0","8","20736081","2012-12-07 11:02:08","SRM","OTHR4488321","42767661","",
"344","U1414","A","15","H","1","W","51.0","125.910","125.897","0","-8.3","198.9","0.0005559","46","189","0.0003435","-1.8864E-9","-2.9941E-10","1.976E-9","Alternating Frequency Demagnetization","30","Double Lines","OTHR","2.0","8","20736171","2012-12-07 11:02:29","SRM","OTHR4488321","42768081","",
"344","U1414","A","15","H","1","W","51.0","125.910","125.897","0","-9.4","218.7","0.0004654","44.3","236.2","0.00034641","-1.1040E-9","-1.6494E-9","1.934E-9","Alternating Frequency Demagnetization","40","Double Lines","OTHR","2.0","8","20736291","2012-12-07 11:02:50","SRM","OTHR4488321","42768531","",
"344","U1414","A","15","H","1","W","51.0","125.910","125.897","0","-14.8","201.5","0.00052671","37.2","191.4","0.0003038","-1.8979E-9","-3.8420E-10","1.469E-9","Alternating Frequency Demagnetization","60","Double Lines","OTHR","2.0","8","20736371","2012-12-07 11:03:10","SRM","OTHR4488321","42768651","",
"344","U1414","A","15","H","1","W","51.0","125.910","125.897","0","3.3","214","0.0004836","49","229.1","0.00045242","-1.5558E-9","-1.7939E-9","2.732E-9","Alternating Frequency Demagnetization","80","Double Lines","OTHR","2.0","8","20736431","2012-12-07 11:03:28","SRM","OTHR4488321","42768721","",
