Label Id,Exp,Site,Hole,Core,Core Type,Section,Section Half,Interval Top (cm) on SECT, Interval Bot (cm) on SECT,CSF-A Top (m),CSF-A Bot (m),CSF-B Top (m),CSF-B Bot (m),Demag level (mT),Inclination background + tray corrected  (°),Declination background + tray corrected (°),Intensity background + tray corrected  (A/m),Inclination (Tray-corrected) (°),Inclination raw (°),Declination (Tray-corrected) (°),Declination raw (°),Intensity raw  (A/m),Intensity (Tray-corrected) (A/m),Magnetic moment x (Am<sup>2</sup>),Inclination (Background-corrected) (°),Magnetic moment y (Am<sup>2</sup>),Declination (Background-corrected) (°),Magnetic moment z (Am<sup>2</sup>),Intensity (Background-corrected) (A/m),Standard Deviation (X) (Am<sup>2</sup>),Standard Deviation (Y) (Am<sup>2</sup>),Standard Deviation (Z) (Am<sup>2</sup>),Measurement Timestamp (X),Measurement Timestamp (Y),Measurement Timestamp (Z),Last Tray Measurement,Sample Area (cm²),Measurement Interval (cm),Background Iterations,Measurement Iterations,Treatment Type,Treatment value<br> (mT or °C),SRM ASMAN ID,Run Number,comment,comments,Sample orientation,Instrument,Text Id,Test Location,Test Changed On,Test Entered By
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,80.00,68.5000,68.5000,68.49,68.49,"0","81.2","104.6","0.078274","81.2","81.2","104.6","104.6","0.078271","0.078272","-2.868E-7","81.2","1.126E-6","104.6","1.196E-5","0.078273","0","0","0","3348682896.7","3348682896.7","3348682896.7","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,85.00,68.5500,68.5500,68.54,68.54,"0","80","150.9","0.077305","80.1","80","150.9","150.9","0.077302","0.077304","-1.105E-6","80","6.277E-7","150.9","1.178E-5","0.077304","0","0","0","3348682902","3348682902","3348682902","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,90.00,68.6000,68.6000,68.59,68.59,"0","82.1","129.3","0.064729","82.2","82.2","129.3","129.3","0.064727","0.064727","-5.299E-7","82.1","6.616E-7","129.3","9.917E-6","0.064729","0","0","0","3348682907.4","3348682907.4","3348682907.4","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,95.00,68.6500,68.6500,68.64,68.64,"0","82.5","206.7","0.050865","82.5","82.5","206.8","206.8","0.050863","0.050865","-5.597E-7","82.5","-2.897E-7","206.8","7.8E-6","0.050863","0","0","0","3348682912.7","3348682912.7","3348682912.7","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,100.00,68.7000,68.7000,68.69,68.69,"0","82.9","194.6","0.048597","82.9","82.9","194.7","194.7","0.048596","0.048596","-5.532E-7","82.9","-1.487E-7","194.6","7.458E-6","0.048596","0","0","0","3348682918.1","3348682918.1","3348682918.1","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,105.00,68.7500,68.7500,68.74,68.74,"0","83.1","151.6","0.038135","83.1","83.1","151.7","151.7","0.038133","0.038133","-3.811E-7","83.1","2.097E-7","151.6","5.855E-6","0.038134","0","0","0","3348682923.4","3348682923.4","3348682923.4","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,110.00,68.8000,68.8000,68.79,68.79,"0","69.1","81.1","0.037978","69.1","69.1","81.1","81.1","0.037971","0.037972","1.976E-7","69.1","1.294E-6","81.1","5.487E-6","0.037976","0","0","0","3348682928.8","3348682928.8","3348682928.8","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,115.00,68.8500,68.8500,68.84,68.84,"0","79","117","0.044252","79","79","117.1","117.1","0.044247","0.044248","-3.63E-7","79","7.261E-7","117","6.718E-6","0.04425","0","0","0","3348682934.1","3348682934.1","3348682934.1","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,120.00,68.9000,68.9000,68.89,68.89,"0","83.8","127.8","0.05241","83.8","83.8","127.8","127.9","0.052408","0.052408","-3.265E-7","83.8","4.296E-7","127.8","8.059E-6","0.05241","0","0","0","3348682939.5","3348682939.5","3348682939.5","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,125.00,68.9500,68.9500,68.94,68.94,"0","73.9","82.3","0.058008","73.9","73.9","82.3","82.3","0.058001","0.058003","2.042E-7","73.9","1.545E-6","82.3","8.618E-6","0.058006","0","0","0","3348682944.8","3348682944.8","3348682944.8","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,130.00,69.0000,69.0000,68.99,68.99,"0","61.9","69.4","0.065437","61.9","61.9","69.4","69.4","0.065428","0.065429","1.027E-6","61.8","2.795E-6","69.4","8.923E-6","0.065436","0","0","0","3348682950.2","3348682950.2","3348682950.2","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,135.00,69.0500,69.0500,69.04,69.04,"0","57.2","69.4","0.073961","57.2","57.2","69.4","69.4","0.073951","0.073952","1.332E-6","57.2","3.631E-6","69.4","9.612E-6","0.07396","0","0","0","3348682955.5","3348682955.5","3348682955.5","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,140.00,69.1000,69.1000,69.09,69.09,"0","60.4","74.2","0.073958","60.4","60.4","74.2","74.2","0.073948","0.07395","9.381E-7","60.4","3.4E-6","74.3","9.946E-6","0.073957","0","0","0","3348682960.9","3348682960.9","3348682960.9","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,145.00,69.1500,69.1500,69.14,69.14,"0","59.4","74.4","0.066031","59.5","59.5","74.4","74.4","0.06602","0.066022","8.561E-7","59.4","3.126E-6","74.4","8.794E-6","0.06603","0","0","0","3348682966.2","3348682966.2","3348682966.2","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,150.00,69.2000,69.2000,69.19,69.19,"0","72.2","78.7","0.035966","72.2","72.2","78.6","78.6","0.035959","0.03596","2.048E-7","72.2","1.043E-6","78.7","5.295E-6","0.035965","0","0","0","3348682971.6","3348682971.6","3348682971.6","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,0.00,67.7000,67.7000,67.69,67.69,"20","69.5","93.3","8.498E-3","69.5","69.5","93","93","8.498E-3","8.497E-3","-1.456E-8","69.5","2.871E-7","93.2","1.231E-6","8.498E-3","0","0","0","3348683381.1","3348683381.1","3348683381.1","Core_tray_2010-02-10-2100.txt 02/10/2010 09:59:28.000","15.59","5","4","1","","","6227981","3348683344.078375","","",Single Line,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,5.00,67.7500,67.7500,67.74,67.74,"20","64","108.4","0.0154","64","64","108.3","108.3","0.015394","0.015396","-2E-7","64","6.192E-7","108.4","2.141E-6","0.015397","0","0","0","3348683386.4","3348683386.4","3348683386.4","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,10.00,67.8000,67.8000,67.79,67.79,"20","68.1","115.8","0.018224","68.1","68.1","115.6","115.6","0.018218","0.018219","-2.779E-7","68.1","5.918E-7","115.8","2.615E-6","0.018223","0","0","0","3348683391.8","3348683391.8","3348683391.8","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,15.00,67.8500,67.8500,67.84,67.84,"20","62.1","88","0.021286","62.1","62.1","87.9","87.9","0.021283","0.021285","3.476E-8","62.1","9.616E-7","88","2.91E-6","0.021285","0","0","0","3348683397.1","3348683397.1","3348683397.1","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,20.00,67.9000,67.9000,67.89,67.89,"20","58.8","46.1","0.012928","58.7","58.7","45.9","45.9","0.012937","0.012938","4.43E-7","58.8","4.668E-7","46.1","1.709E-6","0.012926","0","0","0","3348683402.5","3348683402.5","3348683402.5","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,25.00,67.9500,67.9500,67.94,67.94,"20","74.9","344.1","5.086E-3","74.4","74.4","344.3","344.3","5.094E-3","5.096E-3","1.244E-7","74.9","-3.581E-8","344","7.59E-7","5.084E-3","0","0","0","3348683407.9","3348683407.9","3348683407.9","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,30.00,68.0000,68.0000,67.99,67.99,"20","78.5","253.1","7.512E-3","78.5","78.5","254.8","254.8","7.51E-3","7.511E-3","-3.702E-8","78.5","-1.396E-7","253.1","1.138E-6","7.511E-3","0","0","0","3348683413.2","3348683413.2","3348683413.2","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,35.00,68.0500,68.0500,68.04,68.04,"20","75.2","129.5","0.019217","75.3","75.3","129.1","129.1","0.019207","0.019208","-2.912E-7","75.2","3.668E-7","129.5","2.873E-6","0.019216","0","0","0","3348683418.6","3348683418.6","3348683418.6","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,40.00,68.1000,68.1000,68.09,68.09,"20","67","115.9","0.03323","67.1","67.1","115.7","115.8","0.033215","0.033218","-5.319E-7","67","1.128E-6","116","4.731E-6","0.033227","0","0","0","3348683423.9","3348683423.9","3348683423.9","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,45.00,68.1500,68.1500,68.14,68.14,"20","73.1","107.6","0.027077","73.1","73.1","107.2","107.2","0.027067","0.027069","-2.198E-7","73.1","7.259E-7","107.6","4.006E-6","0.027075","0","0","0","3348683429.3","3348683429.3","3348683429.3","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,50.00,68.2000,68.2000,68.19,68.19,"20","71.6","51.7","0.028314","71.5","71.5","51.3","51.3","0.028323","0.028325","5.308E-7","71.6","6.787E-7","51.7","4.154E-6","0.028313","0","0","0","3348683434.7","3348683434.7","3348683434.7","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,55.00,68.2500,68.2500,68.24,68.24,"20","62","47.3","0.033668","61.9","61.9","47.1","47.1","0.033684","0.033687","1.02E-6","62","1.124E-6","47.3","4.597E-6","0.033665","0","0","0","3348683440","3348683440","3348683440","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,60.00,68.3000,68.3000,68.29,68.29,"20","64.4","45.8","0.036084","64.4","64.4","45.5","45.5","0.036103","0.036104","1.035E-6","64.4","1.079E-6","45.8","5.034E-6","0.036083","0","0","0","3348683445.3","3348683445.3","3348683445.3","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,65.00,68.3500,68.3500,68.34,68.34,"20","65","52.2","0.039592","64.9","64.9","51.9","51.9","0.039608","0.039609","9.798E-7","65","1.28E-6","52.2","5.548E-6","0.03959","0","0","0","3348683450.7","3348683450.7","3348683450.7","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,70.00,68.4000,68.4000,68.39,68.39,"20","56.3","54.1","0.041195","56.3","56.3","54","54","0.041215","0.041218","1.274E-6","56.3","1.791E-6","54.1","5.301E-6","0.041192","0","0","0","3348683456.1","3348683456.1","3348683456.1","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,75.00,68.4500,68.4500,68.44,68.44,"20","52.2","53.2","0.040858","52.2","52.2","53","53","0.040885","0.040886","1.428E-6","52.2","1.938E-6","53.2","4.994E-6","0.040857","0","0","0","3348683461.4","3348683461.4","3348683461.4","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,80.00,68.5000,68.5000,68.49,68.49,"20","57.7","54.3","0.034876","57.7","57.7","54.1","54.1","0.0349","0.034901","1.036E-6","57.7","1.463E-6","54.3","4.561E-6","0.034875","0","0","0","3348683466.8","3348683466.8","3348683466.8","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,85.00,68.5500,68.5500,68.54,68.54,"20","67.1","70.1","0.02929","67","67","69.6","69.6","0.029297","0.029298","3.771E-7","67.1","1.038E-6","70.1","4.171E-6","0.029288","0","0","0","3348683472.1","3348683472.1","3348683472.1","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,90.00,68.6000,68.6000,68.59,68.59,"20","63.1","60.7","0.025532","63","63","60.2","60.2","0.025551","0.025551","5.446E-7","63.1","9.728E-7","60.7","3.522E-6","0.025533","0","0","0","3348683477.5","3348683477.5","3348683477.5","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,95.00,68.6500,68.6500,68.64,68.64,"20","83.9","44.4","0.017879","83.7","83.7","41.8","41.8","0.017884","0.017886","1.386E-7","83.9","1.268E-7","44.4","2.749E-6","0.017877","0","0","0","3348683482.8","3348683482.8","3348683482.8","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,100.00,68.7000,68.7000,68.69,68.69,"20","84.7","79.3","0.018287","84.7","84.7","75.3","75.3","0.018287","0.018287","4.06E-8","84.7","1.578E-7","79.3","2.816E-6","0.018286","0","0","0","3348683488.2","3348683488.2","3348683488.2","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,105.00,68.7500,68.7500,68.74,68.74,"20","71.8","68.1","0.016418","71.7","71.7","66.7","66.7","0.016428","0.016428","1.933E-7","71.8","4.597E-7","68.1","2.412E-6","0.016418","0","0","0","3348683493.5","3348683493.5","3348683493.5","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,110.00,68.8000,68.8000,68.79,68.79,"20","47.3","68.4","0.01851","47.2","47.2","67.8","67.8","0.018531","0.018532","4.493E-7","47.3","1.128E-6","68.4","2.103E-6","0.018509","0","0","0","3348683498.9","3348683498.9","3348683498.9","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,115.00,68.8500,68.8500,68.84,68.84,"20","56.1","73.3","0.019016","56","56","72.6","72.6","0.019028","0.019029","3.014E-7","56.1","9.813E-7","73.3","2.441E-6","0.019016","0","0","0","3348683504.2","3348683504.2","3348683504.2","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,120.00,68.9000,68.9000,68.89,68.89,"20","71.9","70.1","0.022773","71.9","71.9","68.9","69","0.022782","0.022783","2.411E-7","71.9","6.408E-7","70.1","3.348E-6","0.022773","0","0","0","3348683509.5","3348683509.5","3348683509.5","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,125.00,68.9500,68.9500,68.94,68.94,"20","58.4","67.2","0.031315","58.4","58.4","66.7","66.7","0.031333","0.031335","6.158E-7","58.4","1.461E-6","67.2","4.126E-6","0.031313","0","0","0","3348683514.9","3348683514.9","3348683514.9","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,130.00,69.0000,69.0000,68.99,68.99,"20","47.2","61.4","0.038316","47.1","47.1","61.1","61.1","0.038352","0.038353","1.193E-6","47.1","2.212E-6","61.4","4.344E-6","0.038315","0","0","0","3348683520.2","3348683520.2","3348683520.2","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,135.00,69.0500,69.0500,69.04,69.04,"20","40.2","62.6","0.045222","40.1","40.1","62.3","62.3","0.045262","0.045263","1.522E-6","40.2","2.965E-6","62.6","4.512E-6","0.045221","0","0","0","3348683525.5","3348683525.5","3348683525.5","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,140.00,69.1000,69.1000,69.09,69.09,"20","39.1","63.7","0.044678","39.1","39.1","63.5","63.5","0.044717","0.044718","1.465E-6","39.1","3.005E-6","63.8","4.362E-6","0.044676","0","0","0","3348683531","3348683531","3348683531","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,145.00,69.1500,69.1500,69.14,69.14,"20","36.1","62.8","0.041554","36","36","62.6","62.6","0.041598","0.0416","1.468E-6","36.1","2.889E-6","62.8","3.783E-6","0.041552","0","0","0","3348683536.4","3348683536.4","3348683536.4","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-3-A,318,U1359,B,8,H,3,A,0.00,150.00,69.2000,69.2000,69.19,69.19,"20","43.7","54.4","0.021271","43.5","43.5","53.9","53.9","0.021329","0.02133","8.626E-7","43.7","1.209E-6","54.4","2.272E-6","0.02127","0","0","0","3348683541.7","3348683541.7","3348683541.7","","","","","","","","","","","",,SRM,SHLF2163441,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-4-A,318,U1359,B,8,H,4,A,0.00,0.00,69.2000,69.2000,69.19,69.19,"0","87.4","20.5","0.02279","87.4","87.4","20.5","20.5","0.02279","0.02279","9.25E-8","87.4","3.533E-8","20.5","3.521E-6","0.02279","0","0","0","3348683703.8","3348683703.8","3348683703.8","Core_tray_2010-02-10-2100.txt 02/10/2010 09:59:28.000","15.59","5","4","1","","","6228001","3348683653.765875","","",Single Line,SRM,SHLF2163471,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-4-A,318,U1359,B,8,H,4,A,0.00,5.00,69.2500,69.2500,69.24,69.24,"0","81.7","217.3","0.034022","81.7","81.7","217.3","217.3","0.03402","0.034022","-3.692E-7","81.7","-2.872E-7","217.3","5.207E-6","0.03402","0","0","0","3348683709.2","3348683709.2","3348683709.2","","","","","","","","","","","",,SRM,SHLF2163471,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-4-A,318,U1359,B,8,H,4,A,0.00,10.00,69.3000,69.3000,69.29,69.29,"0","74.9","204.8","0.035115","74.9","74.9","204.8","204.8","0.035114","0.035115","-7.865E-7","74.9","-3.717E-7","204.8","5.243E-6","0.035114","0","0","0","3348683714.5","3348683714.5","3348683714.5","","","","","","","","","","","",,SRM,SHLF2163471,,02/10/2010 23:53,SUGISAKI
318-U1359B-8H-4-A,318,U1359,B,8,H,4,A,0.00,15.00,69.3500,69.3500,69.34,69.34,"0","74.2","193.6","0.035079","74.2","74.2","193.6","193.6","0.035078","0.035079","-8.769E-7","74.2","-2.168E-7","193.6","5.221E-6","0.035078","0","0","0","3348683719.9","3348683719.9","3348683719.9","","","","","","","","","","","",,SRM,SHLF2163471,,02/10/2010 23:53,SUGISAKI
