tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	external_database_ids	instrument_codes	magn_moment	magn_volume	meas_field_ac	meas_n_orient	meas_temp	measurement	method_codes	quality	software_packages	specimen	standard	susc_chi_volume	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
	This study			186.3	37.6	XXX-UTESTA-005H_1A-150:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.530e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-150	u		2015-04-11T04:32:00Z	1.000e-02	0	0	0	2.730e+02
	This study			186.8	34.9	XXX-UTESTA-005H_1A-150:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.798e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-150	u		2015-04-11T04:32:00Z	1.500e-02	0	0	0	2.730e+02
	This study			194.6	34.8	XXX-UTESTA-005H_1A-150:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.352e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-150	u		2015-04-11T04:33:00Z	2.000e-02	0	0	0	2.730e+02
	This study			159.8	74.1	XXX-UTESTA-005H_1A-20:LP-DIR-AF	LIMS	IODP-SRM	1.319e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-20	u		2015-04-11T04:32:00Z	0.000e+00	0	0	0	2.730e+02
	This study			160.5	65.7	XXX-UTESTA-005H_1A-20:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	8.772e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-20	u		2015-04-11T04:32:00Z	5.000e-03	0	0	0	2.730e+02
	This study			160.5	49.3	XXX-UTESTA-005H_1A-20:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	4.754e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-20	u		2015-04-11T04:32:00Z	1.000e-02	0	0	0	2.730e+02
	This study			160.9	43.8	XXX-UTESTA-005H_1A-20:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.535e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-20	u		2015-04-11T04:32:00Z	1.500e-02	0	0	0	2.730e+02
	This study			165.6	44.3	XXX-UTESTA-005H_1A-20:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.855e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-20	u		2015-04-11T04:33:00Z	2.000e-02	0	0	0	2.730e+02
	This study			156.6	77.5	XXX-UTESTA-005H_1A-25:LP-DIR-AF	LIMS	IODP-SRM	1.517e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-25	u		2015-04-11T04:32:00Z	0.000e+00	0	0	0	2.730e+02
	This study			159.8	69.3	XXX-UTESTA-005H_1A-25:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	9.799e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-25	u		2015-04-11T04:32:00Z	5.000e-03	0	0	0	2.730e+02
	This study			160.7	53.7	XXX-UTESTA-005H_1A-25:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	5.214e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-25	u		2015-04-11T04:32:00Z	1.000e-02	0	0	0	2.730e+02
	This study			161.3	48.7	XXX-UTESTA-005H_1A-25:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.843e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-25	u		2015-04-11T04:32:00Z	1.500e-02	0	0	0	2.730e+02
	This study			166.1	49.7	XXX-UTESTA-005H_1A-25:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.097e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-25	u		2015-04-11T04:33:00Z	2.000e-02	0	0	0	2.730e+02
	This study			152.3	79.5	XXX-UTESTA-005H_1A-30:LP-DIR-AF	LIMS	IODP-SRM	1.941e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-30	u		2015-04-11T04:32:00Z	0.000e+00	0	0	0	2.730e+02
	This study			159.4	72.4	XXX-UTESTA-005H_1A-30:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.232e-06				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-30	u		2015-04-11T04:32:00Z	5.000e-03	0	0	0	2.730e+02
	This study			162.6	58.6	XXX-UTESTA-005H_1A-30:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	6.135e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-30	u		2015-04-11T04:32:00Z	1.000e-02	0	0	0	2.730e+02
	This study			163.5	53.5	XXX-UTESTA-005H_1A-30:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	4.415e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-30	u		2015-04-11T04:32:00Z	1.500e-02	0	0	0	2.730e+02
	This study			168.3	54.1	XXX-UTESTA-005H_1A-30:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.575e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-30	u		2015-04-11T04:33:00Z	2.000e-02	0	0	0	2.730e+02
	This study			158.6	79.3	XXX-UTESTA-005H_1A-35:LP-DIR-AF	LIMS	IODP-SRM	1.685e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-35	u		2015-04-11T04:32:00Z	0.000e+00	0	0	0	2.730e+02
	This study			161.1	73.3	XXX-UTESTA-005H_1A-35:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.074e-06				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-35	u		2015-04-11T04:32:00Z	5.000e-03	0	0	0	2.730e+02
	This study			161.7	60.6	XXX-UTESTA-005H_1A-35:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	5.132e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-35	u		2015-04-11T04:32:00Z	1.000e-02	0	0	0	2.730e+02
	This study			162.6	54	XXX-UTESTA-005H_1A-35:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.685e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-35	u		2015-04-11T04:32:00Z	1.500e-02	0	0	0	2.730e+02
	This study			168.5	53.9	XXX-UTESTA-005H_1A-35:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.001e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-35	u		2015-04-11T04:33:00Z	2.000e-02	0	0	0	2.730e+02
	This study			165.7	79.2	XXX-UTESTA-005H_1A-40:LP-DIR-AF	LIMS	IODP-SRM	1.252e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-40	u		2015-04-11T04:32:00Z	0.000e+00	0	0	0	2.730e+02
	This study			166	73.5	XXX-UTESTA-005H_1A-40:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	8.077e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-40	u		2015-04-11T04:32:00Z	5.000e-03	0	0	0	2.730e+02
	This study			162.6	59.9	XXX-UTESTA-005H_1A-40:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	4.013e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-40	u		2015-04-11T04:32:00Z	1.000e-02	0	0	0	2.730e+02
	This study			159.9	52.4	XXX-UTESTA-005H_1A-40:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.934e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-40	u		2015-04-11T04:32:00Z	1.500e-02	0	0	0	2.730e+02
	This study			164.8	51.7	XXX-UTESTA-005H_1A-40:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.412e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-40	u		2015-04-11T04:33:00Z	2.000e-02	0	0	0	2.730e+02
	This study			153.7	71.5	XXX-UTESTA-005H_1A-45:LP-DIR-AF	LIMS	IODP-SRM	9.656e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-45	u		2015-04-11T04:32:00Z	0.000e+00	0	0	0	2.730e+02
	This study			155.2	63.9	XXX-UTESTA-005H_1A-45:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	6.615e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-45	u		2015-04-11T04:32:00Z	5.000e-03	0	0	0	2.730e+02
	This study			153.4	51.4	XXX-UTESTA-005H_1A-45:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.600e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-45	u		2015-04-11T04:32:00Z	1.000e-02	0	0	0	2.730e+02
	This study			156.5	48.4	XXX-UTESTA-005H_1A-45:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.583e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-45	u		2015-04-11T04:32:00Z	1.500e-02	0	0	0	2.730e+02
	This study			165	49.7	XXX-UTESTA-005H_1A-45:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.083e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-45	u		2015-04-11T04:33:00Z	2.000e-02	0	0	0	2.730e+02
	This study			190.8	81.2	XXX-UTESTA-005H_1A-5:LP-DIR-AF	LIMS	IODP-SRM	1.870e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-5	u		2015-04-11T04:32:00Z	0.000e+00	0	0	0	2.730e+02
	This study			183	76.5	XXX-UTESTA-005H_1A-5:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.238e-06				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-5	u		2015-04-11T04:32:00Z	5.000e-03	0	0	0	2.730e+02
	This study			171.7	68.3	XXX-UTESTA-005H_1A-5:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	6.315e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-5	u		2015-04-11T04:32:00Z	1.000e-02	0	0	0	2.730e+02
	This study			168	65.1	XXX-UTESTA-005H_1A-5:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	4.554e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-5	u		2015-04-11T04:32:00Z	1.500e-02	0	0	0	2.730e+02
	This study			167.8	65.1	XXX-UTESTA-005H_1A-5:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.777e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-5	u		2015-04-11T04:33:00Z	2.000e-02	0	0	0	2.730e+02
	This study			137.9	69.3	XXX-UTESTA-005H_1A-50:LP-DIR-AF	LIMS	IODP-SRM	6.955e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-50	u		2015-04-11T04:32:00Z	0.000e+00	0	0	0	2.730e+02
	This study			140.7	59.8	XXX-UTESTA-005H_1A-50:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	4.976e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-50	u		2015-04-11T04:32:00Z	5.000e-03	0	0	0	2.730e+02
	This study			145.3	48.1	XXX-UTESTA-005H_1A-50:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.017e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-50	u		2015-04-11T04:32:00Z	1.000e-02	0	0	0	2.730e+02
	This study			151.4	45.8	XXX-UTESTA-005H_1A-50:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.288e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-50	u		2015-04-11T04:32:00Z	1.500e-02	0	0	0	2.730e+02
	This study			163.2	48	XXX-UTESTA-005H_1A-50:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.860e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-50	u		2015-04-11T04:33:00Z	2.000e-02	0	0	0	2.730e+02
	This study			146.5	76.9	XXX-UTESTA-005H_1A-55:LP-DIR-AF	LIMS	IODP-SRM	5.524e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-55	u		2015-04-11T04:32:00Z	0.000e+00	0	0	0	2.730e+02
	This study			149.5	69.4	XXX-UTESTA-005H_1A-55:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.824e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-55	u		2015-04-11T04:32:00Z	5.000e-03	0	0	0	2.730e+02
	This study			154.1	55.5	XXX-UTESTA-005H_1A-55:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.282e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-55	u		2015-04-11T04:32:00Z	1.000e-02	0	0	0	2.730e+02
	This study			157.1	50	XXX-UTESTA-005H_1A-55:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.741e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-55	u		2015-04-11T04:32:00Z	1.500e-02	0	0	0	2.730e+02
	This study			169.6	50	XXX-UTESTA-005H_1A-55:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.431e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-55	u		2015-04-11T04:33:00Z	2.000e-02	0	0	0	2.730e+02
	This study			151	73.9	XXX-UTESTA-005H_1A-60:LP-DIR-AF	LIMS	IODP-SRM	5.365e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-60	u		2015-04-11T04:32:00Z	0.000e+00	0	0	0	2.730e+02
	This study			157.3	64.5	XXX-UTESTA-005H_1A-60:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.582e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-60	u		2015-04-11T04:32:00Z	5.000e-03	0	0	0	2.730e+02
	This study			157.8	49	XXX-UTESTA-005H_1A-60:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.070e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-60	u		2015-04-11T04:32:00Z	1.000e-02	0	0	0	2.730e+02
	This study			155.6	44	XXX-UTESTA-005H_1A-60:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.580e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-60	u		2015-04-11T04:32:00Z	1.500e-02	0	0	0	2.730e+02
	This study			166.2	45.3	XXX-UTESTA-005H_1A-60:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.262e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-60	u		2015-04-11T04:33:00Z	2.000e-02	0	0	0	2.730e+02
	This study			149.2	71.9	XXX-UTESTA-005H_1A-65:LP-DIR-AF	LIMS	IODP-SRM	6.424e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-65	u		2015-04-11T04:32:00Z	0.000e+00	0	0	0	2.730e+02
	This study			154.1	61.3	XXX-UTESTA-005H_1A-65:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	4.137e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-65	u		2015-04-11T04:32:00Z	5.000e-03	0	0	0	2.730e+02
	This study			154.7	44.3	XXX-UTESTA-005H_1A-65:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.338e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-65	u		2015-04-11T04:32:00Z	1.000e-02	0	0	0	2.730e+02
	This study			155.9	38.2	XXX-UTESTA-005H_1A-65:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.728e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-65	u		2015-04-11T04:32:00Z	1.500e-02	0	0	0	2.730e+02
	This study			165.8	38.9	XXX-UTESTA-005H_1A-65:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.361e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-65	u		2015-04-11T04:33:00Z	2.000e-02	0	0	0	2.730e+02
	This study			148.1	76.7	XXX-UTESTA-005H_1A-70:LP-DIR-AF	LIMS	IODP-SRM	7.347e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-70	u		2015-04-11T04:32:00Z	0.000e+00	0	0	0	2.730e+02
	This study			153.4	70.5	XXX-UTESTA-005H_1A-70:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	4.706e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-70	u		2015-04-11T04:32:00Z	5.000e-03	0	0	0	2.730e+02
	This study			160.2	57.5	XXX-UTESTA-005H_1A-70:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.571e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-70	u		2015-04-11T04:32:00Z	1.000e-02	0	0	0	2.730e+02
	This study			162.9	46.7	XXX-UTESTA-005H_1A-70:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.838e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-70	u		2015-04-11T04:32:00Z	1.500e-02	0	0	0	2.730e+02
	This study			173.8	42.9	XXX-UTESTA-005H_1A-70:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.439e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-70	u		2015-04-11T04:33:00Z	2.000e-02	0	0	0	2.730e+02
	This study			174.3	82.7	XXX-UTESTA-005H_1A-75:LP-DIR-AF	LIMS	IODP-SRM	6.489e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-75	u		2015-04-11T04:32:00Z	0.000e+00	0	0	0	2.730e+02
	This study			176.3	78.1	XXX-UTESTA-005H_1A-75:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	4.255e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-75	u		2015-04-11T04:32:00Z	5.000e-03	0	0	0	2.730e+02
	This study			175.6	64.9	XXX-UTESTA-005H_1A-75:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.352e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-75	u		2015-04-11T04:32:00Z	1.000e-02	0	0	0	2.730e+02
	This study			177.5	55.2	XXX-UTESTA-005H_1A-75:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.690e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-75	u		2015-04-11T04:32:00Z	1.500e-02	0	0	0	2.730e+02
	This study			192.8	51.1	XXX-UTESTA-005H_1A-75:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.360e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-75	u		2015-04-11T04:33:00Z	2.000e-02	0	0	0	2.730e+02
	This study			185.6	81.5	XXX-UTESTA-005H_1A-80:LP-DIR-AF	LIMS	IODP-SRM	5.218e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-80	u		2015-04-11T04:32:00Z	0.000e+00	0	0	0	2.730e+02
	This study			190.7	74.9	XXX-UTESTA-005H_1A-80:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.355e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-80	u		2015-04-11T04:32:00Z	5.000e-03	0	0	0	2.730e+02
	This study			184.5	62.3	XXX-UTESTA-005H_1A-80:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.854e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-80	u		2015-04-11T04:32:00Z	1.000e-02	0	0	0	2.730e+02
	This study			177.2	55.9	XXX-UTESTA-005H_1A-80:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.409e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-80	u		2015-04-11T04:32:00Z	1.500e-02	0	0	0	2.730e+02
	This study			189	52.8	XXX-UTESTA-005H_1A-80:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.213e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-80	u		2015-04-11T04:33:00Z	2.000e-02	0	0	0	2.730e+02
	This study			158.5	78.3	XXX-UTESTA-005H_1A-85:LP-DIR-AF	LIMS	IODP-SRM	4.932e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-85	u		2015-04-11T04:32:00Z	0.000e+00	0	0	0	2.730e+02
	This study			165.9	71.5	XXX-UTESTA-005H_1A-85:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.146e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-85	u		2015-04-11T04:32:00Z	5.000e-03	0	0	0	2.730e+02
	This study			167.4	59.1	XXX-UTESTA-005H_1A-85:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.740e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-85	u		2015-04-11T04:32:00Z	1.000e-02	0	0	0	2.730e+02
	This study			166	54.3	XXX-UTESTA-005H_1A-85:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.372e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-85	u		2015-04-11T04:32:00Z	1.500e-02	0	0	0	2.730e+02
	This study			181.5	54	XXX-UTESTA-005H_1A-85:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.179e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-85	u		2015-04-11T04:33:00Z	2.000e-02	0	0	0	2.730e+02
	This study			160.3	75.5	XXX-UTESTA-005H_1A-90:LP-DIR-AF	LIMS	IODP-SRM	5.386e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-90	u		2015-04-11T04:32:00Z	0.000e+00	0	0	0	2.730e+02
	This study			161.8	68	XXX-UTESTA-005H_1A-90:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.509e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-90	u		2015-04-11T04:32:00Z	5.000e-03	0	0	0	2.730e+02
	This study			161.3	55.8	XXX-UTESTA-005H_1A-90:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.988e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-90	u		2015-04-11T04:32:00Z	1.000e-02	0	0	0	2.730e+02
	This study			162.5	50.7	XXX-UTESTA-005H_1A-90:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.605e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-90	u		2015-04-11T04:32:00Z	1.500e-02	0	0	0	2.730e+02
	This study			175.5	52	XXX-UTESTA-005H_1A-90:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.357e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-005H_1A-90	u		2015-04-11T04:33:00Z	2.000e-02	0	0	0	2.730e+02
